mass_kg,beta_deg,cd0,f_factor,t_impact,v_impact,spin_rpm,theta_eq_deg,x_impact,y_impact
0.1912184763307125,4.832938279649594,1.0915902542356013,0.26020821846781306,113.38594699884115,13.100603628909774,464.91599897001237,9.801375147160197,-124.85025624785226,-47.3697149709302
0.2003063149259442,4.757915283333211,0.9672326905638039,0.33008273475913813,111.42308238798539,13.33027077780575,472.9794947102296,8.1997586224639,-122.70267632086221,-46.586804096036346
0.20538115437003926,5.6686990537213715,0.98454943207501,0.2791217216498789,110.12868013869483,13.490511123879617,493.38748791887906,8.319492062086953,-121.30390549937533,-46.118949260041326
0.19776141183119503,5.121248395635611,1.017657335845371,0.267468357832999,111.81728945970487,13.285629397461275,476.5702869266824,9.160750572558038,-123.1420256247346,-46.766409991534815
0.20090489781627877,5.114114165069452,1.251747403753392,0.3563053383384501,111.49059334336543,13.320245616218148,478.7148919414207,7.625356984370397,-122.77286393547173,-46.60329116292937
0.19146756649441182,4.856308319225412,0.8536557998162997,0.2822787895810954,113.50550757381849,13.085157445984816,465.0734323524723,9.341504405086038,-124.97733337206624,-47.40686467024721
0.20315605003590342,5.602926810444117,0.9270916162256392,0.2803756067979661,110.67498147670692,13.423019652861576,489.7884816569525,8.424765083534293,-121.89805687481804,-46.32690053895599
0.17852710970261346,4.918667039727546,0.8937585588140436,0.28411681717901777,117.22823613386215,12.664814616687757,450.65004867770955,9.948523962223122,-129.03201268386306,-48.84014463508831
0.19123139221832414,4.952868722873721,0.8242271608643369,0.25598864263827026,113.39376567166838,13.099946856666351,466.7767841741726,9.811631678596509,-124.86103021031697,-47.378946785784976
0.221292471120283,4.3562887093629845,0.890321442154536,0.3551074058496394,106.33755681516975,13.976536166746865,489.66385393740615,7.283109992145273,-117.16363661776973,-44.6288993552802
0.2290506716924041,4.414216685587329,0.9631751043211969,0.31024666652821525,104.47129628687615,14.232385795952576,499.43855216709943,7.602425905685958,-115.14025840609197,-43.93627921682335
0.21728697644405592,4.5065714607858816,0.975472215405789,0.32332012728185233,107.1646924299718,13.868282885532714,488.11302133743607,7.775964948977373,-118.06798672134993,-44.95695315318724
0.2043476607446662,4.8119219643849505,0.9866177035483958,0.2587531257489005,109.97980369302806,13.51179370869219,479.61235147161636,9.206186209105095,-121.14324048906022,-46.06621473475054
0.19761826256025336,4.866806254995522,1.0232169889626257,0.2833401834354295,111.88031056314604,13.277573542140319,472.307787430203,9.023182099000334,-123.20800924847647,-46.783330239359984
0.2047153852254514,5.506357908909914,1.0155429327668466,0.31055269225197607,110.41564069118054,13.453466089630474,489.668769206426,7.930707315496731,-121.61083404634898,-46.21376801009371
0.2005315534757787,5.000042196545707,0.9278441966457153,0.3094948278501992,111.32921297916032,13.342418393155077,477.19988841191997,8.378138065751589,-122.60441901708106,-46.561682250628884
0.1990271340158651,6.046584154465298,1.1573354902475241,0.31157539657669503,112.03710449179611,13.25526346245068,491.0747148154341,7.875511760500933,-123.37691409526926,-46.837895599108045
0.19236942790305234,4.443794264008291,1.1191142953088864,0.30788247675441416,113.29418519694401,13.108977064862971,459.56044834920954,9.085773938589854,-124.74189600371466,-47.31095677408324
0.20480143403391612,4.127707006512904,1.092743848155818,0.3136326101464309,109.99521457498452,13.50749210916077,468.6622225643337,8.61699176348109,-121.14879545384397,-46.041032583111146
0.18889569315585522,4.764237596275025,1.026371720435652,0.3015740039506873,114.31898502118548,12.989884224224397,460.36260451452875,9.172274265407083,-125.8597626731203,-47.710062363433
0.19707828814196446,4.9482558659670195,0.9748022621793114,0.30457687536307404,112.18526713530794,13.23962845001108,472.5258581643293,8.634617345996341,-123.53697907625993,-46.89178153104584
0.2147149197299316,3.7166707795343514,0.9763149735490315,0.3052953726411734,107.43314289857719,13.834941871803121,473.1064166666379,8.582404492044077,-118.35830510195741,-45.05498180352553
0.202959939896871,4.814042709339355,0.8243278217521417,0.30983986451142326,110.65098060956196,13.425313272036178,477.15224000146753,8.371401827887931,-121.86396266153817,-46.29581950162427
0.21727350214164187,4.233069297541931,1.086382801369819,0.29014424330631317,106.9246394700187,13.9022896898887,484.2649166554054,8.434535779939925,-117.81183826498962,-44.879482017199265
0.19938675654171154,4.473550744648025,0.9665543827644123,0.33900133784096875,111.61924967025479,13.306284894379711,467.5047679024991,8.257900654000329,-122.91278848665293,-46.65259880640635
0.20582655241987707,5.866155802704972,1.1177411888977693,0.3131726003678873,110.24679808071662,13.473736804282087,496.3882659657178,7.675503835027323,-121.42766490400965,-46.150661433617074
0.21743934526167794,5.2194965793691495,1.0827988176797059,0.29110287139395874,107.1757451790152,13.867663379368235,499.98267977134236,7.889942973576377,-118.08749522660486,-44.98177230739364
0.20066545815859205,4.651288088349862,1.0989583934594853,0.264650891306554,110.88773459098378,13.399585728134705,472.9189444919103,9.359397269338059,-122.12996359991374,-46.40982492753952
0.20782350342417663,4.904674471247421,1.117124709346732,0.3225260696619378,109.5288076142068,13.564134644885398,483.85423126432926,7.93591221106102,-120.64195616762956,-45.864326385699904
0.21820646157646803,5.365387345569323,0.8427959744346759,0.297991404813054,107.07067993138446,13.880889514382373,503.031314140999,7.685903789928996,-117.9724725966847,-44.939620213952836
0.18827992807405186,4.740860078816863,1.1511228433276721,0.3191260143269309,114.60019248892479,12.956639602083506,458.9939478461611,8.915217969122807,-126.16316453495122,-47.81025578243994
0.19301069571421256,4.4931413167798,1.003278209287626,0.26350319551856616,112.8032243005992,13.169636703661924,461.9205052297871,9.858847567041316,-124.21504496742149,-47.14402791653379
0.1932885972260342,5.156004735775622,1.1155312036106697,0.31826284416673317,113.34712755170085,13.101116895152728,470.97549470190285,8.467497171398444,-124.80047629768308,-47.33349051636534
0.17708710491401902,5.15218336451513,1.0072033573232577,0.31241670856118076,117.98056397432191,12.580783472224141,451.62191175271744,9.35277043392309,-129.84619680917973,-49.11500683667297
0.21616209681651208,3.9683808615976286,0.9408896574808895,0.31772718968380065,107.24258032613942,13.858879994151033,478.4427872754394,8.185431460071337,-118.15048562018008,-44.980721604719385
0.1841840560054606,5.737974524026755,1.0368356612700658,0.3253975195753021,116.14290341223256,12.78051720707213,468.3917333952893,8.45727228694714,-127.84447597451401,-48.40660771602549
0.19429056338478207,5.406881844983105,1.106847155598904,0.30698634060411506,113.08842538184378,13.131600318922203,476.0344310130563,8.468702455791359,-124.52059181973593,-47.239079203907714
0.20234400892698698,5.135171619640863,0.9136654735260619,0.2955741395927894,110.82786680894233,13.404177444167576,481.54264103630055,8.454509444683545,-122.06130540875688,-46.37680449188326
