mass_kg,beta_deg,cd0,f_factor,v_impact,t_impact,spin_rpm,theta_deg,ke_j
0.20087047068238173,2.8504963247670663,1.0137641164803253,0.20062155426995534,16.13166727685947,62.970277402356736,472.67046324369676,9.937709611445309,26.13633050590226
0.1978032811216249,3.178556285755873,1.2216841067112274,0.2740864890863176,15.942964159985682,63.69030109132917,473.1749825760313,8.7562842980302,25.138631698471976
0.19191506397106814,2.749121478207732,1.1373103176553112,0.3164375554829842,15.700788734826666,64.62982175573408,459.6336618999194,8.713280091939334,23.654948629296765
0.19470239796232963,3.256633716556678,1.014561632402206,0.3484322495266444,15.777544074983451,64.33513275987578,470.09959436700245,7.939836859274584,24.23372129011061
0.19297946906122648,2.836168926701116,0.9411837770301763,0.22682425259339406,15.809809545706038,64.20505879476296,463.0547389623077,9.906984093620338,24.117616659726927
0.20296120277064578,3.1305276360899446,1.000767018496369,0.28827064333124264,16.129645447562865,62.978974699105315,478.3131015075614,8.373332654610163,26.401747570249924
0.18584629257949586,2.7896773386173206,0.9485928225209845,0.259886136538919,15.507765517949483,65.41062507646474,453.64035131083267,9.784003300456755,22.34716098685493
0.19838714288333992,3.202025428407269,1.2829278851815795,0.3087288906415919,15.942077100211085,63.693250925653025,473.9106130335247,8.273479461432956,25.21002855213518
0.20257550390722764,2.962777042116916,0.7121843177051438,0.29867430622753915,16.112758400276242,63.03964816870182,475.27194959144225,8.349577669320787,26.29642575496677
0.20060230209941027,4.231621056242643,0.9711458552828316,0.3150773671166806,16.001619317360593,63.48039862432417,491.6557136522879,7.599481815785603,25.682292352378894
0.1996528823029476,2.415660981190234,1.171423422177253,0.3375966516343387,15.992765440945409,63.485085676338784,463.42586745606786,8.302625665857724,25.532463750498852
0.20791031947043048,2.5453062726026303,1.2104191466404148,0.22990744686038594,16.374578136323848,62.06234803929394,475.6396993172835,9.313514964580351,27.873165273709954
0.2058685709380027,4.095227812904989,0.8514195512303968,0.2716851135198614,16.227193886426047,62.62888792214709,496.2281001086839,7.967007172352475,27.10484353705245
0.20099651365087642,2.7482621729419003,0.7674004853400801,0.30342814874030133,16.055711228250434,63.25165037470678,470.2118225364716,8.474804784534703,25.90702987026034
0.18937696286273897,3.236796215317591,0.8620863648649295,0.377496720250877,15.55654897938911,65.21717722188045,463.28521012657257,7.8594236127490635,22.915201104018422
0.19216746707663765,2.8389692418971624,1.1220275826054504,0.23845678417830224,15.767881220222067,64.3692694521551,462.0109490932328,9.757713410260843,23.888921846046976
0.2022745993460413,3.653571377141214,0.7588775148158159,0.3092316929266152,16.07943198127626,63.17636815581105,485.15087358371375,7.877362480547373,26.148859990988576
0.20259882794248424,3.390911435888655,0.8144573933682877,0.23397716934578616,16.14798170773837,62.916220492781356,482.2808868667709,8.988601975016179,26.41456301926441
0.205219415656169,3.148492336616593,1.0375739275518814,0.31732241047484877,16.196970835937776,62.72710695852891,480.9547765238173,7.922203572435611,26.91882204281606
0.1931997527842151,3.116126848580502,1.0439608709948023,0.2642824290986816,15.776572362154056,64.33858978280206,466.96688053135057,9.143335856562762,24.043731983100617
0.2186577451114476,3.2369164604558938,0.8213044754196027,0.3328276804316915,16.686262352675122,60.957997324208044,497.4282675267793,7.225983537797921,30.440585722047455
0.1902531832977268,3.393542301871226,1.1737893368511105,0.25896588408241444,15.65949807103399,64.806450649335,467.5406130545836,9.20026779644905,23.326931373410755
0.20963376129244324,3.206390463468249,1.1233090239991734,0.39483964913269737,16.326167217102114,62.24664605285188,486.4238024619766,6.945736190591794,27.938282963391742
0.1975461188399713,2.6231319178212553,0.8665728355561715,0.2592094857517281,15.960972760653092,63.61232049037602,464.8159231362175,9.30624618360174,25.16269878068073
0.19922898290585897,3.170575987408322,1.041503619899503,0.3413591624518012,15.95676819662149,63.63722658714409,474.190781304393,7.8774782211290235,25.36368753886053
0.20013001891877907,3.726767038578658,0.9603014750143066,0.43600845832948093,15.942490802636495,63.69813639312116,482.99476035918303,6.685408187884058,25.43282429928636
0.2062566734776501,2.5714212217918586,0.8393661252908331,0.3241236207621593,16.245536880549558,62.53635799815458,473.3327836392664,8.104448341272388,27.21736956657251
0.1977653721467415,3.357000247046046,1.0709856436860317,0.29635855436715636,15.922199164565235,63.773200776143696,475.5669693748504,8.369951039482203,25.06838518994534
0.19153206281931595,2.242576387657068,0.9330227571899469,0.34281993971617364,15.683415782130742,64.68892702089146,451.5412855163592,8.696664393175801,23.555525792797567
