millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
7120,-2.03,0.41,9.58,0.0502,-0.0432,0.0974,92462.25,765.48,-0.04,0.1178
7181,-1.76,0.94,9.38,-0.0205,0.0460,0.0141,92462.25,765.48,-0.02,0.0523
7241,-1.99,0.65,9.57,-0.0262,-0.0004,-0.0260,92462.25,765.48,-0.02,0.0369
7306,-2.04,0.71,9.63,0.0045,-0.0273,-0.0029,92462.25,765.48,-0.01,0.0278
7365,-1.94,0.71,9.38,0.0377,0.0332,0.0494,92462.25,765.48,-0.01,0.0705
7427,-2.01,0.66,9.43,0.0195,0.0104,-0.0412,92462.25,765.48,-0.01,0.0467
7486,-1.83,0.84,9.47,0.0184,-0.0548,-0.0349,92462.25,765.48,-0.00,0.0675
7548,-1.88,0.70,9.65,0.0349,-0.0413,-0.0171,92462.25,765.48,-0.00,0.0567
7607,-1.87,0.86,9.31,0.0103,-0.0195,0.0013,92462.25,765.48,-0.00,0.0220
7669,-1.93,0.75,9.40,-0.0233,-0.0244,-0.0950,92462.25,765.48,-0.00,0.1008
7733,-1.93,0.75,9.43,0.0526,-0.0120,-0.0003,92462.25,765.48,-0.00,0.0540
7793,-1.96,0.80,9.69,0.0396,0.0157,-0.0120,92462.25,765.48,-0.00,0.0442
7854,-1.71,0.57,9.39,0.0633,-0.0373,0.0258,92462.25,765.48,-0.00,0.0779
7914,-1.79,0.98,9.58,0.0329,-0.0139,-0.0109,92462.25,765.48,-0.00,0.0373
7975,-1.69,0.43,9.30,0.1034,-0.0088,-0.0236,92462.25,765.48,-0.00,0.1064
8035,-1.71,0.74,8.60,0.4305,-0.0778,0.0454,92462.08,765.50,0.08,0.4398
8096,-0.86,1.33,8.80,0.1841,-0.8735,-0.0441,92462.08,765.50,0.05,0.8937
8159,-0.42,1.33,9.20,-0.5441,-0.8340,-0.2851,92462.08,765.50,0.04,1.0358
8221,0.28,0.14,10.69,-0.3461,0.1324,0.2675,92462.08,765.50,0.03,0.4571
8280,-0.86,0.84,9.98,-0.3277,-0.1334,-0.0199,92462.08,765.50,0.02,0.3544
8342,-0.88,0.03,9.30,-0.8849,-1.5431,-0.3444,92462.08,765.50,0.01,1.8119
8401,0.81,-0.88,9.42,-1.1394,-2.1332,0.3135,92462.08,765.50,0.01,2.4386
8463,2.55,-0.18,9.46,-0.3016,-0.1271,0.2639,92462.08,765.50,0.01,0.4205
8522,1.16,-0.64,9.42,-0.3870,0.4912,0.6169,92461.73,765.53,0.16,0.8784
8587,0.59,-0.94,9.44,-1.2566,-0.2907,0.2149,92461.73,765.53,0.11,1.3076
8648,1.52,-0.27,8.74,0.5235,-0.8568,-0.2437,92461.73,765.53,0.08,1.0332
8708,2.30,-0.02,9.59,0.7654,0.3055,-0.4120,92461.73,765.53,0.06,0.9214
8769,1.49,-0.56,10.79,-0.1306,0.8479,-0.3565,92461.73,765.53,0.04,0.9290
8834,1.26,-0.30,10.03,1.4166,-0.2073,-0.5906,92461.73,765.53,0.03,1.5488
8895,2.24,0.23,9.61,1.4036,0.4710,-0.5625,92461.73,765.53,0.02,1.5838
8955,1.90,-0.31,11.35,-0.1010,0.9851,-0.3864,92461.73,765.53,0.01,1.0630
9020,1.02,-0.28,9.36,0.4523,0.0245,-0.5160,92461.56,765.55,0.08,0.6866
9079,1.59,0.33,8.99,0.3977,-0.0786,-0.4823,92461.56,765.55,0.06,0.6300
9141,1.78,-0.20,9.67,-0.8400,0.1771,-0.3472,92461.56,765.55,0.04,0.9260
9200,1.07,-0.35,9.41,-0.4004,-0.2124,-0.4383,92461.56,765.55,0.03,0.6305
9262,1.68,0.31,12.82,-1.0948,-1.5438,-0.4096,92461.56,765.55,0.02,1.9363
9321,1.85,-0.82,13.31,-1.8178,-2.2444,-0.0929,92461.56,765.55,0.01,2.8897
9383,3.34,0.22,11.30,-1.4942,0.6259,-0.0358,92461.56,765.55,0.01,1.6204
9457,1.56,0.11,14.07,-1.5140,1.4405,0.1495,92461.56,765.55,0.01,2.0952
9519,1.58,-0.07,14.99,1.0424,-1.9754,-0.3367,92461.56,765.55,0.00,2.2588
9578,2.32,-0.58,12.16,0.5514,-1.0797,0.2527,92461.56,765.55,0.00,1.2384
9640,1.85,-0.11,8.47,-0.5714,2.2231,0.8981,92461.56,765.55,0.00,2.4648
9699,1.69,-0.20,10.40,0.4179,1.5936,0.8478,92461.56,765.55,0.00,1.8528
9761,1.43,-0.87,10.70,2.2326,-0.1859,0.4503,92461.56,765.55,0.00,2.2851
9820,1.58,-0.08,8.49,2.0884,0.7089,0.5269,92461.56,765.55,0.00,2.2675
9885,1.19,-0.13,8.75,0.7734,0.4836,0.6419,92461.56,765.55,0.00,1.1154
9946,1.39,-0.34,11.51,1.5812,-2.3495,0.4694,92461.56,765.55,0.00,2.8707
10006,2.46,0.35,11.02,0.5324,-1.8475,0.5417,92461.56,765.55,0.00,1.9976
10067,2.32,-0.34,11.72,-1.3703,0.6634,0.7875,92461.56,765.55,0.00,1.7140
10127,1.72,-0.11,11.25,-1.5736,-0.0163,0.6538,92461.56,765.55,0.00,1.7041
10188,2.43,1.25,12.32,-1.3728,0.0931,1.0725,92461.56,765.55,0.00,1.7446
10249,2.00,1.34,12.35,-0.8899,1.8768,2.9669,92461.56,765.55,0.00,3.6217
10314,0.96,1.44,10.47,1.7488,2.0877,4.3315,92461.56,765.55,0.00,5.1165
10373,1.30,1.11,9.65,2.7815,0.4850,2.9412,92461.56,765.55,0.00,4.0771
10435,2.13,0.86,9.05,-0.0815,-0.1322,1.5158,92461.56,765.55,0.00,1.5237
10494,2.34,-0.86,11.30,0.3529,0.5437,-0.4863,92461.56,765.55,0.00,0.8104
10556,1.79,0.17,9.71,1.0937,-0.4666,-2.5214,92462.05,765.50,-0.21,2.7877
10615,1.76,0.03,9.18,-1.2269,-1.5434,-3.7199,92462.05,765.50,-0.15,4.2101
10677,1.92,-1.14,10.26,-0.8803,-1.1802,-4.1772,92462.05,765.50,-0.10,4.4291
10741,1.63,-0.53,9.06,0.5961,-0.7795,-4.3657,92462.05,765.50,-0.07,4.4747
10801,1.23,0.20,7.44,-0.5766,-0.5585,-3.6712,92462.05,765.50,-0.05,3.7579
10867,0.95,-0.53,8.30,-0.7185,-0.8596,-2.4820,92462.05,765.50,-0.04,2.7231
10927,1.19,-0.28,9.08,0.2434,-0.8383,-0.9527,92462.05,765.50,-0.02,1.2922
10988,1.08,0.26,9.08,-0.6868,-0.0586,1.1381,92462.05,765.50,-0.02,1.3305
11048,1.26,-0.32,9.55,-1.2311,-0.2088,2.8154,92461.67,765.54,0.16,3.0799
11109,1.73,-0.73,9.79,0.0566,-0.1611,3.6086,92461.67,765.54,0.11,3.6126
11172,1.82,-0.25,9.12,-0.1343,0.9931,3.8681,92461.67,765.54,0.08,3.9958
11234,1.49,-0.60,9.63,-0.8291,0.9355,3.9828,92461.67,765.54,0.05,4.1744
11293,1.35,-0.68,8.79,0.3993,-0.1777,3.6449,92461.67,765.54,0.04,3.6711
11355,0.81,-0.18,8.92,1.0172,-1.6915,-0.7197,92461.67,765.54,0.03,2.1009
11414,2.90,-0.13,9.76,-0.4903,0.5225,-2.1012,92461.67,765.54,0.02,2.2200
11476,1.50,-0.28,8.51,-0.4839,1.1824,-2.2368,92461.67,765.54,0.01,2.5760
11535,1.74,0.13,10.23,0.8084,-2.2861,-2.5651,92461.33,765.57,0.16,3.5298
11600,1.99,-0.17,10.13,0.4121,-1.7840,-2.3786,92461.33,765.57,0.11,3.0017
11661,1.63,-0.88,10.99,0.1899,0.3856,-2.0594,92461.33,765.57,0.08,2.1037
11721,1.12,0.38,8.15,0.1973,-0.9341,-1.2632,92461.33,765.57,0.06,1.5834
11782,1.37,0.25,7.40,0.1568,-0.4811,-0.2671,92461.33,765.57,0.04,0.5722
11842,1.57,-0.85,10.96,0.3597,1.4769,0.7253,92461.33,765.57,0.03,1.6842
11903,1.38,-0.36,10.92,-0.8996,1.1375,1.2653,92461.33,765.57,0.02,1.9246
11963,1.48,0.04,8.34,-0.3284,0.2979,1.2000,92461.33,765.57,0.01,1.2793
12028,1.86,-0.11,9.08,0.5219,0.8267,1.0627,92461.33,765.57,0.01,1.4440
12087,1.50,-0.68,10.44,-0.6057,1.1209,1.2303,92460.79,765.61,0.25,1.7711
12149,1.37,-0.29,8.98,-0.6242,0.4357,1.1058,92460.79,765.61,0.18,1.3425
12208,1.80,-0.15,9.40,0.7987,-0.1535,0.8683,92460.79,765.61,0.12,1.1897
12270,1.86,-0.68,11.14,0.5375,0.2622,0.7938,92460.79,765.61,0.09,0.9938
12329,1.35,-0.35,9.21,0.1557,0.1547,0.6757,92460.79,765.61,0.06,0.7105
12391,1.49,0.15,8.64,0.5895,-0.7622,0.3222,92460.79,765.61,0.04,1.0160
12455,1.56,-0.07,9.96,0.9218,-1.5172,-2.4313,92460.79,765.61,0.03,3.0105
12515,1.72,-0.27,10.86,-0.4253,-0.7918,-2.0928,92460.79,765.61,0.02,2.2776
12576,1.23,-0.43,10.34,-0.5081,-0.4978,-1.8504,92460.11,765.68,0.32,1.9825
12637,1.86,0.03,10.05,0.4970,-1.5030,-1.7260,92460.11,765.68,0.22,2.3420
12698,1.65,-0.05,9.87,-0.0390,-1.0256,-1.2228,92460.11,765.68,0.15,1.5964
12758,1.40,-0.55,9.91,-0.2265,0.5124,-0.6266,92460.11,765.68,0.11,0.8405
12819,1.77,0.10,9.46,-0.8254,1.1355,-0.1026,92460.11,765.68,0.08,1.4075
12899,1.87,-0.35,10.39,-1.0974,1.5382,0.6035,92460.11,765.68,0.05,1.9836
12960,1.47,-0.56,10.45,0.6671,0.3890,0.7562,92460.11,765.68,0.04,1.0808
13020,1.47,0.17,9.45,0.0911,0.4082,1.2377,92460.11,765.68,0.03,1.3065
13081,1.82,-0.37,10.49,-1.2804,0.8769,1.6771,92459.93,765.69,0.10,2.2850
13141,1.51,-0.61,9.72,0.4554,-0.0085,1.4249,92459.93,765.69,0.07,1.4959
13202,1.30,-0.02,9.31,0.7907,-0.5204,1.4194,92459.93,765.69,0.05,1.7061
13262,1.65,-0.29,9.77,-0.5982,-0.2065,1.6062,92459.93,765.69,0.03,1.7264
13327,1.81,-0.68,10.77,0.3547,-0.6836,1.4188,92459.93,765.69,0.02,1.6143
13386,1.98,-0.27,9.37,-0.3281,-1.2267,-2.2946,92459.93,765.69,0.02,2.6225
13448,1.06,-0.83,10.15,0.1130,-0.3643,-2.2400,92459.93,765.69,0.01,2.2723
13507,0.70,-0.59,9.97,0.5661,-0.2233,-2.3387,92459.93,765.69,0.01,2.4166
13569,1.58,0.09,9.32,-0.6033,0.0302,-1.5928,92459.59,765.72,0.15,1.7035
13628,1.48,-0.01,8.60,-0.3718,0.4542,-0.8905,92459.59,765.72,0.11,1.0666
13690,0.78,0.01,8.83,0.5189,0.0957,-0.1721,92459.59,765.72,0.07,0.5550
13754,1.78,-0.26,10.11,-0.2666,0.2999,0.6174,92459.59,765.72,0.05,0.7363
13814,1.78,-0.49,10.49,-0.5589,0.7938,1.2432,92459.59,765.72,0.04,1.5773
13875,1.34,0.12,9.00,-0.1856,0.2962,1.5948,92459.59,765.72,0.03,1.6326
13936,1.50,-0.15,9.32,0.3363,-0.0476,1.8519,92459.59,765.72,0.02,1.8828
13997,1.78,-0.23,9.76,0.8956,-0.2098,2.0566,92459.59,765.72,0.01,2.2529
14057,2.58,-0.17,9.98,-0.5557,0.1649,-1.1044,92459.08,765.77,0.24,1.2472
14118,0.88,0.03,8.92,-0.0690,-0.1640,-0.9751,92459.08,765.77,0.17,0.9912
14181,0.55,-0.09,9.03,0.6218,-1.3864,-0.6436,92459.08,765.77,0.12,1.6502
14243,2.14,-0.50,11.27,0.7413,0.0350,0.0012,92459.08,765.77,0.08,0.7421
14302,0.84,-0.09,9.10,0.0650,-0.4006,-0.7180,92459.08,765.77,0.06,0.8248
14364,1.02,0.33,9.09,0.3976,-0.2678,-0.1711,92459.08,765.77,0.04,0.5090
14423,0.95,0.26,9.82,0.4962,0.7218,0.1559,92459.08,765.77,0.03,0.8897
14485,1.30,-0.33,10.57,-0.7051,0.8664,0.0671,92459.08,765.77,0.02,1.1190
14544,1.64,0.58,9.16,0.1760,0.3273,0.1021,92459.08,765.77,0.01,0.3854
14609,1.25,0.70,8.65,-0.7566,-0.3937,0.0947,92457.70,765.89,0.58,0.8582
14670,1.27,0.85,10.13,-0.0750,-0.0673,0.5313,92457.70,765.89,0.41,0.5408
14730,2.32,0.46,8.17,-0.9645,0.2121,-0.0969,92457.70,765.89,0.28,0.9922
14791,1.10,0.91,8.94,-0.1803,0.9370,0.1677,92457.70,765.89,0.20,0.9688
14851,1.26,0.69,9.20,0.1057,-0.3011,0.8240,92457.70,765.89,0.14,0.8837
14917,2.12,-0.03,10.12,-0.6550,0.2419,-0.2397,92457.70,765.89,0.10,0.7382
14977,0.53,-0.31,8.86,0.0035,0.1592,0.0107,92457.70,765.89,0.07,0.1596
15042,0.72,0.29,11.89,-1.1008,-0.7592,-0.2525,92457.70,765.89,0.05,1.3608
15101,0.66,0.37,7.82,-1.8894,-1.1171,1.4647,92453.95,766.23,1.75,2.6388
15163,0.88,0.61,8.27,0.4386,-0.3601,0.8549,92453.95,766.23,1.22,1.0262
15222,1.39,-2.15,7.47,-1.6982,-2.8016,0.9028,92453.95,766.23,0.86,3.3982
15284,-0.32,-2.39,11.57,1.3579,-0.5772,1.9524,92453.95,766.23,0.60,2.4472
15343,0.04,-2.50,14.56,-1.8724,-0.3044,4.3315,92453.95,766.23,0.42,4.7287
15405,2.90,0.20,8.58,2.1380,-2.6720,4.3315,92453.95,766.23,0.29,5.5201
15469,0.64,-3.37,14.20,2.3291,0.4030,4.3315,92453.95,766.23,0.21,4.9345
15530,1.85,-0.98,6.17,-0.5213,-2.7258,4.2473,92453.95,766.23,0.14,5.0736
15591,4.98,-5.13,17.57,2.4337,-0.7362,-0.2282,92451.21,766.47,1.31,2.5529
15652,4.00,-1.39,13.12,-1.3472,-0.6995,-3.5798,92451.21,766.47,0.92,3.8883
15713,4.94,-3.22,11.80,1.0688,-1.3927,-4.3657,92451.21,766.47,0.64,4.7055
15774,6.83,0.26,6.52,-1.6537,0.2686,-4.3657,92451.21,766.47,0.45,4.6761
15835,0.84,-0.77,14.81,-1.5202,1.0665,-4.3657,92451.21,766.47,0.31,4.7442
15898,-1.42,2.24,7.85,-1.5362,0.7103,-3.4941,92451.21,766.47,0.22,3.8824
15960,-3.46,-1.65,12.56,-2.1181,-0.3585,-1.1278,92451.21,766.47,0.15,2.4263
16019,0.90,1.72,7.38,-1.0416,-1.3143,1.6301,92451.21,766.47,0.11,2.3387
16081,2.67,-1.62,10.51,-0.7453,0.3451,4.3315,92451.21,766.47,0.08,4.4087
16140,3.12,0.93,5.28,0.1976,-0.3002,4.3315,92448.16,766.75,1.44,4.3464
16202,1.37,-1.59,4.81,0.5951,-2.7936,4.3315,92448.16,766.75,1.01,5.1885
16261,2.51,-3.17,9.34,4.3315,-0.5469,4.3315,92448.16,766.75,0.71,6.1500
16339,8.37,-1.11,15.73,-2.0548,-3.3957,2.9068,92448.16,766.75,0.49,4.9196
16399,9.23,-1.17,10.66,-1.0222,-1.8273,-2.6425,92448.16,766.75,0.35,3.3714
16462,6.86,-1.45,9.71,-0.3291,-1.5521,-4.3657,92448.16,766.75,0.24,4.6451
16522,5.90,-1.76,7.45,-0.0654,0.9633,-4.3657,92448.16,766.75,0.17,4.4712
16585,-4.16,-0.51,8.58,-1.4270,-0.0446,-4.3657,92448.16,766.75,0.12,4.5933
16645,4.56,-0.10,7.54,-2.5512,0.8639,-4.3657,92446.69,766.88,0.75,5.1298
16711,-2.29,-2.91,9.93,-1.6478,-0.1773,-4.3657,92446.69,766.88,0.52,4.6697
16772,-1.50,-1.53,10.63,-0.9105,-4.1502,-2.2854,92446.69,766.88,0.37,4.8245
16832,-2.65,-1.53,6.92,-0.9316,-2.1810,2.9964,92446.69,766.88,0.26,3.8214
16893,-3.89,-4.14,17.02,3.2381,-0.7894,4.3315,92446.69,766.88,0.18,5.4653
16958,-2.35,-3.24,7.36,-2.4921,-1.3863,4.3315,92446.69,766.88,0.13,5.1859
17019,0.96,-5.78,9.91,3.9868,-1.8810,4.3315,92446.69,766.88,0.09,6.1802
17079,4.06,-0.40,10.35,2.6315,0.5409,4.3315,92446.69,766.88,0.06,5.0969
17144,-1.64,-1.41,8.80,-0.2706,-4.3657,4.3315,92445.70,766.97,0.45,6.1558
17203,6.62,1.40,6.66,-0.7612,-2.3522,0.6454,92445.70,766.97,0.32,2.5551
17265,1.97,1.07,9.72,-0.3615,2.2831,-4.3657,92445.70,766.97,0.22,4.9399
17324,0.75,-1.37,4.08,-0.8398,-3.2600,-4.3657,92445.70,766.97,0.15,5.5129
17386,-0.96,-3.16,8.83,-2.6925,4.3315,-4.3657,92445.70,766.97,0.11,6.7135
17445,-2.86,-0.60,8.28,-2.0001,2.7367,-4.3657,92445.70,766.97,0.08,5.5271
17507,-3.19,-3.12,10.80,-2.1149,-3.2250,-4.3657,92445.70,766.97,0.05,5.8252
17571,-1.82,-2.22,5.37,-4.3657,0.4747,-4.3657,92445.70,766.97,0.04,6.1923
17631,0.28,-2.85,11.91,3.2094,1.3571,-2.2011,92444.59,767.07,0.52,4.1215
17692,-4.54,0.03,8.19,-2.5516,-1.6615,4.3315,92444.59,767.07,0.37,5.2946
17752,-0.35,-3.96,8.22,2.6220,-0.0384,4.3315,92444.59,767.07,0.26,5.0634
17813,-1.41,-3.23,2.50,1.1771,-0.0779,4.3315,92444.59,767.07,0.18,4.4892
17873,5.77,-4.12,10.33,4.3315,-1.6931,4.3315,92444.59,767.07,0.13,6.3553
17934,-0.06,-0.67,10.71,-1.4661,-4.2627,4.3315,92444.59,767.07,0.09,6.2516
17997,1.73,-1.15,10.94,-0.8639,0.2832,4.3315,92444.59,767.07,0.06,4.4259
18059,3.21,1.42,7.16,1.0579,1.7445,0.0962,92444.59,767.07,0.04,2.0425
18118,6.08,-0.58,11.33,-1.8235,0.0530,-4.3657,92441.92,767.31,1.25,4.7316
18180,-1.42,-1.79,7.32,-1.2509,3.8865,-4.3657,92441.92,767.31,0.88,5.9774
18239,1.57,-0.56,7.77,-2.0540,-1.2331,-4.3657,92441.92,767.31,0.61,4.9799
18301,2.64,-2.83,12.87,-3.2631,4.3315,-4.3657,92441.92,767.31,0.43,6.9620
18360,-4.21,-0.46,3.81,2.9427,2.0271,-4.3657,92441.92,767.31,0.30,5.6416
18425,-6.43,2.45,7.65,-2.5226,0.1188,-2.3065,92441.92,767.31,0.21,3.4202
18486,-1.19,-1.02,6.74,2.6287,-0.7689,1.3039,92441.92,767.31,0.15,3.0334
18546,-4.12,-0.50,13.80,0.8536,2.0744,4.3315,92441.92,767.31,0.10,4.8779
18607,2.42,-1.34,12.31,2.7375,1.1415,4.3315,92441.92,767.31,0.07,5.2496
18667,-1.50,0.99,7.25,1.4362,0.5015,4.3315,92438.77,767.59,1.46,4.5909
18728,-2.62,-0.23,10.34,-0.4549,-0.6832,4.3315,92438.77,767.59,1.02,4.4086
18788,-0.10,0.88,6.32,0.3813,-1.4791,2.8214,92438.77,767.59,0.72,3.2084
18853,-0.35,0.85,8.93,-1.0162,1.1125,-0.1103,92438.77,767.59,0.50,1.5107
18912,-1.86,0.08,9.97,-0.7032,2.2368,-2.4401,92438.77,767.59,0.35,3.3841
18979,-1.00,0.80,8.75,-0.4281,2.9565,-4.3657,92438.77,767.59,0.25,5.2900
19038,-0.91,3.32,8.91,-0.6827,0.5822,-4.3657,92438.77,767.59,0.17,4.4570
19100,-7.48,1.63,11.70,0.4155,-0.6731,-4.3657,92438.77,767.59,0.12,4.4368
19159,0.23,1.77,7.14,-0.1400,-0.7642,-3.3914,92436.47,767.80,1.13,3.4793
19221,-1.04,0.05,12.99,0.8054,-0.6351,-0.4600,92436.47,767.80,0.79,1.1241
19284,-2.83,-0.01,7.56,1.0837,1.4674,2.3567,92436.47,767.80,0.55,2.9802
19344,-3.89,-2.17,14.18,1.8018,-1.2295,3.9540,92436.47,767.80,0.39,4.5158
