millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
6578,-0.25,0.48,9.63,0.0181,0.0123,-0.0067,91963.59,810.29,0.05,0.0229
6638,-0.19,0.41,9.56,0.0188,0.0109,-0.0045,91963.59,810.29,0.03,0.0222
6704,-0.28,0.48,9.61,0.0199,0.0113,-0.0057,91963.59,810.29,0.02,0.0236
6766,-0.22,0.42,9.58,0.0188,0.0109,-0.0073,91963.59,810.29,0.02,0.0229
6828,-0.21,0.48,9.60,0.0183,0.0137,-0.0055,91963.59,810.29,0.01,0.0235
6890,-0.24,0.50,9.58,0.0163,0.0149,-0.0051,91963.59,810.29,0.01,0.0226
6952,-0.26,0.45,9.56,0.0167,0.0103,-0.0045,91963.59,810.29,0.01,0.0201
7019,-0.17,0.45,9.84,0.0180,0.0076,-0.0063,91964.09,810.25,-0.20,0.0205
7081,-0.18,0.41,9.62,0.0145,0.0079,-0.0072,91964.09,810.25,-0.14,0.0180
7147,-0.21,0.44,9.58,0.0168,0.0183,-0.0077,91964.09,810.25,-0.10,0.0260
7207,-0.19,0.46,9.56,0.0165,0.0068,-0.0051,91964.09,810.25,-0.07,0.0186
7270,-0.24,0.49,9.64,0.0188,0.0124,-0.0069,91964.09,810.25,-0.05,0.0235
7330,-0.23,0.48,9.50,0.0152,0.0113,-0.0057,91964.09,810.25,-0.03,0.0198
7393,-0.27,0.51,9.61,0.0184,0.0099,-0.0065,91964.09,810.25,-0.02,0.0219
7453,-0.24,0.45,9.58,0.0188,0.0105,-0.0056,91964.09,810.25,-0.02,0.0222
7516,-0.24,0.46,9.60,0.0171,0.0103,-0.0063,91964.10,810.25,-0.01,0.0209
7576,-0.25,0.46,9.62,0.0176,0.0089,-0.0053,91964.10,810.25,-0.01,0.0204
7638,-0.23,0.43,9.71,0.0196,-0.0031,-0.0059,91964.10,810.25,-0.01,0.0207
7698,-0.24,0.48,9.61,0.0191,0.0115,-0.0069,91964.10,810.25,-0.00,0.0233
7761,-0.20,0.48,9.58,0.0172,0.0128,-0.0055,91964.10,810.25,-0.00,0.0221
7821,-0.24,0.48,9.56,0.0157,0.0109,-0.0059,91964.10,810.25,-0.00,0.0200
7884,-0.22,0.43,9.57,0.0168,0.0105,-0.0049,91964.10,810.25,-0.00,0.0204
7944,-0.20,0.45,9.58,0.0201,0.0095,-0.0032,91964.10,810.25,-0.00,0.0225
8007,-0.22,0.46,9.58,0.0181,0.0105,-0.0065,91964.12,810.24,-0.01,0.0219
8066,-0.23,0.47,9.56,0.0163,0.0117,-0.0067,91964.12,810.24,-0.01,0.0211
8129,-0.21,0.47,9.58,0.0145,0.0092,-0.0055,91964.12,810.24,-0.01,0.0180
8189,-0.26,0.48,9.59,0.0165,0.0108,-0.0051,91964.12,810.24,-0.00,0.0204
8253,-0.20,0.45,9.54,0.0152,0.0145,-0.0067,91964.12,810.24,-0.00,0.0220
8313,-0.22,0.51,9.61,0.0197,0.0120,-0.0057,91964.12,810.24,-0.00,0.0238
8376,-0.24,0.45,9.60,0.0160,0.0093,-0.0060,91964.12,810.24,-0.00,0.0195
8436,-0.26,0.44,9.59,0.0191,0.0129,-0.0045,91964.12,810.24,-0.00,0.0235
8503,-0.27,0.50,9.68,0.0171,0.0103,-0.0053,91964.30,810.23,-0.07,0.0206
8565,-0.18,0.37,9.57,0.0189,0.0015,-0.0064,91964.30,810.23,-0.05,0.0200
8627,-0.32,0.51,9.68,0.0160,0.0111,-0.0068,91964.30,810.23,-0.03,0.0206
8689,-0.16,0.46,9.54,0.0163,0.0120,-0.0053,91964.30,810.23,-0.02,0.0209
8751,-0.28,0.50,9.65,0.0156,0.0129,-0.0064,91964.30,810.23,-0.02,0.0212
8813,-0.18,0.42,9.56,0.0168,0.0139,-0.0088,91964.30,810.23,-0.01,0.0235
8875,-0.26,0.51,9.64,0.0220,0.0105,-0.0084,91964.30,810.23,-0.01,0.0258
8941,-0.23,0.44,9.56,0.0187,0.0132,-0.0072,91964.30,810.23,-0.01,0.0240
9001,-0.32,0.43,9.58,0.0200,0.0052,-0.0057,91964.50,810.21,-0.10,0.0214
9070,-0.17,0.60,9.54,0.0482,-0.0093,-0.0175,91964.50,810.21,-0.07,0.0521
9131,-0.25,0.43,9.59,0.0213,0.0047,-0.0069,91964.50,810.21,-0.05,0.0229
9195,-0.19,0.52,9.62,0.0077,0.0112,-0.0013,91964.50,810.21,-0.03,0.0137
9255,-0.28,0.45,9.49,0.0180,0.0141,-0.0047,91964.50,810.21,-0.02,0.0233
9319,-0.24,0.42,9.61,-0.0029,0.0440,0.0218,91964.50,810.21,-0.02,0.0492
9384,-0.18,0.43,9.54,0.0201,0.0277,0.0044,91964.50,810.21,-0.01,0.0345
9446,-0.36,0.47,9.61,0.0137,0.0168,-0.0011,91964.50,810.21,-0.01,0.0217
9508,-0.22,0.36,9.58,0.0274,0.0075,-0.0061,91964.84,810.18,-0.16,0.0291
