millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
5196,0.24,6.07,7.42,0.0153,0.0128,-0.0060,91965.61,810.11,-0.02,0.0208
5255,0.23,6.05,7.45,0.0187,0.0129,-0.0088,91965.61,810.11,-0.01,0.0243
5314,0.26,6.11,7.40,0.0171,0.0119,-0.0059,91965.61,810.11,-0.01,0.0216
5373,0.23,6.10,7.41,0.0192,0.0099,-0.0080,91965.61,810.11,-0.01,0.0230
5437,0.22,6.04,7.42,0.0179,0.0100,-0.0035,91965.61,810.11,-0.00,0.0208
5498,0.23,6.10,7.42,0.0172,0.0113,-0.0067,91965.95,810.08,-0.16,0.0216
5558,0.26,6.11,7.41,0.0161,0.0115,-0.0067,91965.95,810.08,-0.11,0.0209
5615,0.24,6.04,7.44,0.0201,0.0132,-0.0080,91965.95,810.08,-0.08,0.0253
5675,0.24,6.06,7.43,0.0179,0.0123,-0.0056,91965.95,810.08,-0.05,0.0224
5732,0.27,6.09,7.44,0.0192,0.0139,-0.0065,91965.95,810.08,-0.04,0.0245
5792,0.25,6.08,7.42,0.0173,0.0127,-0.0052,91965.95,810.08,-0.03,0.0221
5849,0.25,6.03,7.41,0.0172,0.0133,-0.0052,91965.95,810.08,-0.02,0.0224
5912,0.25,6.08,7.44,0.0181,0.0104,-0.0083,91965.95,810.08,-0.01,0.0225
5971,0.28,6.10,7.43,0.0175,0.0133,-0.0072,91966.13,810.06,-0.09,0.0231
6029,0.25,6.09,7.43,0.0209,0.0137,-0.0065,91966.13,810.06,-0.06,0.0259
6086,0.24,6.04,7.42,0.0177,0.0132,-0.0073,91966.13,810.06,-0.04,0.0233
6155,0.27,6.10,7.43,0.0177,0.0116,-0.0067,91966.13,810.06,-0.03,0.0222
6228,0.23,6.05,7.42,0.0193,0.0125,-0.0065,91966.13,810.06,-0.02,0.0239
6301,0.24,6.11,7.45,0.0172,0.0137,-0.0051,91966.13,810.06,-0.01,0.0226
6388,0.28,6.13,7.43,0.0191,0.0100,-0.0063,91966.13,810.06,-0.01,0.0224
6481,0.20,6.21,7.50,0.0181,0.0113,-0.0089,91966.47,810.03,-0.11,0.0232
6541,0.29,6.13,7.38,0.0164,0.0108,-0.0089,91966.47,810.03,-0.08,0.0216
6598,0.20,6.09,7.41,0.0168,0.0111,-0.0044,91966.47,810.03,-0.05,0.0206
6658,0.31,6.06,7.38,0.0175,0.0116,-0.0051,91966.47,810.03,-0.04,0.0216
6715,0.25,6.08,7.36,0.0163,0.0139,-0.0067,91966.47,810.03,-0.03,0.0224
6775,0.24,6.05,7.44,0.0179,0.0139,-0.0048,91966.47,810.03,-0.02,0.0231
6850,0.26,6.07,7.37,0.0180,0.0108,-0.0069,91966.47,810.03,-0.01,0.0221
6914,0.23,6.10,7.43,0.0164,0.0133,-0.0077,91966.47,810.03,-0.01,0.0225
6974,0.21,5.98,7.36,0.0203,0.0121,-0.0061,91966.64,810.02,-0.08,0.0244
7037,0.23,6.20,7.34,0.0148,0.0137,-0.0059,91966.64,810.02,-0.06,0.0210
7097,0.26,6.00,7.36,0.0189,0.0100,-0.0064,91966.64,810.02,-0.04,0.0223
7161,0.25,6.12,7.44,0.0203,0.0159,-0.0047,91966.64,810.02,-0.03,0.0261
7222,0.30,6.04,7.35,0.0205,0.0159,-0.0055,91966.64,810.02,-0.02,0.0265
7288,0.23,6.08,7.39,0.0173,0.0120,-0.0057,91966.64,810.02,-0.01,0.0218
7350,0.22,6.05,7.41,0.0185,0.0109,-0.0080,91966.64,810.02,-0.01,0.0229
7412,0.25,6.10,7.47,0.0168,0.0104,-0.0068,91966.64,810.02,-0.01,0.0209
7479,0.23,6.05,7.42,0.0168,0.0111,-0.0080,91966.64,810.02,-0.00,0.0216
7541,0.28,6.15,7.48,0.0201,0.0208,-0.0052,91966.64,810.02,-0.00,0.0294
7603,0.22,6.09,7.45,0.0163,0.0119,-0.0061,91966.64,810.02,-0.00,0.0210
7665,0.23,6.08,7.47,0.0173,0.0136,-0.0045,91966.64,810.02,-0.00,0.0225
7731,0.25,6.06,7.39,0.0161,0.0123,-0.0080,91966.64,810.02,-0.00,0.0218
7791,0.30,6.11,7.42,0.0175,0.0127,-0.0056,91966.64,810.02,-0.00,0.0223
7855,0.24,6.02,7.42,0.0180,0.0124,-0.0049,91966.64,810.02,-0.00,0.0224
7916,0.25,6.07,7.48,0.0173,0.0119,-0.0064,91966.64,810.02,-0.00,0.0219
7980,0.26,6.06,7.43,0.0188,0.0115,-0.0053,91966.98,809.99,-0.15,0.0226
8041,0.26,6.04,7.44,0.0180,0.0116,-0.0055,91966.98,809.99,-0.10,0.0221
8105,0.25,6.10,7.40,0.0168,0.0107,-0.0084,91966.98,809.99,-0.07,0.0216
8170,0.23,6.07,7.44,0.0187,0.0120,-0.0057,91966.98,809.99,-0.05,0.0229
8232,0.20,6.05,7.43,0.0197,0.0132,-0.0036,91966.98,809.99,-0.03,0.0240
8294,0.26,6.14,7.42,0.0171,0.0112,-0.0075,91966.98,809.99,-0.02,0.0217
8356,0.24,6.05,7.41,0.0189,0.0117,-0.0060,91966.98,809.99,-0.02,0.0231
8418,0.22,6.07,7.47,0.0201,0.0133,-0.0064,91966.98,809.99,-0.01,0.0250
8480,0.28,6.09,7.42,0.0181,0.0131,-0.0079,91967.16,809.97,-0.08,0.0237
8542,0.26,6.07,7.42,0.0165,0.0143,-0.0065,91967.16,809.97,-0.06,0.0228
8604,0.23,6.08,7.42,0.0201,0.0116,-0.0065,91967.16,809.97,-0.04,0.0241
8670,0.26,6.12,7.42,0.0167,0.0116,-0.0044,91967.16,809.97,-0.03,0.0208
8731,0.25,6.07,7.42,0.0171,0.0107,-0.0089,91967.16,809.97,-0.02,0.0220
8795,0.25,6.06,7.44,0.0201,0.0104,-0.0103,91967.16,809.97,-0.01,0.0249
8855,0.28,6.11,7.45,0.0171,0.0139,-0.0052,91967.16,809.97,-0.01,0.0226
8919,0.25,6.04,7.44,0.0184,0.0113,-0.0060,91967.16,809.97,-0.01,0.0224
8980,0.24,6.09,7.45,0.0201,0.0101,-0.0076,91967.16,809.97,-0.00,0.0238
9044,0.26,6.09,7.41,0.0159,0.0156,-0.0051,91966.98,809.99,0.07,0.0228
9109,0.25,6.03,7.42,0.0192,0.0120,-0.0068,91966.98,809.99,0.05,0.0236
9171,0.23,6.13,7.43,0.0176,0.0124,-0.0088,91966.98,809.99,0.03,0.0232
9233,0.25,6.07,7.42,0.0177,0.0128,-0.0057,91966.98,809.99,0.02,0.0226
9295,0.22,6.06,7.47,0.0197,0.0132,-0.0071,91966.98,809.99,0.02,0.0248
9357,0.25,6.12,7.44,0.0177,0.0105,-0.0071,91966.98,809.99,0.01,0.0218
9419,0.25,6.06,7.43,0.0177,0.0131,-0.0060,91966.98,809.99,0.01,0.0228
9486,0.25,6.10,7.44,0.0173,0.0123,-0.0087,91966.98,809.99,0.01,0.0229
9551,0.24,6.09,7.39,0.0168,0.0147,-0.0068,91967.16,809.97,-0.07,0.0233
9615,0.20,6.03,7.40,0.0189,0.0144,-0.0052,91967.16,809.97,-0.05,0.0243
9676,0.24,6.05,7.40,0.0145,0.0040,-0.0061,91967.16,809.97,-0.03,0.0163
9740,0.27,6.08,7.43,0.0187,0.0119,-0.0071,91967.16,809.97,-0.02,0.0232
9801,0.25,6.12,7.44,0.0168,0.0125,-0.0052,91967.16,809.97,-0.02,0.0216
9865,0.29,6.11,7.44,0.0185,0.0143,-0.0057,91967.16,809.97,-0.01,0.0241
9926,0.26,6.10,7.45,0.0175,0.0131,-0.0063,91967.16,809.97,-0.01,0.0227
9992,0.28,6.06,7.43,0.0180,0.0128,-0.0089,91967.16,809.97,-0.01,0.0238
10054,0.27,6.14,7.41,0.0184,0.0049,-0.0059,91966.99,809.99,0.07,0.0199
10116,0.22,6.00,7.38,0.0164,0.0117,-0.0053,91966.99,809.99,0.05,0.0208
10178,0.24,6.07,7.42,0.0168,0.0133,-0.0067,91966.99,809.99,0.04,0.0224
10240,0.24,6.06,7.44,0.0185,0.0072,-0.0064,91966.99,809.99,0.02,0.0209
10302,0.24,6.10,7.42,0.0204,0.0119,-0.0051,91966.99,809.99,0.02,0.0241
10364,0.24,6.03,7.46,0.0173,0.0137,-0.0063,91966.99,809.99,0.01,0.0230
10441,0.23,6.05,7.45,0.0192,0.0103,-0.0044,91966.99,809.99,0.01,0.0222
10503,0.25,6.08,7.46,0.0193,0.0111,-0.0080,91966.99,809.97,-0.07,0.0237
10566,0.30,6.08,7.42,0.0193,0.0144,-0.0067,91967.17,809.97,-0.05,0.0250
10628,0.21,6.07,7.46,0.0193,0.0115,-0.0057,91967.17,809.97,-0.04,0.0232
10691,0.25,6.00,7.45,0.0189,0.0145,-0.0076,91967.17,809.97,-0.03,0.0250
10753,0.23,6.12,7.44,0.0177,0.0115,-0.0068,91967.17,809.97,-0.02,0.0222
10816,0.25,6.04,7.43,0.0196,0.0141,-0.0065,91967.17,809.97,-0.01,0.0250
10881,0.27,6.08,7.42,0.0195,0.0115,-0.0052,91967.17,809.97,-0.01,0.0232
10945,0.21,6.10,7.44,0.0184,0.0111,-0.0044,91967.17,809.97,-0.01,0.0219
11006,0.21,6.03,7.45,0.0185,0.0119,-0.0048,91967.17,809.97,-0.00,0.0225
11070,0.23,6.11,7.43,0.0167,0.0089,-0.0064,91967.34,809.96,-0.07,0.0199
11131,0.27,6.09,7.43,0.0167,0.0133,-0.0059,91967.34,809.96,-0.05,0.0221
11195,0.23,6.08,7.47,0.0168,0.0100,-0.0063,91967.34,809.96,-0.04,0.0205
11256,0.28,6.11,7.41,0.0180,0.0092,-0.0060,91967.34,809.96,-0.02,0.0211
11323,0.25,6.03,7.74,0.0205,0.0147,-0.0047,91967.34,809.96,-0.02,0.0256
11386,0.26,6.09,7.50,0.0187,0.0109,-0.0072,91967.34,809.96,-0.01,0.0228
11448,0.31,6.15,7.50,0.0184,0.0136,-0.0056,91967.34,809.96,-0.01,0.0235
11516,0.23,5.99,7.41,0.0161,0.0113,-0.0056,91967.34,809.94,-0.07,0.0205
11578,0.27,6.14,7.43,0.0181,0.0119,-0.0068,91967.51,809.94,-0.05,0.0227
11641,0.25,6.09,7.41,0.0195,0.0167,-0.0063,91967.51,809.94,-0.04,0.0264
11703,0.22,6.03,7.42,0.0175,0.0105,-0.0055,91967.51,809.94,-0.03,0.0211
11770,0.25,6.09,7.42,0.0172,0.0129,-0.0076,91967.51,809.94,-0.02,0.0228
11831,0.22,6.10,7.42,0.0177,0.0120,-0.0063,91967.51,809.94,-0.01,0.0223
11895,0.25,6.04,7.43,0.0171,0.0115,-0.0087,91967.51,809.94,-0.01,0.0223
11956,0.26,6.16,7.41,0.0173,0.0119,-0.0045,91967.51,809.94,-0.01,0.0215
12020,0.24,6.06,7.46,0.0175,0.0132,-0.0056,91967.51,809.94,-0.00,0.0226
12081,0.20,6.06,7.49,0.0152,0.0129,-0.0057,91967.54,809.94,-0.02,0.0207
12145,0.26,6.11,7.46,0.0167,0.0100,-0.0068,91967.54,809.94,-0.01,0.0206
12210,0.27,6.08,7.41,0.0187,0.0128,-0.0065,91967.54,809.94,-0.01,0.0235
12272,0.25,6.09,7.48,0.0197,0.0079,-0.0065,91967.54,809.94,-0.01,0.0222
12335,0.27,6.12,7.42,0.0191,0.0092,-0.0057,91967.54,809.94,-0.00,0.0219
12397,0.19,6.00,7.44,0.0179,0.0097,-0.0072,91967.54,809.94,-0.00,0.0216
12460,0.23,6.09,7.41,0.0157,0.0119,-0.0049,91967.54,809.94,-0.00,0.0203
12522,0.27,6.11,7.41,0.0175,0.0111,-0.0080,91967.54,809.94,-0.00,0.0222
12585,0.26,6.03,7.37,0.0123,0.0099,-0.0047,91967.54,809.94,-0.00,0.0164
12650,0.30,6.10,7.44,0.0173,0.0100,-0.0076,91967.54,809.94,-0.00,0.0214
12714,0.27,6.08,7.44,0.0200,0.0148,-0.0061,91967.54,809.94,-0.00,0.0256
12775,0.21,6.03,7.44,0.0175,0.0084,-0.0069,91967.54,809.94,-0.00,0.0206
12839,0.26,6.05,7.39,0.0176,0.0089,-0.0085,91967.54,809.94,-0.00,0.0215
12900,0.25,6.09,7.46,0.0185,0.0120,-0.0043,91967.54,809.94,-0.00,0.0225
12964,0.20,6.03,7.45,0.0209,0.0104,-0.0080,91967.54,809.94,-0.00,0.0247
13025,0.22,6.13,7.44,0.0285,0.0370,-0.0009,91967.54,809.94,-0.00,0.0468
13092,0.22,6.04,7.46,0.0203,0.0125,-0.0024,91967.70,809.92,-0.07,0.0239
13155,0.20,5.96,7.37,0.0168,0.0127,-0.0079,91967.70,809.92,-0.05,0.0224
13217,0.28,6.07,7.36,0.0177,0.0117,-0.0052,91967.70,809.92,-0.03,0.0219
13280,0.19,6.10,7.33,0.0157,0.0104,-0.0048,91967.70,809.92,-0.02,0.0194
13342,0.19,6.05,7.46,0.0200,0.0143,-0.0052,91967.70,809.92,-0.02,0.0251
13405,0.28,6.13,7.41,0.0173,0.0119,-0.0043,91967.70,809.92,-0.01,0.0214
13467,0.26,6.08,7.38,0.0193,0.0141,-0.0063,91967.70,809.92,-0.01,0.0247
13539,0.27,6.11,7.43,0.0195,0.0120,-0.0055,91967.70,809.92,-0.01,0.0235
13600,0.21,6.05,7.41,0.0197,0.0117,-0.0071,91967.70,809.92,-0.00,0.0240
13664,0.18,6.02,7.44,0.0189,0.0123,-0.0045,91967.70,809.92,-0.00,0.0230
13725,0.26,6.09,7.46,0.0193,0.0124,-0.0056,91967.70,809.92,-0.00,0.0236
13789,0.28,6.08,7.41,0.0197,0.0184,-0.0035,91967.70,809.92,-0.00,0.0272
13850,0.24,6.09,7.41,0.0171,0.0060,-0.0065,91967.70,809.92,-0.00,0.0192
13914,0.23,5.95,7.38,0.0193,0.0077,-0.0091,91967.70,809.92,-0.00,0.0227
13989,0.30,6.08,7.41,0.0141,0.0127,-0.0059,91967.70,809.92,-0.00,0.0198
14053,0.34,6.00,7.42,0.0207,0.0148,-0.0053,91967.70,809.92,-0.00,0.0260
14114,0.25,6.05,7.63,0.0181,0.0083,-0.0068,91967.70,809.92,-0.00,0.0210
14178,0.22,6.06,7.52,0.0199,0.0123,-0.0055,91967.70,809.92,-0.00,0.0240
14239,0.25,6.16,7.48,0.0173,0.0137,-0.0067,91967.70,809.92,-0.00,0.0231
14303,0.21,6.02,7.43,0.0168,0.0043,-0.0033,91967.70,809.92,-0.00,0.0176
14364,0.14,6.03,7.48,0.0209,0.0033,-0.0079,91967.70,809.92,-0.00,0.0226
14431,0.35,6.17,7.46,0.0157,0.0133,-0.0079,91967.70,809.92,-0.00,0.0221
14494,0.27,5.99,7.52,0.0136,0.0084,-0.0065,91967.70,809.92,-0.00,0.0173
14556,0.25,6.06,7.45,0.0176,0.0095,-0.0076,91967.87,809.91,-0.08,0.0214
14619,0.26,6.07,7.39,0.0148,0.0112,-0.0053,91967.87,809.91,-0.05,0.0193
14681,0.17,6.05,7.42,0.0193,0.0129,-0.0049,91967.87,809.91,-0.04,0.0238
14744,0.27,6.12,7.45,0.0136,0.0125,-0.0035,91967.87,809.91,-0.03,0.0188
14806,0.24,6.05,7.44,0.0211,0.0148,-0.0071,91967.87,809.91,-0.02,0.0267
14873,0.37,6.10,7.44,0.0191,0.0258,-0.0067,91967.87,809.91,-0.01,0.0328
14934,0.30,6.21,7.48,0.0189,0.0184,-0.0112,91967.87,809.91,-0.01,0.0287
14998,0.27,6.06,7.47,0.0155,0.0091,-0.0087,91967.87,809.91,-0.01,0.0199
15059,0.32,6.20,7.49,0.0216,0.0284,-0.0084,91967.87,809.91,-0.00,0.0366
15123,0.25,6.02,7.44,0.0193,0.0120,-0.0056,91967.87,809.91,-0.00,0.0234
15184,0.20,6.19,7.57,0.0193,0.0184,-0.0059,91967.87,809.91,-0.00,0.0273
15248,0.19,6.02,7.46,0.0201,0.0088,-0.0072,91967.87,809.91,-0.00,0.0231
15313,0.22,6.10,7.44,0.0173,0.0115,-0.0075,91967.87,809.91,-0.00,0.0221
15375,0.17,6.03,7.42,0.0183,0.0096,-0.0028,91967.87,809.91,-0.00,0.0208
15438,0.23,6.09,7.38,0.0191,0.0172,-0.0028,91967.87,809.91,-0.00,0.0258
15500,0.23,6.05,7.41,0.0191,0.0139,-0.0036,91967.87,809.91,-0.00,0.0238
15568,0.27,6.06,7.43,0.0207,0.0135,-0.0073,91967.87,809.91,-0.00,0.0257
15630,0.26,6.10,7.44,0.0175,0.0129,-0.0092,91967.87,809.91,-0.00,0.0236
15693,0.24,6.07,7.43,0.0197,0.0141,-0.0077,91967.87,809.91,-0.00,0.0255
15758,0.27,6.05,7.43,0.0191,0.0097,-0.0048,91967.87,809.91,-0.00,0.0219
15822,0.26,6.09,7.41,0.0177,0.0159,-0.0057,91967.87,809.91,-0.00,0.0245
15883,0.24,6.03,7.46,0.0199,0.0107,-0.0064,91967.87,809.91,-0.00,0.0234
15947,0.26,6.14,7.44,0.0189,0.0112,-0.0073,91967.87,809.91,-0.00,0.0232
16008,0.07,6.12,7.64,0.0185,0.0017,-0.0039,91967.87,809.91,-0.00,0.0190
16072,0.20,6.04,7.51,0.0197,0.0136,-0.0045,91967.87,809.91,-0.00,0.0244
16133,0.17,6.12,7.49,0.0165,0.0044,-0.0055,91967.71,809.92,0.07,0.0179
16200,0.22,6.05,7.40,0.0222,0.0113,-0.0045,91967.71,809.92,0.05,0.0254
16263,0.26,6.00,7.44,0.0161,0.0135,-0.0093,91967.71,809.92,0.04,0.0230
16325,0.24,6.06,7.40,0.0203,0.0128,-0.0080,91967.71,809.92,0.02,0.0253
16387,0.19,6.08,7.42,0.0195,0.0093,-0.0043,91967.71,809.92,0.02,0.0220
16449,0.26,6.01,7.42,0.0195,0.0101,-0.0064,91967.71,809.92,0.01,0.0228
16512,0.23,6.11,7.45,0.0192,0.0113,-0.0079,91967.71,809.92,0.01,0.0236
16574,0.24,6.17,7.50,0.0175,0.0140,-0.0076,91967.71,809.92,0.01,0.0236
16641,0.31,6.12,7.44,0.0167,0.0093,-0.0073,91968.05,809.89,-0.13,0.0204
16702,0.22,6.05,7.40,0.0175,0.0019,-0.0067,91968.05,809.89,-0.09,0.0188
16766,0.20,6.06,7.45,0.0200,0.0105,-0.0056,91968.05,809.89,-0.06,0.0233
16827,0.25,6.11,7.42,0.0192,0.0091,-0.0065,91968.05,809.89,-0.05,0.0222
16891,0.25,6.09,7.42,0.0191,0.0116,-0.0064,91968.05,809.89,-0.03,0.0232
16952,0.20,6.05,7.44,0.0189,0.0123,-0.0080,91968.05,809.89,-0.02,0.0239
17016,0.24,6.09,7.41,0.0167,0.0115,-0.0053,91968.05,809.89,-0.02,0.0209
17081,0.27,6.10,7.45,0.0187,0.0147,-0.0076,91968.05,809.89,-0.01,0.0249
17143,0.26,6.05,7.42,0.0212,0.0116,-0.0063,91968.23,809.87,-0.08,0.0249
17205,0.24,6.08,7.41,0.0164,0.0125,-0.0053,91968.23,809.87,-0.06,0.0213
17267,0.25,6.08,7.42,0.0163,0.0116,-0.0057,91968.23,809.87,-0.04,0.0208
17330,0.23,6.07,7.44,0.0189,0.0136,-0.0064,91968.23,809.87,-0.03,0.0242
17392,0.24,6.09,7.41,0.0205,0.0104,-0.0051,91968.23,809.87,-0.02,0.0235
17455,0.23,6.05,7.44,0.0157,0.0109,-0.0056,91968.23,809.87,-0.01,0.0199
17532,0.25,6.13,7.44,0.0143,0.0123,-0.0057,91968.23,809.87,-0.01,0.0197
17600,0.21,6.05,7.47,0.0185,0.0085,-0.0063,91968.23,809.87,-0.01,0.0213
17662,0.22,6.10,7.45,0.0171,0.0124,-0.0063,91968.23,809.87,-0.00,0.0220
17724,0.17,6.14,7.49,0.0183,0.0051,-0.0040,91968.23,809.87,-0.00,0.0194
17786,0.26,6.03,7.39,0.0168,0.0120,-0.0039,91968.23,809.87,-0.00,0.0210
17849,0.23,6.11,7.41,0.0144,0.0059,-0.0053,91968.23,809.87,-0.00,0.0164
17911,0.19,6.07,7.43,0.0189,0.0121,-0.0047,91968.23,809.87,-0.00,0.0229
17974,0.21,6.06,7.43,0.0197,0.0129,-0.0060,91968.23,809.87,-0.00,0.0243
18034,0.25,6.09,7.38,0.0193,0.0151,-0.0035,91968.23,809.87,-0.00,0.0247
18097,0.24,6.11,7.43,0.0189,0.0117,-0.0049,91968.23,809.87,-0.00,0.0228
18159,0.23,6.16,7.52,0.0196,0.0189,-0.0037,91968.05,809.89,0.08,0.0275
18222,0.23,6.09,7.48,0.0197,0.0115,-0.0067,91968.05,809.89,0.05,0.0238
18284,0.25,6.04,7.43,0.0185,0.0121,-0.0057,91968.05,809.89,0.04,0.0229
18346,0.23,6.25,7.51,0.0187,0.0103,-0.0061,91968.05,809.89,0.03,0.0222
18408,0.22,5.99,7.39,0.0196,0.0109,-0.0065,91968.05,809.89,0.02,0.0234
18475,0.25,6.09,7.41,0.0160,0.0137,-0.0044,91968.05,809.89,0.01,0.0215
18536,0.19,6.04,7.39,0.0207,0.0091,-0.0057,91968.05,809.89,0.01,0.0233
18600,0.20,6.19,7.76,0.0151,-0.0105,-0.0036,91968.05,809.89,0.01,0.0187
18661,0.23,6.14,7.49,0.0212,0.0135,-0.0032,91968.23,809.87,-0.07,0.0253
18725,0.22,6.08,7.47,0.0211,0.0099,-0.0059,91968.23,809.87,-0.05,0.0240
18786,0.21,6.08,7.42,0.0175,0.0108,-0.0051,91968.23,809.87,-0.04,0.0211
18850,0.23,6.07,7.41,0.0181,0.0124,-0.0059,91968.23,809.87,-0.03,0.0227
18915,0.23,6.07,7.43,0.0172,0.0097,-0.0075,91968.23,809.87,-0.02,0.0211
18977,0.25,6.13,7.41,0.0187,0.0105,-0.0039,91968.23,809.87,-0.01,0.0218
19039,0.23,6.03,7.46,0.0168,0.0117,-0.0077,91968.23,809.87,-0.01,0.0219
19101,0.27,6.09,7.46,0.0180,0.0088,-0.0065,91968.23,809.87,-0.01,0.0211
19164,0.27,6.15,7.47,0.0179,0.0108,-0.0084,91968.57,809.84,-0.15,0.0225
19226,0.24,6.05,7.44,0.0173,0.0101,-0.0063,91968.57,809.84,-0.11,0.0210
19288,0.26,6.07,7.45,0.0185,0.0125,-0.0053,91968.57,809.84,-0.07,0.0230
19353,0.31,6.09,7.43,0.0181,0.0136,-0.0049,91968.57,809.84,-0.05,0.0232
19417,0.20,6.03,7.44,0.0164,0.0125,-0.0055,91968.57,809.84,-0.04,0.0213
19478,0.25,6.10,7.43,0.0168,0.0125,-0.0087,91968.57,809.84,-0.03,0.0227
19542,0.23,6.08,7.43,0.0187,0.0104,-0.0052,91968.57,809.84,-0.02,0.0220
19608,0.23,6.09,7.49,0.0139,0.0047,-0.0055,91968.57,809.84,-0.01,0.0156
19672,0.25,6.04,7.41,0.0160,0.0099,-0.0073,91968.40,809.86,0.07,0.0202
19733,0.22,6.11,7.42,0.0171,0.0136,-0.0056,91968.40,809.86,0.05,0.0225
19800,0.26,6.11,7.39,0.0168,0.0101,-0.0069,91968.40,809.86,0.03,0.0208
19863,0.27,6.01,7.31,0.0165,0.0127,-0.0021,91968.40,809.86,0.02,0.0209
19925,0.26,5.98,7.34,0.0184,0.0099,-0.0052,91968.40,809.86,0.02,0.0215
19987,0.16,6.10,7.54,0.0201,-0.0011,-0.0081,91968.40,809.86,0.01,0.0217
20049,0.29,6.10,7.45,0.0195,0.0116,-0.0064,91968.40,809.86,0.01,0.0235
20111,0.23,6.10,7.41,0.0180,0.0123,-0.0064,91968.40,809.86,0.01,0.0227
20173,0.27,6.02,7.40,0.0149,0.0067,-0.0080,91968.58,809.84,-0.08,0.0182
20240,0.28,6.17,7.41,0.0196,0.0156,-0.0059,91968.58,809.84,-0.05,0.0257
20301,0.27,5.97,7.38,0.0188,0.0093,-0.0085,91968.58,809.84,-0.04,0.0226
20365,0.25,6.19,7.46,0.0212,0.0083,-0.0077,91968.58,809.84,-0.03,0.0240
20426,0.23,6.04,7.50,0.0204,0.0117,-0.0049,91968.58,809.84,-0.02,0.0240
20490,0.16,6.10,7.46,0.0196,0.0133,-0.0057,91968.58,809.84,-0.01,0.0244
20551,0.40,6.13,7.36,0.0165,0.0276,-0.0048,91968.58,809.84,-0.01,0.0325
20615,0.24,6.02,7.37,0.0165,0.0104,-0.0053,91968.58,809.84,-0.01,0.0202
20680,0.23,6.07,7.47,0.0157,0.0044,-0.0095,91968.58,809.84,-0.00,0.0189
20742,0.27,6.09,7.46,0.0185,0.0128,-0.0053,91968.58,809.84,-0.00,0.0231
20804,0.25,6.10,7.42,0.0167,0.0173,-0.0053,91968.58,809.84,-0.00,0.0246
