millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
6631,0.28,6.02,7.45,0.0133,0.0176,-0.0060,91966.38,810.04,-0.08,0.0229
6690,0.25,6.09,7.46,0.0173,0.0129,-0.0069,91966.38,810.04,-0.06,0.0227
6767,0.20,5.99,7.42,0.0177,0.0088,-0.0087,91966.38,810.04,-0.04,0.0216
6829,0.23,6.05,7.42,0.0171,0.0097,-0.0053,91966.38,810.04,-0.03,0.0203
6891,0.25,6.09,7.44,0.0189,0.0112,-0.0060,91966.38,810.04,-0.02,0.0228
6953,0.21,6.08,7.49,0.0160,0.0180,-0.0047,91966.38,810.04,-0.01,0.0245
7015,0.22,6.04,7.47,0.0211,0.0183,-0.0055,91966.71,810.01,-0.16,0.0284
7077,0.23,6.10,7.34,0.0163,0.0167,-0.0051,91966.71,810.01,-0.11,0.0238
7139,0.25,6.06,7.44,0.0189,0.0112,-0.0072,91966.71,810.01,-0.08,0.0231
7203,0.25,6.08,7.45,0.0180,0.0153,-0.0061,91966.71,810.01,-0.05,0.0244
7263,0.28,6.08,7.43,0.0183,0.0123,-0.0053,91966.71,810.01,-0.04,0.0226
7343,0.24,6.05,7.47,0.0176,0.0105,-0.0061,91966.71,810.01,-0.03,0.0214
7419,0.26,6.01,7.46,0.0179,0.0132,-0.0052,91966.71,810.01,-0.02,0.0228
7500,0.06,6.00,7.60,0.0173,-0.0004,-0.0060,91967.22,809.97,-0.18,0.0183
7579,0.27,6.06,7.47,0.0189,0.0119,-0.0052,91967.22,809.97,-0.13,0.0229
7655,0.20,6.03,7.46,0.0189,0.0144,-0.0051,91967.22,809.97,-0.09,0.0243
7762,0.25,6.04,7.44,0.0143,0.0120,-0.0069,91967.22,809.97,-0.06,0.0199
7824,0.22,6.10,7.45,0.0188,0.0125,-0.0076,91967.22,809.97,-0.04,0.0238
7886,0.23,6.02,7.43,0.0184,0.0120,-0.0072,91967.22,809.97,-0.03,0.0231
7948,0.25,6.09,7.46,0.0168,0.0127,-0.0071,91967.22,809.97,-0.02,0.0222
8010,0.28,6.09,7.42,0.0171,0.0112,-0.0051,91967.22,809.97,-0.02,0.0210
8072,0.24,6.09,7.49,0.0216,0.0143,-0.0065,91967.22,809.97,-0.01,0.0267
8134,0.19,6.08,7.46,0.0193,0.0081,-0.0075,91967.22,809.97,-0.01,0.0222
8200,0.24,6.10,7.46,0.0181,0.0085,-0.0071,91967.22,809.97,-0.01,0.0212
8260,0.19,6.01,7.44,0.0188,0.0096,-0.0056,91967.22,809.97,-0.00,0.0218
8323,0.24,6.12,7.49,0.0179,0.0099,-0.0057,91967.22,809.97,-0.00,0.0212
8383,0.27,6.09,7.43,0.0187,0.0128,-0.0059,91967.22,809.97,-0.00,0.0234
8446,0.23,6.04,7.44,0.0173,0.0113,-0.0085,91967.22,809.97,-0.00,0.0224
8507,0.25,6.05,7.43,0.0173,0.0124,-0.0056,91967.22,809.97,-0.00,0.0220
8571,0.28,6.08,7.43,0.0176,0.0135,-0.0069,91967.22,809.97,-0.00,0.0232
8632,0.22,6.04,7.44,0.0177,0.0109,-0.0077,91967.22,809.97,-0.00,0.0222
8699,0.26,6.10,7.43,0.0197,0.0104,-0.0092,91967.22,809.97,-0.00,0.0241
8761,0.23,6.08,7.44,0.0167,0.0133,-0.0048,91967.22,809.97,-0.00,0.0219
8823,0.25,6.07,7.47,0.0188,0.0125,-0.0052,91967.22,809.97,-0.00,0.0232
8885,0.23,6.09,7.46,0.0193,0.0088,-0.0047,91967.22,809.97,-0.00,0.0217
8947,0.24,6.07,7.42,0.0187,0.0132,-0.0057,91967.22,809.97,-0.00,0.0236
9009,0.23,6.02,7.44,0.0159,0.0129,-0.0061,91967.56,809.94,-0.15,0.0214
9071,0.28,6.07,7.45,0.0145,0.0103,-0.0056,91967.56,809.94,-0.10,0.0186
9137,0.25,6.06,7.44,0.0181,0.0155,-0.0048,91967.56,809.94,-0.07,0.0243
9197,0.24,6.06,7.47,0.0184,0.0100,-0.0061,91967.56,809.94,-0.05,0.0218
9261,0.27,6.10,7.41,0.0208,0.0128,-0.0037,91967.56,809.94,-0.04,0.0247
9321,0.25,6.04,7.43,0.0172,0.0117,-0.0044,91967.56,809.94,-0.02,0.0213
9384,0.25,6.02,7.43,0.0181,0.0112,-0.0059,91967.56,809.94,-0.02,0.0221
9444,0.27,6.12,7.43,0.0189,0.0121,-0.0069,91967.56,809.94,-0.01,0.0235
9513,0.23,6.03,7.43,0.0183,0.0128,-0.0075,91967.56,809.94,-0.01,0.0235
9578,0.25,6.08,7.43,0.0163,0.0115,-0.0059,91967.56,809.94,-0.01,0.0207
9640,0.25,6.08,7.45,0.0188,0.0143,-0.0052,91967.56,809.94,-0.00,0.0241
9702,0.22,6.05,7.47,0.0155,0.0143,-0.0053,91967.56,809.94,-0.00,0.0217
9764,0.28,6.09,7.47,0.0187,0.0109,-0.0081,91967.56,809.94,-0.00,0.0231
9826,0.32,5.98,7.40,0.0160,0.0057,-0.0073,91967.56,809.94,-0.00,0.0185
9888,0.25,5.95,7.42,0.0165,0.0104,-0.0065,91967.56,809.94,-0.00,0.0206
9950,0.21,6.18,7.43,0.0177,0.0144,-0.0048,91967.56,809.94,-0.00,0.0233
10015,0.22,6.00,7.40,0.0184,0.0129,-0.0072,91967.56,809.94,-0.00,0.0236
10079,0.28,6.13,7.52,0.0183,0.0207,-0.0056,91967.56,809.94,-0.00,0.0281
10140,0.30,6.08,7.44,0.0175,0.0144,-0.0075,91967.56,809.94,-0.00,0.0238
10204,0.26,6.06,7.47,0.0168,0.0107,-0.0067,91967.56,809.94,-0.00,0.0210
10265,0.21,6.05,7.45,0.0180,0.0101,-0.0056,91967.56,809.94,-0.00,0.0214
10329,0.27,6.09,7.41,0.0164,0.0124,-0.0063,91967.56,809.94,-0.00,0.0215
10390,0.23,6.03,7.42,0.0173,0.0097,-0.0076,91967.56,809.94,-0.00,0.0213
10468,0.23,6.12,7.43,0.0205,0.0120,-0.0061,91967.56,809.94,-0.00,0.0245
10529,0.22,6.02,7.41,0.0192,0.0096,-0.0037,91967.90,809.90,-0.15,0.0218
10593,0.25,6.09,7.46,0.0203,0.0084,-0.0075,91967.90,809.90,-0.10,0.0232
10653,0.28,6.08,7.44,0.0192,0.0128,-0.0059,91967.90,809.90,-0.07,0.0238
10717,0.25,6.09,7.46,0.0175,0.0132,-0.0049,91967.90,809.90,-0.05,0.0224
10778,0.27,6.06,7.47,0.0187,0.0124,-0.0053,91967.90,809.90,-0.04,0.0230
10842,0.25,6.11,7.50,0.0180,0.0111,-0.0067,91967.90,809.90,-0.03,0.0221
10907,0.23,6.03,7.48,0.0175,0.0143,-0.0060,91967.90,809.90,-0.02,0.0233
10969,0.23,6.11,7.41,0.0187,0.0217,0.0000,91967.90,809.90,-0.01,0.0286
11031,0.29,6.04,7.37,0.0192,0.0212,-0.0056,91967.90,809.90,-0.01,0.0291
11093,0.23,5.98,7.38,0.0205,0.0161,-0.0028,91967.90,809.90,-0.01,0.0262
11155,0.28,6.08,7.46,0.0179,0.0128,-0.0049,91967.90,809.90,-0.00,0.0225
11217,0.24,6.07,7.43,0.0177,0.0108,-0.0056,91967.90,809.90,-0.00,0.0215
11279,0.20,5.99,7.41,0.0163,0.0113,-0.0059,91967.90,809.90,-0.00,0.0207
11344,0.21,6.11,7.40,0.0179,0.0109,-0.0035,91967.90,809.90,-0.00,0.0212
11408,0.25,6.04,7.44,0.0205,0.0153,-0.0060,91967.90,809.90,-0.00,0.0263
11468,0.23,6.07,7.42,0.0163,0.0121,-0.0047,91967.90,809.90,-0.00,0.0208
11537,0.25,6.05,7.42,0.0168,0.0132,-0.0048,91968.21,809.88,-0.13,0.0219
11598,0.25,6.05,7.43,0.0188,0.0097,-0.0063,91968.21,809.88,-0.09,0.0221
11662,0.27,6.10,7.44,0.0180,0.0125,-0.0048,91968.21,809.88,-0.06,0.0224
11722,0.27,6.10,7.42,0.0183,0.0125,-0.0053,91968.21,809.88,-0.04,0.0228
11788,0.23,6.03,7.44,0.0188,0.0109,-0.0064,91968.21,809.88,-0.03,0.0227
11850,0.24,6.07,7.45,0.0171,0.0143,-0.0071,91968.21,809.88,-0.02,0.0233
11912,0.27,6.07,7.42,0.0168,0.0128,-0.0059,91968.21,809.88,-0.01,0.0219
11974,0.25,6.04,7.45,0.0161,0.0099,-0.0049,91968.21,809.88,-0.01,0.0195
12036,0.28,6.13,7.43,0.0167,0.0133,-0.0089,91968.38,809.86,-0.08,0.0231
12098,0.25,6.09,7.43,0.0161,0.0119,-0.0053,91968.38,809.86,-0.06,0.0207
12160,0.23,6.01,7.47,0.0179,0.0133,-0.0076,91968.38,809.86,-0.04,0.0235
12226,0.27,6.11,7.44,0.0156,0.0123,-0.0061,91968.38,809.86,-0.03,0.0208
12286,0.25,6.05,7.47,0.0183,0.0128,-0.0089,91968.38,809.86,-0.02,0.0240
12350,0.25,6.07,7.45,0.0163,0.0093,-0.0076,91968.38,809.86,-0.01,0.0202
12410,0.24,6.10,7.44,0.0177,0.0155,-0.0056,91968.38,809.86,-0.01,0.0242
12474,0.23,6.04,7.44,0.0191,0.0152,-0.0045,91968.38,809.86,-0.01,0.0248
12534,0.25,6.07,7.47,0.0217,0.0123,-0.0061,91968.21,809.88,0.07,0.0257
12598,0.24,6.09,7.46,0.0155,0.0065,-0.0069,91968.21,809.88,0.05,0.0182
12663,0.23,5.89,7.31,0.0187,0.0067,-0.0073,91968.21,809.88,0.04,0.0211
12725,0.26,6.11,7.48,0.0165,0.0124,-0.0073,91968.21,809.88,0.02,0.0219
12787,0.29,6.07,7.46,0.0168,0.0136,-0.0071,91968.21,809.88,0.02,0.0227
12849,0.24,6.11,7.52,0.0183,0.0148,-0.0064,91968.21,809.88,0.01,0.0243
12911,0.23,6.16,7.56,0.0149,0.0088,-0.0077,91968.21,809.88,0.01,0.0190
12973,0.28,6.02,7.45,0.0147,0.0083,-0.0069,91968.21,809.88,0.01,0.0182
13035,0.23,6.09,7.49,0.0167,0.0135,-0.0071,91968.21,809.88,0.00,0.0225
13100,0.24,6.04,7.43,0.0173,0.0093,-0.0095,91968.37,809.86,-0.06,0.0218
13164,0.25,6.06,7.42,0.0164,0.0108,-0.0043,91968.37,809.86,-0.05,0.0201
13224,0.20,6.02,7.41,0.0201,0.0125,-0.0055,91968.37,809.86,-0.03,0.0243
13288,0.13,6.15,7.49,0.0290,0.0270,-0.0019,91968.37,809.86,-0.02,0.0397
13348,0.28,6.13,7.44,0.0192,0.0218,-0.0041,91968.37,809.86,-0.02,0.0294
13412,0.24,6.02,7.47,0.0167,0.0113,-0.0064,91968.37,809.86,-0.01,0.0211
13472,0.26,6.13,7.48,0.0149,0.0081,-0.0051,91968.37,809.86,-0.01,0.0177
13543,0.23,6.12,7.46,0.0181,0.0168,-0.0031,91968.37,809.86,-0.01,0.0249
13605,0.29,6.05,7.48,0.0135,0.0133,-0.0079,91968.37,809.86,-0.00,0.0205
13667,0.27,6.10,7.48,0.0167,0.0103,-0.0061,91968.37,809.86,-0.00,0.0205
13729,0.23,6.02,7.42,0.0172,0.0095,-0.0071,91968.37,809.86,-0.00,0.0209
13791,0.21,6.00,7.41,0.0153,0.0093,-0.0043,91968.37,809.86,-0.00,0.0184
13853,0.28,6.10,7.42,0.0181,0.0140,-0.0053,91968.37,809.86,-0.00,0.0235
13915,0.29,6.15,7.64,0.0171,0.0125,-0.0075,91968.37,809.86,-0.00,0.0224
13992,0.28,6.05,7.38,0.0168,0.0153,-0.0085,91968.37,809.86,-0.00,0.0243
14054,0.24,6.09,7.41,0.0165,0.0096,-0.0063,91968.34,809.86,0.02,0.0201
14117,0.26,6.00,7.44,0.0201,0.0100,-0.0049,91968.34,809.86,0.01,0.0230
14179,0.24,6.16,7.44,0.0179,0.0124,-0.0071,91968.34,809.86,0.01,0.0228
14242,0.23,6.01,7.46,0.0199,0.0119,-0.0071,91968.34,809.86,0.01,0.0242
14304,0.23,6.06,7.48,0.0156,0.0124,-0.0071,91968.34,809.86,0.00,0.0211
14367,0.30,6.14,7.45,0.0216,0.0201,-0.0076,91968.34,809.86,0.00,0.0305
14432,0.25,6.05,7.46,0.0192,0.0148,-0.0076,91968.34,809.86,0.00,0.0254
14496,0.24,6.05,7.44,0.0199,0.0124,-0.0061,91968.34,809.86,0.00,0.0242
14557,0.23,6.13,7.41,0.0192,0.0137,-0.0069,91968.34,809.86,0.00,0.0246
14621,0.22,6.04,7.45,0.0183,0.0143,-0.0072,91968.34,809.86,0.00,0.0243
14682,0.25,6.06,7.47,0.0199,0.0116,-0.0084,91968.34,809.86,0.00,0.0245
14746,0.26,6.09,7.45,0.0173,0.0112,-0.0051,91968.34,809.86,0.00,0.0212
14807,0.23,6.02,7.46,0.0187,0.0103,-0.0069,91968.34,809.86,0.00,0.0224
14874,0.29,6.14,7.45,0.0161,0.0115,-0.0077,91968.34,809.86,0.00,0.0212
14937,0.24,6.05,7.43,0.0161,0.0129,-0.0039,91968.34,809.86,0.00,0.0210
14999,0.21,6.07,7.42,0.0171,0.0127,-0.0059,91968.34,809.86,0.00,0.0220
15062,0.30,6.05,7.42,0.0205,0.0089,-0.0051,91968.34,809.86,0.00,0.0229
15124,0.20,6.08,7.45,0.0168,0.0125,-0.0059,91968.52,809.85,-0.08,0.0217
15187,0.25,6.06,7.43,0.0197,0.0125,-0.0067,91968.52,809.85,-0.05,0.0243
15249,0.26,6.08,7.44,0.0163,0.0123,-0.0059,91968.52,809.85,-0.04,0.0212
15316,0.22,6.07,7.42,0.0157,0.0097,-0.0065,91968.52,809.85,-0.03,0.0196
15377,0.23,6.09,7.45,0.0175,0.0112,-0.0084,91968.52,809.85,-0.02,0.0224
15441,0.24,6.09,7.42,0.0168,0.0137,-0.0061,91968.52,809.85,-0.01,0.0225
15502,0.22,6.04,7.46,0.0195,0.0121,-0.0059,91968.52,809.85,-0.01,0.0237
15571,0.28,6.10,7.44,0.0180,0.0136,-0.0071,91968.52,809.85,-0.01,0.0236
15632,0.21,6.08,7.44,0.0196,0.0133,-0.0069,91968.52,809.85,-0.00,0.0247
15696,0.27,6.08,7.45,0.0189,0.0107,-0.0056,91968.52,809.85,-0.00,0.0224
15761,0.28,6.10,7.42,0.0153,0.0113,-0.0061,91968.52,809.85,-0.00,0.0200
15823,0.24,6.02,7.46,0.0176,0.0131,-0.0083,91968.52,809.85,-0.00,0.0234
15886,0.22,6.18,7.44,0.0183,0.0261,0.0008,91968.52,809.85,-0.00,0.0319
15948,0.27,6.08,7.46,0.0189,0.0167,-0.0096,91968.52,809.85,-0.00,0.0270
16011,0.22,6.10,7.46,0.0175,0.0177,-0.0048,91968.52,809.85,-0.00,0.0253
16073,0.26,5.98,7.46,0.0172,0.0123,-0.0072,91968.52,809.85,-0.00,0.0223
16136,0.24,6.03,7.43,0.0183,0.0124,-0.0061,91969.02,809.80,-0.22,0.0229
16201,0.23,6.03,7.46,0.0191,0.0112,-0.0056,91969.02,809.80,-0.15,0.0228
16265,0.26,6.09,7.44,0.0192,0.0113,-0.0076,91969.02,809.80,-0.11,0.0235
16326,0.25,6.06,7.42,0.0164,0.0132,-0.0075,91969.02,809.80,-0.07,0.0223
16390,0.21,5.99,7.39,0.0188,0.0116,-0.0080,91969.02,809.80,-0.05,0.0235
16451,0.28,6.10,7.47,0.0168,0.0077,-0.0080,91969.02,809.80,-0.04,0.0201
16515,0.27,6.09,7.44,0.0204,0.0127,-0.0063,91969.02,809.80,-0.03,0.0248
16576,0.25,5.97,7.45,0.0180,0.0103,-0.0060,91969.02,809.80,-0.02,0.0216
16643,0.24,6.13,7.49,0.0173,0.0141,-0.0063,91968.86,809.82,0.05,0.0232
16705,0.25,6.04,7.46,0.0211,0.0139,-0.0061,91968.86,809.82,0.04,0.0259
16767,0.21,6.08,7.45,0.0176,0.0127,-0.0067,91968.86,809.82,0.03,0.0227
16830,0.27,6.08,7.44,0.0192,0.0132,-0.0073,91968.86,809.82,0.02,0.0244
16892,0.27,6.05,7.44,0.0136,0.0132,-0.0052,91968.86,809.82,0.01,0.0196
16955,0.22,6.05,7.45,0.0177,0.0125,-0.0059,91968.86,809.82,0.01,0.0225
17017,0.28,6.06,7.38,0.0181,0.0125,-0.0075,91968.86,809.82,0.01,0.0233
17079,0.28,6.05,7.44,0.0181,0.0139,-0.0057,91968.86,809.82,0.00,0.0235
17144,0.23,6.12,7.47,0.0168,0.0084,-0.0063,91968.69,809.83,0.08,0.0198
17208,0.27,6.07,7.45,0.0168,0.0119,-0.0052,91968.69,809.83,0.05,0.0212
17269,0.24,6.04,7.43,0.0184,0.0099,-0.0057,91968.69,809.83,0.04,0.0216
17333,0.27,6.08,7.46,0.0173,0.0087,-0.0072,91968.69,809.83,0.03,0.0207
17394,0.29,6.10,7.42,0.0153,0.0127,-0.0059,91968.69,809.83,0.02,0.0207
17458,0.20,6.03,7.46,0.0172,0.0131,-0.0067,91968.69,809.83,0.01,0.0226
17519,0.25,6.07,7.43,0.0189,0.0091,-0.0061,91968.69,809.83,0.01,0.0219
17603,0.24,6.05,7.45,0.0191,0.0112,-0.0045,91968.85,809.82,-0.05,0.0226
17664,0.23,6.04,7.42,0.0177,0.0121,-0.0048,91968.85,809.82,-0.03,0.0220
17728,0.21,6.05,7.43,0.0179,0.0095,-0.0067,91968.85,809.82,-0.02,0.0213
17789,0.22,6.07,7.43,0.0161,0.0108,-0.0067,91968.85,809.82,-0.02,0.0205
17853,0.26,6.13,7.43,0.0159,0.0125,-0.0076,91968.85,809.82,-0.01,0.0216
17914,0.26,6.07,7.44,0.0167,0.0132,-0.0063,91968.85,809.82,-0.01,0.0221
17978,0.27,6.05,7.44,0.0200,0.0128,-0.0053,91968.85,809.82,-0.01,0.0243
18043,0.24,6.07,7.40,0.0179,0.0112,-0.0060,91968.85,809.82,-0.00,0.0219
18105,0.25,6.06,7.46,0.0161,0.0129,-0.0065,91968.85,809.82,-0.00,0.0217
18167,0.27,6.05,7.42,0.0188,0.0132,-0.0033,91968.85,809.82,-0.00,0.0232
18229,0.25,6.06,7.39,0.0201,0.0137,-0.0040,91968.85,809.82,-0.00,0.0247
18292,0.22,6.02,7.48,0.0181,0.0152,-0.0077,91968.85,809.82,-0.00,0.0249
18354,0.25,6.11,7.49,0.0171,0.0108,-0.0077,91968.85,809.82,-0.00,0.0216
18417,0.26,6.11,7.44,0.0192,0.0140,-0.0053,91968.85,809.82,-0.00,0.0243
18482,0.26,6.00,7.41,0.0155,0.0104,-0.0069,91968.85,809.82,-0.00,0.0199
18546,0.30,6.20,7.42,0.0168,0.0168,-0.0076,91968.85,809.82,-0.00,0.0249
18607,0.29,6.02,7.43,0.0188,0.0133,-0.0041,91968.85,809.82,-0.00,0.0234
18671,0.23,6.07,7.48,0.0189,0.0139,-0.0045,91969.19,809.79,-0.14,0.0239
18732,0.27,6.05,7.45,0.0185,0.0141,-0.0071,91969.19,809.79,-0.10,0.0243
18796,0.23,6.04,7.44,0.0172,0.0120,-0.0035,91969.19,809.79,-0.07,0.0212
18857,0.23,6.02,7.47,0.0171,0.0111,-0.0064,91969.19,809.79,-0.05,0.0213
18924,0.25,6.09,7.48,0.0157,0.0131,-0.0069,91969.19,809.79,-0.03,0.0216
18986,0.25,6.00,7.43,0.0161,0.0137,-0.0067,91969.19,809.79,-0.02,0.0222
19048,0.28,6.06,7.45,0.0193,0.0103,-0.0063,91969.19,809.79,-0.02,0.0228
19110,0.24,6.09,7.44,0.0160,0.0140,-0.0047,91969.19,809.79,-0.01,0.0217
19172,0.24,6.05,7.44,0.0163,0.0140,-0.0048,91969.02,809.80,0.07,0.0220
19235,0.20,6.05,7.44,0.0185,0.0148,-0.0075,91969.02,809.80,0.05,0.0248
19297,0.23,6.12,7.42,0.0159,0.0132,-0.0040,91969.02,809.80,0.03,0.0210
19364,0.22,6.04,7.47,0.0165,0.0107,-0.0065,91969.02,809.80,0.02,0.0207
19425,0.26,6.04,7.48,0.0160,0.0107,-0.0051,91969.02,809.80,0.02,0.0199
19489,0.27,6.11,7.47,0.0155,0.0128,-0.0069,91969.02,809.80,0.01,0.0212
19550,0.18,6.01,7.39,0.0147,0.0109,-0.0073,91969.02,809.80,0.01,0.0197
19619,0.28,6.06,7.42,0.0165,0.0148,-0.0068,91969.02,809.80,0.01,0.0232
19680,0.23,6.07,7.42,0.0173,0.0171,-0.0032,91969.02,809.80,0.00,0.0245
19744,0.24,6.07,7.47,0.0164,0.0109,-0.0069,91969.02,809.80,0.00,0.0209
19809,0.24,6.09,7.45,0.0179,0.0095,-0.0079,91969.02,809.80,0.00,0.0217
19871,0.21,5.98,7.42,0.0192,0.0103,-0.0069,91969.02,809.80,0.00,0.0228
19933,0.21,5.99,7.46,0.0187,0.0067,-0.0069,91969.02,809.80,0.00,0.0210
19995,0.26,6.13,7.47,0.0191,0.0109,-0.0075,91969.02,809.80,0.00,0.0232
20058,0.29,5.93,7.41,0.0222,0.0195,-0.0067,91969.02,809.80,0.00,0.0303
20120,0.26,6.15,7.36,0.0196,0.0152,-0.0064,91969.02,809.80,0.00,0.0256
20183,0.28,6.07,7.37,0.0201,0.0128,-0.0069,91969.02,809.80,0.00,0.0248
20248,0.23,6.09,7.42,0.0187,0.0145,-0.0049,91969.02,809.80,0.00,0.0241
20312,0.24,6.06,7.46,0.0187,0.0131,-0.0071,91969.02,809.80,0.00,0.0238
20373,0.27,6.07,7.46,0.0148,0.0135,-0.0060,91969.02,809.80,0.00,0.0209
20437,0.22,6.02,7.43,0.0163,0.0145,-0.0085,91969.02,809.80,0.00,0.0234
20498,0.25,6.06,7.45,0.0165,0.0123,-0.0053,91969.02,809.80,0.00,0.0213
20562,0.23,6.06,7.41,0.0185,0.0124,-0.0083,91969.02,809.80,0.00,0.0238
20623,0.23,6.01,7.42,0.0175,0.0093,-0.0063,91969.02,809.80,0.00,0.0208
20690,0.24,6.08,7.43,0.0172,0.0117,-0.0043,91968.84,809.82,0.07,0.0212
20752,0.27,6.08,7.44,0.0188,0.0133,-0.0052,91968.84,809.82,0.05,0.0236
20814,0.23,6.05,7.44,0.0179,0.0128,-0.0068,91968.84,809.82,0.03,0.0230
