millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
13330,-1.41,-0.95,9.42,0.0189,0.0084,-0.0069,91970.34,809.68,-0.00,0.0218
13392,-1.52,-0.99,9.50,0.0140,0.0141,-0.0075,91970.34,809.68,-0.00,0.0212
13451,-1.30,-1.06,9.40,0.0119,0.0164,-0.0039,91970.34,809.68,-0.00,0.0206
13513,-1.46,-1.02,9.44,0.0149,0.0087,-0.0073,91970.34,809.68,-0.00,0.0187
13572,-1.49,-0.98,9.47,0.0156,0.0123,-0.0053,91970.34,809.68,-0.00,0.0205
13634,-1.46,-1.01,9.42,0.0165,0.0132,-0.0076,91970.52,809.67,-0.08,0.0225
13698,-1.44,-1.03,9.56,0.0188,0.0137,-0.0065,91970.52,809.67,-0.05,0.0242
13759,-1.48,-1.02,9.52,0.0152,0.0139,-0.0041,91970.52,809.67,-0.04,0.0210
13820,-1.41,-1.06,9.50,0.0165,0.0124,-0.0073,91970.52,809.67,-0.03,0.0219
13881,-1.41,-1.06,9.49,0.0192,0.0127,-0.0040,91970.52,809.67,-0.02,0.0233
13942,-1.45,-1.03,9.48,0.0160,0.0107,-0.0059,91970.52,809.67,-0.01,0.0201
14002,-1.41,-1.05,9.43,0.0153,0.0131,-0.0032,91970.52,809.67,-0.01,0.0204
14063,-1.52,-1.03,9.48,0.0171,0.0117,-0.0095,91970.52,809.67,-0.01,0.0228
14126,-1.47,-1.02,9.40,0.0148,0.0117,-0.0065,91970.34,809.68,0.07,0.0200
14188,-1.54,-1.01,9.59,0.0179,0.0089,-0.0065,91970.34,809.68,0.05,0.0210
14247,-1.45,-1.01,9.48,0.0152,0.0136,-0.0067,91970.34,809.68,0.03,0.0214
14309,-1.45,-1.05,9.58,0.0216,0.0087,-0.0088,91970.34,809.68,0.02,0.0249
14368,-1.43,-1.05,9.49,0.0161,0.0111,-0.0053,91970.34,809.68,0.02,0.0203
14430,-1.48,-1.01,9.49,0.0168,0.0119,-0.0067,91970.34,809.68,0.01,0.0216
14489,-1.47,-0.97,9.49,0.0136,0.0131,-0.0041,91970.34,809.68,0.01,0.0193
14554,-1.46,-1.06,9.50,0.0155,0.0103,-0.0063,91970.34,809.68,0.01,0.0196
14615,-1.43,-1.02,9.46,0.0167,0.0095,-0.0085,91970.52,809.67,-0.07,0.0210
14676,-1.50,-0.99,9.46,0.0168,0.0121,-0.0055,91970.52,809.67,-0.05,0.0214
14737,-1.44,-1.06,9.46,0.0168,0.0124,-0.0060,91970.52,809.67,-0.04,0.0217
14797,-1.40,-1.06,9.41,0.0165,0.0101,-0.0068,91970.52,809.67,-0.03,0.0205
14858,-1.52,-1.03,9.51,0.0191,0.0140,-0.0059,91970.52,809.67,-0.02,0.0244
14919,-1.45,-1.00,9.44,0.0153,0.0119,-0.0047,91970.52,809.67,-0.01,0.0199
14989,-1.49,-1.01,9.41,0.0201,0.0119,-0.0079,91970.52,809.67,-0.01,0.0246
15048,-1.48,-0.99,9.45,0.0157,0.0157,-0.0077,91970.52,809.67,-0.01,0.0235
15110,-1.48,-0.99,9.51,0.0153,0.0093,-0.0040,91970.52,809.67,-0.00,0.0184
15169,-1.41,-1.05,9.43,0.0156,0.0132,-0.0081,91970.52,809.67,-0.00,0.0220
15231,-1.50,-1.00,9.46,0.0168,0.0136,-0.0092,91970.52,809.67,-0.00,0.0235
15290,-1.54,-0.96,9.50,0.0143,0.0115,-0.0071,91970.52,809.67,-0.00,0.0196
15352,-1.44,-1.02,9.55,0.0155,0.0119,-0.0079,91970.52,809.67,-0.00,0.0210
15416,-1.39,-1.00,9.45,0.0141,0.0152,-0.0057,91970.52,809.67,-0.00,0.0215
15477,-1.45,-1.05,9.55,0.0173,0.0120,-0.0084,91970.52,809.67,-0.00,0.0227
15538,-1.47,-1.07,9.57,0.0168,0.0119,-0.0059,91970.52,809.67,-0.00,0.0214
15599,-1.42,-1.03,9.49,0.0147,0.0136,-0.0076,91970.52,809.67,-0.00,0.0214
15660,-1.54,-1.01,9.54,0.0172,0.0143,-0.0036,91970.34,809.68,0.08,0.0226
15720,-1.37,-1.07,9.41,0.0163,0.0149,-0.0065,91970.34,809.68,0.05,0.0230
15781,-1.46,-1.04,9.51,0.0196,0.0115,-0.0057,91970.34,809.68,0.04,0.0234
15844,-1.47,-1.00,9.46,0.0155,0.0141,-0.0067,91970.34,809.68,0.03,0.0220
15906,-1.38,-1.04,9.46,0.0135,0.0121,-0.0052,91970.34,809.68,0.02,0.0188
15965,-1.48,-1.02,9.48,0.0148,0.0141,-0.0069,91970.34,809.68,0.01,0.0216
16027,-1.46,-1.01,9.48,0.0159,0.0116,-0.0065,91970.34,809.68,0.01,0.0207
16086,-1.59,-1.02,9.34,0.0191,0.0112,-0.0073,91970.34,809.68,0.01,0.0233
16148,-1.41,-1.04,9.41,0.0159,0.0160,-0.0057,91970.69,809.65,-0.15,0.0232
16207,-1.51,-1.01,9.57,0.0188,0.0121,-0.0069,91970.69,809.65,-0.10,0.0234
16284,-1.40,-1.04,9.43,0.0148,0.0141,-0.0059,91970.69,809.65,-0.07,0.0213
16343,-1.45,-1.00,9.48,0.0160,0.0120,-0.0053,91970.69,809.65,-0.05,0.0207
16405,-1.48,-1.02,9.45,0.0131,0.0117,-0.0063,91970.69,809.65,-0.03,0.0186
16464,-1.39,-1.06,9.50,0.0163,0.0097,-0.0069,91970.69,809.65,-0.02,0.0202
16526,-1.42,-1.02,9.44,0.0133,0.0148,-0.0061,91970.69,809.65,-0.02,0.0208
16585,-1.47,-0.96,9.44,0.0197,0.0088,-0.0064,91970.69,809.65,-0.01,0.0225
16650,-1.36,-1.10,9.45,0.0177,0.0145,-0.0048,91970.52,809.67,0.06,0.0234
16711,-1.49,-1.02,9.47,0.0176,0.0113,-0.0067,91970.52,809.67,0.04,0.0220
16771,-1.47,-0.98,9.50,0.0160,0.0143,-0.0068,91970.52,809.67,0.03,0.0225
16832,-1.43,-1.02,9.49,0.0152,0.0141,-0.0071,91970.52,809.67,0.02,0.0219
16892,-1.44,-1.02,9.48,0.0140,0.0105,-0.0064,91970.52,809.67,0.01,0.0186
16953,-1.46,-1.02,9.57,0.0159,0.0101,-0.0093,91970.52,809.67,0.01,0.0210
17018,-1.48,-1.07,9.52,0.0143,0.0072,-0.0051,91970.52,809.67,0.01,0.0168
17083,-1.34,-1.01,9.47,0.0157,0.0132,-0.0068,91970.52,809.67,0.01,0.0216
17142,-1.49,-1.01,9.50,0.0144,0.0116,-0.0060,91970.52,809.67,0.00,0.0194
17204,-1.37,-1.06,9.44,0.0165,0.0149,-0.0067,91970.34,809.68,0.08,0.0232
17263,-1.51,-1.03,9.58,0.0175,0.0111,-0.0057,91970.34,809.68,0.06,0.0214
17322,-1.41,-1.03,9.48,0.0140,0.0140,-0.0047,91970.34,809.68,0.04,0.0203
17385,-1.45,-1.02,9.49,0.0145,0.0121,-0.0048,91970.34,809.68,0.03,0.0195
17444,-1.41,-1.04,9.46,0.0145,0.0131,-0.0077,91970.34,809.68,0.02,0.0210
17508,-1.51,-0.98,9.47,0.0156,0.0119,-0.0052,91970.34,809.68,0.01,0.0203
17569,-1.46,-1.01,9.47,0.0148,0.0125,-0.0088,91970.34,809.68,0.01,0.0213
17630,-1.40,-1.05,9.46,0.0168,0.0124,-0.0076,91970.34,809.68,0.01,0.0222
17690,-1.51,-1.02,9.48,0.0144,0.0132,-0.0044,91970.52,809.67,-0.07,0.0200
17751,-1.43,-1.06,9.44,0.0205,0.0111,-0.0073,91970.52,809.67,-0.05,0.0244
17811,-1.46,-1.04,9.47,0.0151,0.0123,-0.0057,91970.52,809.67,-0.04,0.0202
17872,-1.44,-0.98,9.48,0.0151,0.0124,-0.0063,91970.52,809.67,-0.03,0.0205
17935,-1.47,-1.03,9.46,0.0149,0.0136,-0.0053,91970.52,809.67,-0.02,0.0209
17997,-1.43,-1.05,9.52,0.0161,0.0141,-0.0089,91970.52,809.67,-0.01,0.0232
18056,-1.46,-0.98,9.49,0.0167,0.0125,-0.0065,91970.52,809.67,-0.01,0.0218
18118,-1.53,-1.01,9.56,0.0139,0.0119,-0.0071,91970.52,809.67,-0.01,0.0196
18177,-1.38,-1.05,9.43,0.0149,0.0115,-0.0052,91970.34,809.68,0.08,0.0195
18239,-1.46,-1.03,9.51,0.0173,0.0123,-0.0067,91970.34,809.68,0.05,0.0222
18298,-1.42,-0.99,9.39,0.0131,0.0157,-0.0048,91970.34,809.68,0.04,0.0210
18363,-1.46,-1.03,9.49,0.0189,0.0121,-0.0064,91970.34,809.68,0.03,0.0234
18424,-1.42,-1.02,9.46,0.0132,0.0141,-0.0051,91970.34,809.68,0.02,0.0200
18484,-1.50,-0.97,9.51,0.0179,0.0109,-0.0061,91970.34,809.68,0.01,0.0218
18545,-1.44,-1.01,9.43,0.0167,0.0168,-0.0067,91970.34,809.68,0.01,0.0246
18605,-1.43,-1.01,9.48,0.0181,0.0107,-0.0060,91970.34,809.68,0.01,0.0219
18666,-1.50,-0.98,9.44,0.0152,0.0111,-0.0055,91970.34,809.68,0.00,0.0196
18726,-1.49,-1.05,9.50,0.0179,0.0097,-0.0061,91970.31,809.69,0.02,0.0212
18791,-1.44,-1.01,9.51,0.0173,0.0133,-0.0068,91970.31,809.69,0.01,0.0229
18850,-1.45,-1.00,9.50,0.0185,0.0113,-0.0076,91970.31,809.69,0.01,0.0230
18912,-1.44,-1.04,9.46,0.0147,0.0140,-0.0081,91970.31,809.69,0.01,0.0218
18971,-1.41,-1.08,9.45,0.0143,0.0132,-0.0063,91970.31,809.69,0.00,0.0204
19038,-1.49,-0.97,9.45,0.0120,0.0137,-0.0057,91970.31,809.69,0.00,0.0191
19097,-1.47,-1.04,9.47,0.0123,0.0105,-0.0065,91970.31,809.69,0.00,0.0174
