millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
5660,0.27,6.12,7.45,0.0165,0.0140,-0.0057,91965.30,810.14,-0.06,0.0224
5721,0.22,6.08,7.43,0.0183,0.0096,-0.0060,91965.30,810.14,-0.04,0.0215
5781,0.24,6.02,7.45,0.0163,0.0116,-0.0083,91965.30,810.14,-0.03,0.0216
5838,0.27,6.07,7.47,0.0163,0.0113,-0.0065,91965.30,810.14,-0.02,0.0209
5898,0.26,6.04,7.47,0.0163,0.0125,-0.0072,91965.30,810.14,-0.01,0.0217
5955,0.24,6.05,7.44,0.0168,0.0127,-0.0068,91965.98,810.08,-0.33,0.0221
6015,0.25,6.03,7.44,0.0171,0.0091,-0.0060,91965.98,810.08,-0.23,0.0202
6072,0.25,6.07,7.43,0.0173,0.0121,-0.0049,91965.98,810.08,-0.16,0.0217
6135,0.28,6.05,7.43,0.0159,0.0137,-0.0056,91965.98,810.08,-0.11,0.0217
6194,0.25,6.04,7.48,0.0148,0.0108,-0.0060,91965.98,810.08,-0.08,0.0193
6253,0.24,6.02,7.46,0.0177,0.0104,-0.0052,91965.98,810.08,-0.06,0.0212
6312,0.27,6.11,7.45,0.0187,0.0124,-0.0056,91965.98,810.08,-0.04,0.0231
6370,0.24,6.07,7.46,0.0168,0.0132,-0.0069,91965.98,810.08,-0.03,0.0224
6429,0.25,6.02,7.46,0.0175,0.0163,-0.0055,91965.98,810.08,-0.02,0.0245
6488,0.25,6.07,7.48,0.0168,0.0116,-0.0064,91966.16,810.06,-0.09,0.0214
6565,0.23,6.05,7.46,0.0168,0.0080,-0.0061,91966.16,810.06,-0.06,0.0196
6627,0.24,6.08,7.48,0.0163,0.0137,-0.0073,91966.16,810.06,-0.04,0.0225
6689,0.23,6.08,7.47,0.0147,0.0129,-0.0052,91966.16,810.06,-0.03,0.0202
6751,0.23,6.04,7.47,0.0176,0.0111,-0.0077,91966.16,810.06,-0.02,0.0222
6813,0.23,6.08,7.46,0.0177,0.0108,-0.0092,91966.16,810.06,-0.02,0.0227
6875,0.24,6.04,7.45,0.0151,0.0145,-0.0060,91966.16,810.06,-0.01,0.0218
6937,0.24,6.03,7.46,0.0183,0.0145,-0.0045,91966.16,810.06,-0.01,0.0238
7002,0.25,6.08,7.46,0.0173,0.0115,-0.0057,91966.16,810.06,-0.01,0.0215
7066,0.21,6.03,7.46,0.0176,0.0103,-0.0043,91966.16,810.06,-0.00,0.0208
7126,0.25,6.02,7.49,0.0149,0.0141,-0.0083,91966.16,810.06,-0.00,0.0221
7190,0.29,6.06,7.45,0.0172,0.0121,-0.0055,91966.16,810.06,-0.00,0.0217
7255,0.26,6.01,7.46,0.0164,0.0141,-0.0076,91966.16,810.06,-0.00,0.0229
7319,0.25,6.07,7.46,0.0164,0.0128,-0.0077,91966.16,810.06,-0.00,0.0222
7379,0.24,6.05,7.44,0.0160,0.0136,-0.0071,91966.16,810.06,-0.00,0.0221
7446,0.27,5.99,7.46,0.0159,0.0168,-0.0048,91966.16,810.06,-0.00,0.0236
7508,0.24,6.07,7.49,0.0159,0.0111,-0.0076,91966.33,810.05,-0.07,0.0208
7570,0.27,6.00,7.47,0.0167,0.0079,-0.0072,91966.33,810.05,-0.05,0.0198
7632,0.24,6.02,7.44,0.0168,0.0109,-0.0088,91966.33,810.05,-0.04,0.0219
7694,0.25,6.07,7.44,0.0159,0.0121,-0.0059,91966.33,810.05,-0.03,0.0208
7756,0.25,6.09,7.45,0.0199,0.0128,-0.0052,91966.33,810.05,-0.02,0.0242
7818,0.19,6.03,7.48,0.0179,0.0105,-0.0077,91966.33,810.05,-0.01,0.0221
7884,0.24,6.05,7.47,0.0160,0.0103,-0.0052,91966.33,810.05,-0.01,0.0197
7944,0.24,6.06,7.45,0.0152,0.0113,-0.0060,91966.33,810.05,-0.01,0.0199
8008,0.24,6.07,7.47,0.0167,0.0111,-0.0076,91966.50,810.03,-0.08,0.0214
8068,0.24,6.06,7.47,0.0147,0.0144,-0.0060,91966.50,810.03,-0.05,0.0214
8132,0.26,6.06,7.46,0.0184,0.0129,-0.0079,91966.50,810.03,-0.04,0.0238
8192,0.22,6.04,7.48,0.0156,0.0151,-0.0059,91966.50,810.03,-0.03,0.0225
8256,0.27,6.07,7.46,0.0161,0.0104,-0.0067,91966.50,810.03,-0.02,0.0203
8316,0.20,5.83,7.34,0.0199,0.0059,-0.0088,91966.50,810.03,-0.01,0.0225
8383,0.27,6.05,7.49,0.0171,0.0165,-0.0032,91966.50,810.03,-0.01,0.0240
8445,0.40,6.17,7.45,0.0193,0.0184,-0.0117,91966.50,810.03,-0.01,0.0291
8507,0.28,6.07,7.41,0.0148,0.0171,-0.0052,91966.50,810.03,-0.00,0.0232
8569,0.26,6.07,7.45,0.0177,0.0113,-0.0061,91966.50,810.03,-0.00,0.0219
8631,0.28,6.13,7.52,0.0155,0.0084,-0.0092,91966.50,810.03,-0.00,0.0198
8693,0.26,6.05,7.48,0.0145,0.0081,-0.0084,91966.50,810.03,-0.00,0.0186
8755,0.26,6.10,7.48,0.0128,0.0088,-0.0081,91966.50,810.03,-0.00,0.0175
8821,0.26,6.05,7.43,0.0173,0.0120,-0.0039,91966.50,810.03,-0.00,0.0214
8881,0.24,6.08,7.47,0.0161,0.0104,-0.0059,91966.50,810.03,-0.00,0.0201
8945,0.25,6.01,7.46,0.0149,0.0089,-0.0061,91966.50,810.03,-0.00,0.0184
9006,0.26,6.10,7.48,0.0156,0.0127,-0.0065,91966.67,810.01,-0.08,0.0211
9069,0.25,6.01,7.45,0.0179,0.0168,-0.0063,91966.67,810.01,-0.05,0.0253
9129,0.24,6.10,7.47,0.0163,0.0099,-0.0091,91966.67,810.01,-0.04,0.0211
9189,0.26,6.10,7.46,0.0175,0.0131,-0.0041,91966.67,810.01,-0.03,0.0222
9285,0.26,6.07,7.46,0.0136,0.0108,-0.0056,91966.67,810.01,-0.02,0.0182
9361,0.23,6.04,7.43,0.0176,0.0109,-0.0057,91966.67,810.01,-0.01,0.0215
9439,0.25,6.01,7.50,0.0168,0.0116,-0.0053,91966.67,810.01,-0.01,0.0211
9516,0.26,6.03,7.43,0.0148,0.0101,-0.0051,91966.84,810.00,-0.07,0.0186
9618,0.24,6.08,7.46,0.0189,0.0128,-0.0079,91966.84,810.00,-0.05,0.0242
9680,0.24,6.00,7.49,0.0164,0.0107,-0.0059,91966.84,810.00,-0.03,0.0204
9742,0.29,6.06,7.44,0.0163,0.0123,-0.0056,91966.84,810.00,-0.02,0.0211
9807,0.26,6.06,7.45,0.0172,0.0129,-0.0033,91966.84,810.00,-0.02,0.0218
9870,0.28,6.02,7.45,0.0183,0.0135,-0.0056,91966.84,810.00,-0.01,0.0234
9930,0.28,5.98,7.33,0.0184,0.0168,-0.0028,91966.84,810.00,-0.01,0.0251
9993,0.22,6.12,7.46,0.0215,0.0139,-0.0061,91966.84,810.00,-0.01,0.0263
10053,0.27,6.04,7.48,0.0168,0.0115,-0.0045,91967.34,809.95,-0.23,0.0208
10116,0.26,6.16,7.47,0.0156,0.0115,-0.0061,91967.34,809.95,-0.16,0.0203
10176,0.22,5.99,7.37,0.0159,0.0104,-0.0075,91967.34,809.95,-0.11,0.0204
10254,0.26,6.05,7.43,0.0188,0.0103,-0.0061,91967.34,809.95,-0.08,0.0223
10315,0.24,6.04,7.44,0.0140,0.0103,-0.0044,91967.34,809.95,-0.06,0.0179
10379,0.24,6.05,7.51,0.0189,0.0137,-0.0065,91967.34,809.95,-0.04,0.0243
10439,0.25,6.10,7.49,0.0176,0.0140,-0.0051,91967.34,809.95,-0.03,0.0230
10502,0.27,6.06,7.52,0.0183,0.0116,-0.0073,91967.34,809.95,-0.02,0.0228
10562,0.27,6.11,7.48,0.0208,0.0159,-0.0013,91967.34,809.95,-0.01,0.0262
10625,0.29,6.02,7.48,0.0105,0.0035,-0.0049,91967.34,809.95,-0.01,0.0121
10690,0.18,6.03,7.27,0.0200,0.0144,-0.0051,91967.34,809.95,-0.01,0.0251
10752,0.33,6.12,7.57,0.0215,0.0120,-0.0059,91967.34,809.95,-0.00,0.0253
10814,0.28,6.05,7.44,0.0181,0.0120,-0.0048,91967.34,809.95,-0.00,0.0223
10876,0.24,5.99,7.43,0.0193,0.0075,-0.0076,91967.34,809.95,-0.00,0.0221
10938,0.23,5.98,7.48,0.0173,0.0080,-0.0065,91967.34,809.95,-0.00,0.0202
11000,0.27,6.11,7.51,0.0184,0.0140,-0.0044,91967.34,809.95,-0.00,0.0235
11062,0.26,6.06,7.48,0.0187,0.0100,-0.0060,91967.34,809.95,-0.00,0.0220
11127,0.25,6.06,7.44,0.0149,0.0081,-0.0079,91967.34,809.95,-0.00,0.0187
11191,0.25,6.06,7.42,0.0157,0.0133,-0.0069,91967.34,809.95,-0.00,0.0217
11251,0.25,6.01,7.44,0.0192,0.0121,-0.0052,91967.34,809.95,-0.00,0.0233
11320,0.25,6.10,7.43,0.0159,0.0119,-0.0064,91967.34,809.95,-0.00,0.0208
11381,0.25,6.02,7.45,0.0193,0.0155,-0.0048,91967.34,809.95,-0.00,0.0252
11445,0.27,5.94,7.39,0.0148,0.0095,-0.0053,91967.34,809.95,-0.00,0.0183
11506,0.30,6.12,7.54,0.0165,0.0083,-0.0071,91967.34,809.95,-0.00,0.0198
11573,0.22,5.99,7.43,0.0209,0.0119,-0.0076,91967.69,809.92,-0.14,0.0252
11635,0.28,6.08,7.49,0.0164,0.0136,-0.0056,91967.69,809.92,-0.10,0.0220
11697,0.26,6.10,7.47,0.0167,0.0127,-0.0075,91967.69,809.92,-0.07,0.0222
11759,0.19,6.00,7.45,0.0163,0.0103,-0.0095,91967.69,809.92,-0.05,0.0214
11821,0.27,6.08,7.48,0.0179,0.0113,-0.0055,91967.69,809.92,-0.03,0.0218
11883,0.25,6.08,7.48,0.0160,0.0111,-0.0065,91967.69,809.92,-0.02,0.0205
11945,0.24,6.00,7.43,0.0216,0.0124,-0.0063,91967.69,809.92,-0.02,0.0257
12011,0.26,6.09,7.51,0.0172,0.0105,-0.0091,91967.69,809.92,-0.01,0.0221
12071,0.23,6.07,7.47,0.0156,0.0149,-0.0052,91967.69,809.92,-0.01,0.0222
12135,0.23,6.02,7.45,0.0187,0.0077,-0.0085,91967.69,809.92,-0.01,0.0219
12195,0.28,6.10,7.51,0.0185,0.0123,-0.0073,91967.69,809.92,-0.00,0.0234
12258,0.25,6.06,7.44,0.0155,0.0116,-0.0060,91967.69,809.92,-0.00,0.0202
12318,0.21,6.05,7.43,0.0161,0.0111,-0.0053,91967.69,809.92,-0.00,0.0203
12381,0.24,6.07,7.48,0.0181,0.0137,-0.0067,91967.69,809.92,-0.00,0.0237
12446,0.27,6.12,7.44,0.0167,0.0144,-0.0057,91967.69,809.92,-0.00,0.0227
12508,0.23,6.00,7.39,0.0184,0.0132,-0.0063,91967.69,809.92,-0.00,0.0235
12570,0.28,6.08,7.48,0.0171,0.0149,-0.0064,91967.69,809.92,-0.00,0.0235
12632,0.27,6.05,7.51,0.0171,0.0163,-0.0063,91967.69,809.92,-0.00,0.0244
12694,0.23,6.05,7.48,0.0168,0.0113,-0.0055,91967.69,809.92,-0.00,0.0210
12756,0.25,6.06,7.50,0.0168,0.0124,-0.0055,91967.69,809.92,-0.00,0.0216
12818,0.26,6.09,7.49,0.0140,0.0095,-0.0068,91967.69,809.92,-0.00,0.0182
12883,0.19,6.02,7.44,0.0185,0.0087,-0.0069,91967.69,809.92,-0.00,0.0216
12947,0.28,6.09,7.49,0.0155,0.0099,-0.0061,91967.69,809.92,-0.00,0.0193
13007,0.27,6.05,7.44,0.0168,0.0144,-0.0087,91967.69,809.92,-0.00,0.0237
13071,0.22,6.01,7.46,0.0157,0.0144,-0.0055,91968.02,809.89,-0.14,0.0220
13131,0.27,6.08,7.48,0.0175,0.0124,-0.0071,91968.02,809.89,-0.10,0.0225
13195,0.26,6.08,7.45,0.0173,0.0104,-0.0085,91968.02,809.89,-0.07,0.0219
13255,0.22,6.03,7.41,0.0187,0.0135,-0.0099,91968.02,809.89,-0.05,0.0250
13326,0.29,6.07,7.46,0.0163,0.0128,-0.0064,91968.02,809.89,-0.03,0.0216
13388,0.24,6.02,7.40,0.0191,0.0119,-0.0032,91968.02,809.89,-0.02,0.0227
13450,0.24,6.19,7.54,0.0040,-0.0139,-0.0119,91968.02,809.89,-0.02,0.0187
13512,0.28,6.11,7.45,0.0177,0.0115,-0.0068,91968.02,809.89,-0.01,0.0222
13574,0.20,6.18,7.52,0.0151,0.0116,-0.0061,91968.02,809.89,-0.01,0.0200
13636,0.28,6.03,7.49,0.0177,0.0176,-0.0051,91968.02,809.89,-0.01,0.0255
13698,0.26,6.12,7.51,0.0173,0.0148,-0.0080,91968.02,809.89,-0.00,0.0241
13775,0.22,6.05,7.46,0.0184,0.0103,-0.0084,91968.02,809.89,-0.00,0.0227
13837,0.26,6.09,7.56,0.0140,0.0085,-0.0067,91968.02,809.89,-0.00,0.0177
13899,0.24,5.99,7.45,0.0161,0.0135,-0.0033,91968.02,809.89,-0.00,0.0213
13961,0.25,6.05,7.47,0.0160,0.0103,-0.0080,91968.02,809.89,-0.00,0.0206
14023,0.28,6.11,7.42,0.0167,0.0113,-0.0064,91968.02,809.89,-0.00,0.0211
14085,0.26,6.03,7.47,0.0165,0.0136,-0.0063,91968.51,809.85,-0.21,0.0223
14147,0.16,6.06,7.55,0.0163,0.0051,-0.0069,91968.51,809.85,-0.15,0.0184
14212,0.26,6.10,7.50,0.0171,0.0092,-0.0061,91968.51,809.85,-0.10,0.0203
14275,0.24,6.04,7.46,0.0144,0.0105,-0.0052,91968.51,809.85,-0.07,0.0186
14335,0.26,6.06,7.48,0.0151,0.0111,-0.0064,91968.51,809.85,-0.05,0.0197
14398,0.24,6.06,7.41,0.0179,0.0109,-0.0051,91968.51,809.85,-0.04,0.0215
14458,0.24,6.06,7.35,0.0143,0.0027,-0.0077,91968.51,809.85,-0.02,0.0164
14521,0.34,6.00,7.52,0.0222,0.0155,-0.0089,91968.51,809.85,-0.02,0.0285
14581,0.24,6.08,7.48,0.0141,0.0044,-0.0044,91968.34,809.86,0.06,0.0154
14647,0.28,6.03,7.45,0.0149,0.0133,-0.0077,91968.34,809.86,0.04,0.0214
14709,0.22,6.04,7.49,0.0173,0.0116,-0.0059,91968.34,809.86,0.03,0.0216
14771,0.24,6.11,7.48,0.0151,0.0092,-0.0049,91968.34,809.86,0.02,0.0183
14833,0.25,6.07,7.41,0.0184,0.0097,-0.0055,91968.34,809.86,0.01,0.0215
14895,0.23,6.00,7.46,0.0175,0.0140,-0.0076,91968.34,809.86,0.01,0.0236
14957,0.27,6.08,7.48,0.0172,0.0137,-0.0059,91968.34,809.86,0.01,0.0228
15019,0.22,6.02,7.46,0.0168,0.0123,-0.0083,91968.34,809.86,0.01,0.0224
15085,0.28,6.02,7.42,0.0172,0.0120,-0.0076,91968.68,809.83,-0.13,0.0223
15145,0.25,6.09,7.49,0.0171,0.0048,-0.0077,91968.68,809.83,-0.09,0.0193
15209,0.21,6.01,7.46,0.0167,0.0128,-0.0075,91968.68,809.83,-0.06,0.0223
15269,0.28,6.06,7.50,0.0167,0.0108,-0.0073,91968.68,809.83,-0.05,0.0212
15337,0.24,5.97,7.44,0.0173,0.0132,-0.0069,91968.68,809.83,-0.03,0.0228
15397,0.24,5.99,7.46,0.0167,0.0143,-0.0072,91968.68,809.83,-0.02,0.0231
15461,0.26,6.10,7.51,0.0151,0.0105,-0.0056,91968.68,809.83,-0.02,0.0192
15526,0.11,5.77,7.37,0.0207,0.0159,-0.0089,91968.68,809.83,-0.01,0.0275
15588,0.28,6.01,7.41,0.0208,0.0149,-0.0057,91968.68,809.83,-0.01,0.0262
15650,0.40,6.17,7.58,0.0153,0.0282,0.0001,91968.84,809.82,-0.08,0.0321
15712,0.23,6.01,7.40,0.0156,0.0151,-0.0043,91968.84,809.82,-0.06,0.0221
15774,0.25,6.00,7.42,0.0180,0.0091,-0.0044,91968.84,809.82,-0.04,0.0206
15836,0.26,6.07,7.44,0.0171,0.0132,-0.0049,91968.84,809.82,-0.03,0.0221
15898,0.22,6.03,7.43,0.0151,0.0096,-0.0063,91968.84,809.82,-0.02,0.0189
15963,0.23,6.08,7.49,0.0177,0.0112,-0.0075,91968.84,809.82,-0.01,0.0222
16027,0.26,6.05,7.44,0.0148,0.0113,-0.0043,91968.84,809.82,-0.01,0.0191
16087,0.24,5.98,7.43,0.0163,0.0109,-0.0075,91968.84,809.82,-0.01,0.0210
16150,0.25,6.06,7.49,0.0180,0.0113,-0.0056,91968.84,809.82,-0.00,0.0220
16210,0.28,6.13,7.47,0.0149,0.0136,-0.0057,91968.84,809.82,-0.00,0.0210
16274,0.23,5.96,7.42,0.0164,0.0167,-0.0065,91968.84,809.82,-0.00,0.0243
16334,0.24,6.07,7.47,0.0155,0.0113,-0.0089,91968.84,809.82,-0.00,0.0211
16400,0.28,6.11,7.47,0.0156,0.0107,-0.0037,91968.84,809.82,-0.00,0.0192
16462,0.22,6.00,7.44,0.0193,0.0107,-0.0057,91968.84,809.82,-0.00,0.0228
16524,0.23,6.05,7.46,0.0165,0.0117,-0.0043,91968.84,809.82,-0.00,0.0207
16586,0.27,6.04,7.47,0.0141,0.0097,-0.0040,91968.84,809.82,-0.00,0.0176
16648,0.22,6.05,7.44,0.0179,0.0119,-0.0061,91969.02,809.80,-0.08,0.0223
16710,0.23,6.06,7.47,0.0168,0.0085,-0.0076,91969.02,809.80,-0.05,0.0203
16772,0.25,6.06,7.46,0.0159,0.0129,-0.0069,91969.02,809.80,-0.04,0.0216
16838,0.23,6.00,7.47,0.0200,0.0097,-0.0047,91969.02,809.80,-0.03,0.0227
16898,0.27,6.11,7.49,0.0149,0.0115,-0.0068,91969.02,809.80,-0.02,0.0200
16961,0.22,6.13,7.48,0.0092,0.0067,-0.0067,91969.02,809.80,-0.01,0.0132
17021,0.24,6.00,7.39,0.0148,0.0127,-0.0077,91969.02,809.80,-0.01,0.0209
17085,0.30,6.09,7.49,0.0192,0.0125,-0.0061,91969.02,809.80,-0.01,0.0237
17145,0.28,6.08,7.51,0.0151,0.0136,-0.0057,91968.84,809.82,0.07,0.0211
17208,0.20,6.01,7.46,0.0193,0.0112,-0.0092,91968.84,809.82,0.05,0.0241
17283,0.28,6.08,7.47,0.0184,0.0109,-0.0065,91968.84,809.82,0.04,0.0224
17352,0.20,6.06,7.46,0.0180,0.0116,-0.0049,91968.84,809.82,0.03,0.0220
17413,0.28,6.08,7.51,0.0160,0.0136,-0.0065,91968.84,809.82,0.02,0.0220
17477,0.23,6.05,7.45,0.0176,0.0105,-0.0065,91968.84,809.82,0.01,0.0215
17538,0.21,6.02,7.42,0.0199,0.0097,-0.0056,91968.84,809.82,0.01,0.0228
17602,0.27,6.06,7.47,0.0176,0.0109,-0.0085,91968.84,809.82,0.01,0.0224
17663,0.23,6.07,7.47,0.0129,0.0069,-0.0044,91968.98,809.81,-0.06,0.0153
17730,0.24,5.97,7.40,0.0184,0.0036,-0.0100,91968.98,809.81,-0.04,0.0212
17793,0.25,6.09,7.52,0.0161,0.0092,-0.0020,91968.98,809.81,-0.03,0.0187
17855,0.24,6.01,7.47,0.0173,0.0131,-0.0055,91968.98,809.81,-0.02,0.0224
17917,0.24,6.06,7.51,0.0205,0.0124,-0.0067,91968.98,809.81,-0.01,0.0249
17979,0.30,6.07,7.47,0.0144,0.0129,-0.0067,91968.98,809.81,-0.01,0.0205
18041,0.20,5.99,7.45,0.0176,0.0120,-0.0068,91968.98,809.81,-0.01,0.0223
18103,0.26,6.09,7.50,0.0168,0.0135,-0.0028,91968.98,809.81,-0.00,0.0217
18170,0.23,6.07,7.41,0.0180,0.0112,-0.0055,91968.81,809.82,0.07,0.0219
18231,0.22,6.00,7.41,0.0181,0.0103,-0.0072,91968.81,809.82,0.05,0.0220
18295,0.28,6.07,7.48,0.0175,0.0121,-0.0069,91968.81,809.82,0.03,0.0224
18356,0.27,6.05,7.49,0.0149,0.0107,-0.0084,91968.81,809.82,0.02,0.0202
18420,0.25,6.01,7.44,0.0171,0.0093,-0.0080,91968.81,809.82,0.02,0.0210
18481,0.30,6.11,7.48,0.0149,0.0084,-0.0068,91968.81,809.82,0.01,0.0184
18545,0.23,6.04,7.45,0.0161,0.0096,-0.0037,91968.81,809.82,0.01,0.0191
18606,0.25,6.05,7.44,0.0167,0.0104,-0.0060,91968.81,809.82,0.01,0.0205
18668,0.26,6.08,7.42,0.0204,0.0116,-0.0071,91968.98,809.81,-0.07,0.0245
18729,0.27,6.06,7.45,0.0160,0.0093,-0.0057,91968.98,809.81,-0.05,0.0194
18793,0.22,6.10,7.50,0.0117,0.0063,-0.0069,91968.98,809.81,-0.03,0.0150
18854,0.30,6.03,7.50,0.0127,0.0033,-0.0072,91968.98,809.81,-0.02,0.0149
18918,0.26,5.94,7.51,0.0205,0.0163,-0.0015,91968.98,809.81,-0.02,0.0262
18979,0.14,5.96,7.45,0.0188,0.0132,-0.0051,91968.98,809.81,-0.01,0.0235
19043,0.32,6.17,7.65,0.0187,0.0301,-0.0033,91968.98,809.81,-0.01,0.0356
19108,0.26,6.00,7.49,0.0184,0.0196,-0.0041,91968.98,809.81,-0.01,0.0272
19170,0.24,6.06,7.46,0.0191,0.0093,-0.0081,91969.13,809.79,-0.06,0.0227
19232,0.31,6.12,7.50,0.0112,0.0116,-0.0045,91969.13,809.79,-0.05,0.0167
19294,0.22,6.00,7.38,0.0123,0.0069,-0.0061,91969.13,809.79,-0.03,0.0154
19361,0.28,6.08,7.29,0.0168,0.0160,-0.0061,91969.13,809.79,-0.02,0.0240
19423,0.28,6.09,7.50,0.0187,0.0113,-0.0057,91969.13,809.79,-0.02,0.0226
19485,0.16,6.09,7.47,0.0144,0.0085,-0.0065,91969.13,809.79,-0.01,0.0180
19550,0.25,6.07,7.52,0.0176,0.0087,-0.0077,91969.13,809.79,-0.01,0.0211
19614,0.24,6.06,7.46,0.0171,0.0088,-0.0067,91969.13,809.79,-0.01,0.0203
19675,0.22,6.05,7.45,0.0175,0.0128,-0.0067,91968.95,809.81,0.07,0.0226
19739,0.26,6.09,7.50,0.0153,0.0101,-0.0071,91968.95,809.81,0.05,0.0197
19800,0.25,6.02,7.46,0.0171,0.0112,-0.0052,91968.95,809.81,0.03,0.0210
19864,0.28,5.77,7.44,0.0191,0.0109,-0.0111,91968.95,809.81,0.02,0.0246
19925,0.31,6.14,7.53,0.0168,0.0103,-0.0043,91968.95,809.81,0.02,0.0201
19992,0.18,6.04,7.51,0.0175,0.0081,-0.0124,91968.95,809.81,0.01,0.0229
20054,0.25,5.98,7.46,0.0119,0.0119,-0.0039,91968.95,809.81,0.01,0.0172
20116,0.23,6.14,7.55,0.0156,0.0101,-0.0072,91968.95,809.81,0.01,0.0199
20179,0.21,6.04,7.46,0.0161,0.0140,-0.0036,91969.13,809.79,-0.07,0.0216
20241,0.26,6.04,7.45,0.0175,0.0080,-0.0076,91969.13,809.79,-0.05,0.0206
20303,0.29,6.10,7.46,0.0144,0.0119,-0.0044,91969.13,809.79,-0.03,0.0192
20365,0.24,6.01,7.40,0.0164,0.0151,-0.0064,91969.13,809.79,-0.02,0.0232
20432,0.26,6.12,7.54,0.0195,0.0143,-0.0067,91969.13,809.79,-0.02,0.0250
20493,0.26,6.07,7.46,0.0149,0.0115,-0.0072,91969.13,809.79,-0.01,0.0201
