millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
4259,-0.51,-0.76,9.66,0.0147,0.0135,-0.0028,92443.36,767.18,0.09,0.0201
4309,-0.51,-0.71,9.63,0.0156,0.0132,-0.0040,92443.36,767.18,0.06,0.0208
4361,-0.55,-0.78,9.62,0.0160,0.0136,-0.0048,92443.36,767.18,0.04,0.0215
4411,-0.54,-0.74,9.64,0.0177,0.0116,-0.0040,92443.36,767.18,0.03,0.0215
4463,-0.56,-0.75,9.62,0.0145,0.0140,-0.0088,92443.36,767.18,0.02,0.0220
4516,-0.54,-0.75,9.60,0.0128,0.0155,-0.0068,92443.36,767.18,0.01,0.0212
4570,-0.53,-0.74,9.64,0.0143,0.0137,-0.0044,92443.36,767.18,0.01,0.0203
4623,-0.50,-0.73,9.62,0.0157,0.0135,-0.0045,92443.36,767.18,0.01,0.0212
4677,-0.53,-0.73,9.61,0.0147,0.0116,-0.0025,92443.36,767.18,0.00,0.0189
4730,-0.57,-0.77,9.65,0.0164,0.0148,-0.0023,92443.36,767.18,0.00,0.0222
4784,-0.58,-0.76,9.60,0.0147,0.0136,-0.0064,92443.19,767.19,0.09,0.0210
4850,-0.51,-0.76,9.67,0.0172,0.0127,-0.0071,92443.19,767.19,0.06,0.0225
4902,-0.53,-0.73,9.64,0.0147,0.0160,-0.0072,92443.19,767.19,0.04,0.0229
4954,-0.58,-0.78,9.65,0.0185,0.0140,-0.0036,92443.19,767.19,0.03,0.0235
5006,-0.55,-0.78,9.63,0.0172,0.0132,-0.0073,92443.19,767.19,0.02,0.0229
5058,-0.52,-0.74,9.63,0.0153,0.0135,-0.0028,92443.19,767.19,0.02,0.0206
5110,-0.52,-0.71,9.59,0.0152,0.0132,-0.0051,92443.19,767.19,0.01,0.0207
5162,-0.55,-0.74,9.63,0.0149,0.0116,-0.0051,92443.19,767.19,0.01,0.0196
5218,-0.54,-0.73,9.62,0.0152,0.0133,-0.0028,92443.19,767.19,0.01,0.0204
5268,-0.53,-0.75,9.64,0.0161,0.0140,-0.0045,92443.19,767.19,0.00,0.0218
5322,-0.51,-0.70,9.62,0.0156,0.0119,-0.0065,92443.36,767.18,-0.08,0.0206
5372,-0.51,-0.73,9.65,0.0139,0.0152,-0.0061,92443.36,767.18,-0.06,0.0215
5426,-0.53,-0.74,9.64,0.0161,0.0147,-0.0029,92443.36,767.18,-0.04,0.0220
5476,-0.59,-0.74,9.64,0.0155,0.0131,-0.0063,92443.36,767.18,-0.03,0.0212
5530,-0.55,-0.71,9.65,0.0164,0.0124,-0.0039,92443.36,767.18,-0.02,0.0209
5585,-0.57,-0.76,9.64,0.0168,0.0141,-0.0056,92443.36,767.18,-0.01,0.0226
5637,-0.53,-0.75,9.65,0.0160,0.0131,-0.0048,92443.36,767.18,-0.01,0.0212
5689,-0.52,-0.73,9.64,0.0163,0.0147,-0.0044,92443.36,767.18,-0.01,0.0223
5741,-0.52,-0.74,9.63,0.0168,0.0125,-0.0055,92443.36,767.18,-0.00,0.0216
5793,-0.53,-0.71,9.63,0.0148,0.0133,-0.0055,92443.36,767.18,-0.00,0.0206
5845,-0.50,-0.76,9.63,0.0163,0.0148,-0.0073,92443.36,767.18,-0.00,0.0232
5897,-0.53,-0.74,9.64,0.0141,0.0129,-0.0079,92443.36,767.18,-0.00,0.0207
5952,-0.53,-0.75,9.63,0.0183,0.0129,-0.0037,92443.36,767.18,-0.00,0.0227
6006,-0.55,-0.74,9.64,0.0163,0.0144,-0.0053,92443.36,767.18,-0.00,0.0224
6056,-0.55,-0.73,9.63,0.0157,0.0149,-0.0049,92443.36,767.18,-0.00,0.0222
6115,-0.51,-0.75,9.62,0.0145,0.0129,-0.0040,92443.36,767.18,-0.00,0.0198
6165,-0.52,-0.74,9.65,0.0161,0.0135,-0.0056,92443.36,767.18,-0.00,0.0217
6219,-0.53,-0.72,9.62,0.0175,0.0140,-0.0068,92443.36,767.18,-0.00,0.0234
6269,-0.53,-0.78,9.64,0.0152,0.0135,-0.0053,92443.36,767.18,-0.00,0.0210
6326,-0.52,-0.75,9.60,0.0176,0.0131,-0.0065,92443.36,767.18,-0.00,0.0229
6378,-0.55,-0.73,9.62,0.0176,0.0143,-0.0057,92442.84,767.22,0.27,0.0234
6430,-0.50,-0.73,9.63,0.0156,0.0145,-0.0041,92442.84,767.22,0.19,0.0217
6482,-0.53,-0.74,9.62,0.0179,0.0117,-0.0067,92442.84,767.22,0.13,0.0224
6534,-0.49,-0.72,9.64,0.0143,0.0139,-0.0049,92442.84,767.22,0.09,0.0205
6586,-0.51,-0.75,9.63,0.0171,0.0139,-0.0076,92442.84,767.22,0.06,0.0232
6638,-0.52,-0.73,9.64,0.0143,0.0143,-0.0076,92442.84,767.22,0.04,0.0215
6694,-0.55,-0.74,9.63,0.0144,0.0145,-0.0061,92442.84,767.22,0.03,0.0213
6744,-0.52,-0.75,9.63,0.0127,0.0141,-0.0072,92442.84,767.22,0.02,0.0203
6798,-0.58,-0.75,9.63,0.0165,0.0132,-0.0061,92442.84,767.22,0.02,0.0220
6848,-0.56,-0.72,9.65,0.0179,0.0127,-0.0079,92442.84,767.22,0.01,0.0233
6902,-0.51,-0.76,9.63,0.0136,0.0141,-0.0088,92442.84,767.22,0.01,0.0215
6952,-0.53,-0.75,9.64,0.0168,0.0156,-0.0057,92442.84,767.22,0.01,0.0236
7006,-0.56,-0.69,9.66,0.0148,0.0147,-0.0047,92442.84,767.22,0.00,0.0213
7061,-0.56,-0.73,9.63,0.0133,0.0144,-0.0079,92442.84,767.22,0.00,0.0211
7113,-0.53,-0.74,9.64,0.0156,0.0113,-0.0087,92442.84,767.22,0.00,0.0211
7165,-0.54,-0.73,9.63,0.0133,0.0133,-0.0061,92442.84,767.22,0.00,0.0198
7217,-0.51,-0.72,9.63,0.0145,0.0137,-0.0061,92442.84,767.22,0.00,0.0209
7269,-0.55,-0.75,9.63,0.0147,0.0117,-0.0079,92442.84,767.22,0.00,0.0203
7321,-0.55,-0.73,9.67,0.0159,0.0112,-0.0084,92442.84,767.22,0.00,0.0211
7373,-0.53,-0.73,9.64,0.0153,0.0168,-0.0072,92442.84,767.22,0.00,0.0238
7428,-0.56,-0.72,9.66,0.0152,0.0155,-0.0071,92442.68,767.24,0.08,0.0228
7482,-0.50,-0.75,9.64,0.0168,0.0115,-0.0087,92442.68,767.24,0.06,0.0221
7532,-0.54,-0.77,9.64,0.0148,0.0129,-0.0064,92442.68,767.24,0.04,0.0207
7586,-0.57,-0.73,9.67,0.0127,0.0157,-0.0053,92442.68,767.24,0.03,0.0209
7636,-0.51,-0.75,9.64,0.0189,0.0092,-0.0081,92442.68,767.24,0.02,0.0225
7690,-0.53,-0.72,9.66,0.0144,0.0137,-0.0100,92442.68,767.24,0.01,0.0223
7740,-0.54,-0.75,9.65,0.0177,0.0127,-0.0049,92442.68,767.24,0.01,0.0223
7808,-0.50,-0.74,9.64,0.0151,0.0147,-0.0056,92442.68,767.24,0.01,0.0217
7858,-0.52,-0.74,9.66,0.0155,0.0103,-0.0063,92442.68,767.24,0.00,0.0196
7912,-0.50,-0.75,9.62,0.0163,0.0133,-0.0069,92442.68,767.24,0.00,0.0221
7962,-0.56,-0.75,9.65,0.0144,0.0115,-0.0055,92442.52,767.25,0.09,0.0192
8016,-0.52,-0.71,9.66,0.0123,0.0139,-0.0049,92442.52,767.25,0.06,0.0191
8066,-0.53,-0.77,9.65,0.0167,0.0148,-0.0059,92442.52,767.25,0.04,0.0230
8125,-0.54,-0.74,9.64,0.0151,0.0141,-0.0063,92442.52,767.25,0.03,0.0216
8180,-0.51,-0.77,9.63,0.0155,0.0135,-0.0051,92442.52,767.25,0.02,0.0211
8232,-0.53,-0.77,9.65,0.0147,0.0116,-0.0061,92442.52,767.25,0.02,0.0197
8284,-0.55,-0.74,9.62,0.0167,0.0107,-0.0073,92442.52,767.25,0.01,0.0211
8336,-0.51,-0.71,9.62,0.0157,0.0121,-0.0044,92442.52,767.25,0.01,0.0203
8388,-0.52,-0.74,9.64,0.0128,0.0143,-0.0051,92442.52,767.25,0.01,0.0198
8440,-0.51,-0.74,9.64,0.0153,0.0139,-0.0072,92442.52,767.25,0.00,0.0219
8492,-0.53,-0.72,9.62,0.0171,0.0123,-0.0048,92442.52,767.25,0.00,0.0215
8547,-0.52,-0.74,9.64,0.0153,0.0152,-0.0068,92442.52,767.25,0.00,0.0226
8601,-0.53,-0.76,9.63,0.0148,0.0152,-0.0087,92442.52,767.25,0.00,0.0229
8651,-0.52,-0.74,9.66,0.0131,0.0149,-0.0064,92442.52,767.25,0.00,0.0208
8705,-0.55,-0.77,9.64,0.0152,0.0121,-0.0073,92442.52,767.25,0.00,0.0208
8756,-0.53,-0.72,9.65,0.0129,0.0153,-0.0072,92442.52,767.25,0.00,0.0213
8810,-0.60,-0.74,9.64,0.0140,0.0171,-0.0055,92442.52,767.25,0.00,0.0227
8860,-0.52,-0.71,9.68,0.0131,0.0144,-0.0044,92442.52,767.25,0.00,0.0199
8917,-0.53,-0.73,9.64,0.0167,0.0111,-0.0061,92442.52,767.25,0.00,0.0209
8969,-0.54,-0.73,9.67,0.0151,0.0155,-0.0077,92442.52,767.25,0.00,0.0229
9021,-0.51,-0.73,9.61,0.0149,0.0140,-0.0072,92442.52,767.25,0.00,0.0217
9073,-0.50,-0.74,9.62,0.0155,0.0148,-0.0051,92442.34,767.27,0.09,0.0220
9125,-0.52,-0.72,9.62,0.0144,0.0136,-0.0056,92442.34,767.27,0.07,0.0206
9177,-0.52,-0.73,9.64,0.0133,0.0159,-0.0069,92442.34,767.27,0.05,0.0218
9229,-0.56,-0.77,9.62,0.0181,0.0141,-0.0075,92442.34,767.27,0.03,0.0242
9285,-0.53,-0.70,9.59,0.0179,0.0107,-0.0065,92442.34,767.27,0.02,0.0218
9335,-0.50,-0.76,9.65,0.0144,0.0103,-0.0052,92442.34,767.27,0.02,0.0184
9389,-0.55,-0.74,9.65,0.0168,0.0145,-0.0060,92442.34,767.27,0.01,0.0230
9439,-0.51,-0.73,9.62,0.0153,0.0135,-0.0065,92442.34,767.27,0.01,0.0214
9493,-0.52,-0.75,9.64,0.0160,0.0135,-0.0061,92442.34,767.27,0.01,0.0218
9543,-0.55,-0.72,9.64,0.0159,0.0079,-0.0037,92442.34,767.27,0.00,0.0181
9597,-0.50,-0.76,9.64,0.0168,0.0140,-0.0052,92442.17,767.28,0.09,0.0225
9652,-0.54,-0.75,9.65,0.0188,0.0145,-0.0071,92442.17,767.28,0.06,0.0248
9704,-0.55,-0.75,9.64,0.0144,0.0127,-0.0053,92442.17,767.28,0.04,0.0199
9756,-0.55,-0.74,9.65,0.0175,0.0099,-0.0057,92442.17,767.28,0.03,0.0208
9808,-0.53,-0.73,9.64,0.0156,0.0116,-0.0048,92442.17,767.28,0.02,0.0200
9860,-0.53,-0.74,9.68,0.0171,0.0133,-0.0057,92442.17,767.28,0.01,0.0224
9912,-0.55,-0.76,9.66,0.0189,0.0140,-0.0069,92442.17,767.28,0.01,0.0245
9964,-0.50,-0.73,9.64,0.0164,0.0129,-0.0076,92442.17,767.28,0.01,0.0222
10019,-0.52,-0.76,9.62,0.0140,0.0145,-0.0049,92442.17,767.28,0.01,0.0208
10073,-0.53,-0.71,9.62,0.0181,0.0129,-0.0069,92442.17,767.28,0.00,0.0233
10128,-0.56,-0.74,9.62,0.0144,0.0129,-0.0068,92442.17,767.28,0.00,0.0205
10182,-0.51,-0.72,9.61,0.0163,0.0152,-0.0047,92442.17,767.28,0.00,0.0227
10232,-0.51,-0.73,9.63,0.0160,0.0129,-0.0059,92442.17,767.28,0.00,0.0214
10286,-0.56,-0.71,9.63,0.0153,0.0131,-0.0065,92442.17,767.28,0.00,0.0212
10337,-0.55,-0.72,9.62,0.0153,0.0149,-0.0067,92442.17,767.28,0.00,0.0224
10394,-0.51,-0.77,9.62,0.0159,0.0125,-0.0051,92442.17,767.28,0.00,0.0208
10446,-0.56,-0.74,9.67,0.0195,0.0111,-0.0063,92442.17,767.28,0.00,0.0232
10498,-0.52,-0.74,9.66,0.0164,0.0149,-0.0076,92442.17,767.28,0.00,0.0234
10550,-0.54,-0.75,9.66,0.0149,0.0144,-0.0072,92442.17,767.28,0.00,0.0219
10602,-0.52,-0.72,9.64,0.0152,0.0129,-0.0043,92442.17,767.28,0.00,0.0204
10654,-0.52,-0.73,9.63,0.0157,0.0127,-0.0063,92442.34,767.27,-0.09,0.0211
10706,-0.54,-0.73,9.66,0.0151,0.0145,-0.0053,92442.34,767.27,-0.06,0.0216
10773,-0.54,-0.74,9.64,0.0147,0.0137,-0.0064,92442.34,767.27,-0.04,0.0211
10825,-0.51,-0.72,9.63,0.0159,0.0137,-0.0053,92442.34,767.27,-0.03,0.0216
10877,-0.53,-0.71,9.63,0.0140,0.0137,-0.0064,92442.34,767.27,-0.02,0.0206
10929,-0.49,-0.72,9.64,0.0125,0.0139,-0.0057,92442.34,767.27,-0.01,0.0195
10981,-0.52,-0.72,9.65,0.0152,0.0131,-0.0041,92442.34,767.27,-0.01,0.0205
11033,-0.54,-0.73,9.63,0.0140,0.0145,-0.0043,92442.34,767.27,-0.01,0.0206
11085,-0.53,-0.76,9.65,0.0164,0.0111,-0.0069,92442.34,767.27,-0.01,0.0209
11140,-0.53,-0.73,9.63,0.0151,0.0147,-0.0096,92442.34,767.27,-0.00,0.0231
11194,-0.52,-0.74,9.62,0.0152,0.0140,-0.0056,92442.00,767.30,0.17,0.0214
11244,-0.53,-0.73,9.63,0.0148,0.0149,-0.0045,92442.00,767.30,0.12,0.0215
11298,-0.55,-0.76,9.61,0.0160,0.0128,-0.0048,92442.00,767.30,0.08,0.0210
11348,-0.52,-0.74,9.63,0.0187,0.0131,-0.0057,92442.00,767.30,0.06,0.0235
11402,-0.49,-0.74,9.65,0.0153,0.0149,-0.0056,92442.00,767.30,0.04,0.0221
11457,-0.52,-0.74,9.61,0.0136,0.0161,-0.0087,92442.00,767.30,0.03,0.0228
11509,-0.55,-0.74,9.64,0.0141,0.0155,-0.0053,92442.00,767.30,0.02,0.0216
11561,-0.51,-0.73,9.63,0.0184,0.0137,-0.0053,92442.00,767.30,0.01,0.0236
11613,-0.51,-0.74,9.65,0.0125,0.0177,-0.0061,92442.00,767.30,0.01,0.0225
11665,-0.52,-0.75,9.61,0.0167,0.0131,-0.0051,92442.00,767.30,0.01,0.0218
11717,-0.54,-0.75,9.63,0.0157,0.0133,-0.0071,92442.14,767.29,-0.07,0.0218
11769,-0.51,-0.71,9.62,0.0141,0.0123,-0.0047,92442.14,767.29,-0.05,0.0193
11824,-0.60,-0.75,9.66,0.0164,0.0117,-0.0044,92442.14,767.29,-0.03,0.0206
11878,-0.53,-0.70,9.64,0.0147,0.0132,-0.0053,92442.14,767.29,-0.02,0.0204
11928,-0.51,-0.76,9.64,0.0155,0.0155,-0.0056,92442.14,767.29,-0.02,0.0226
11982,-0.55,-0.71,9.62,0.0147,0.0127,-0.0079,92442.14,767.29,-0.01,0.0209
12032,-0.51,-0.76,9.62,0.0141,0.0133,-0.0089,92442.14,767.29,-0.01,0.0214
12086,-0.54,-0.74,9.66,0.0141,0.0136,-0.0059,92442.14,767.29,-0.01,0.0205
12141,-0.52,-0.75,9.67,0.0148,0.0153,-0.0057,92442.14,767.29,-0.00,0.0221
12198,-0.52,-0.72,9.63,0.0136,0.0139,-0.0059,92442.14,767.29,-0.00,0.0203
12250,-0.54,-0.77,9.61,0.0141,0.0127,-0.0080,92442.14,767.29,-0.00,0.0206
12302,-0.56,-0.74,9.64,0.0185,0.0147,-0.0072,92442.14,767.29,-0.00,0.0247
12354,-0.51,-0.70,9.65,0.0167,0.0115,-0.0041,92442.14,767.29,-0.00,0.0206
12406,-0.53,-0.74,9.60,0.0157,0.0131,-0.0076,92442.14,767.29,-0.00,0.0218
12458,-0.54,-0.76,9.64,0.0163,0.0131,-0.0051,92442.14,767.29,-0.00,0.0215
12510,-0.51,-0.74,9.62,0.0159,0.0140,-0.0056,92442.14,767.29,-0.00,0.0219
12567,-0.52,-0.71,9.60,0.0125,0.0104,-0.0028,92442.14,767.29,-0.00,0.0165
12617,-0.53,-0.70,9.67,0.0151,0.0144,-0.0065,92442.14,767.29,-0.00,0.0218
12671,-0.53,-0.74,9.62,0.0160,0.0132,-0.0076,92442.14,767.29,-0.00,0.0221
12721,-0.56,-0.71,9.66,0.0144,0.0132,-0.0027,92442.14,767.29,-0.00,0.0197
12775,-0.57,-0.77,9.64,0.0165,0.0108,-0.0083,92441.80,767.32,0.17,0.0214
12825,-0.51,-0.74,9.64,0.0177,0.0125,-0.0087,92441.80,767.32,0.12,0.0234
12879,-0.51,-0.76,9.64,0.0144,0.0128,-0.0049,92441.80,767.32,0.08,0.0199
12934,-0.56,-0.74,9.67,0.0129,0.0128,-0.0017,92441.80,767.32,0.06,0.0183
12986,-0.56,-0.75,9.66,0.0139,0.0121,-0.0076,92441.80,767.32,0.04,0.0199
13038,-0.52,-0.72,9.63,0.0168,0.0131,-0.0085,92441.80,767.32,0.03,0.0229
13090,-0.53,-0.73,9.65,0.0157,0.0135,-0.0056,92441.80,767.32,0.02,0.0214
13142,-0.51,-0.74,9.65,0.0163,0.0128,-0.0056,92441.80,767.32,0.01,0.0214
13194,-0.49,-0.72,9.66,0.0156,0.0140,-0.0037,92441.80,767.32,0.01,0.0213
13246,-0.50,-0.74,9.65,0.0111,0.0145,-0.0069,92441.80,767.32,0.01,0.0195
13301,-0.55,-0.73,9.68,0.0153,0.0141,-0.0061,92441.80,767.32,0.00,0.0217
13355,-0.53,-0.71,9.65,0.0151,0.0152,-0.0053,92441.97,767.30,-0.08,0.0220
13405,-0.55,-0.77,9.65,0.0183,0.0159,-0.0072,92441.97,767.30,-0.06,0.0252
13459,-0.51,-0.76,9.63,0.0159,0.0149,-0.0045,92441.97,767.30,-0.04,0.0222
13509,-0.55,-0.74,9.62,0.0145,0.0119,-0.0035,92441.97,767.30,-0.03,0.0191
13563,-0.51,-0.75,9.66,0.0165,0.0135,-0.0060,92441.97,767.30,-0.02,0.0221
13613,-0.51,-0.77,9.62,0.0135,0.0157,-0.0043,92441.97,767.30,-0.01,0.0211
13681,-0.46,-0.71,9.60,0.0163,0.0161,-0.0053,92441.97,767.30,-0.01,0.0235
13731,-0.55,-0.75,9.62,0.0137,0.0111,-0.0049,92441.97,767.30,-0.01,0.0183
13785,-0.53,-0.74,9.64,0.0137,0.0144,-0.0049,92441.97,767.30,-0.00,0.0205
13835,-0.53,-0.73,9.60,0.0136,0.0123,-0.0051,92441.97,767.30,-0.00,0.0190
13889,-0.52,-0.71,9.63,0.0175,0.0139,-0.0095,92441.97,767.30,-0.00,0.0242
13939,-0.55,-0.69,9.65,0.0139,0.0156,-0.0016,92441.97,767.30,-0.00,0.0209
13996,-0.55,-0.73,9.62,0.0141,0.0124,-0.0052,92441.97,767.30,-0.00,0.0195
14048,-0.51,-0.75,9.64,0.0175,0.0151,-0.0064,92441.97,767.30,-0.00,0.0239
14100,-0.52,-0.73,9.64,0.0148,0.0159,-0.0016,92441.97,767.30,-0.00,0.0217
14157,-0.57,-0.72,9.65,0.0144,0.0135,-0.0047,92441.97,767.30,-0.00,0.0202
14209,-0.54,-0.75,9.62,0.0171,0.0119,-0.0076,92441.97,767.30,-0.00,0.0221
14261,-0.50,-0.71,9.61,0.0135,0.0148,-0.0048,92441.97,767.30,-0.00,0.0206
14313,-0.55,-0.75,9.64,0.0147,0.0127,-0.0008,92441.97,767.30,-0.00,0.0194
14370,-0.54,-0.73,9.61,0.0173,0.0140,-0.0035,92441.97,767.30,-0.00,0.0225
14420,-0.50,-0.73,9.62,0.0160,0.0157,-0.0064,92441.97,767.30,-0.00,0.0233
14474,-0.52,-0.72,9.64,0.0141,0.0139,-0.0055,92441.97,767.30,-0.00,0.0205
14524,-0.54,-0.68,9.63,0.0132,0.0151,-0.0065,92441.97,767.30,-0.00,0.0211
14578,-0.54,-0.75,9.63,0.0163,0.0137,-0.0075,92441.97,767.30,-0.00,0.0225
14628,-0.51,-0.73,9.62,0.0168,0.0143,-0.0055,92441.97,767.30,-0.00,0.0227
14682,-0.55,-0.74,9.64,0.0151,0.0131,-0.0047,92441.97,767.30,-0.00,0.0205
14737,-0.52,-0.72,9.62,0.0160,0.0133,-0.0047,92441.97,767.30,-0.00,0.0213
14789,-0.54,-0.72,9.62,0.0189,0.0123,-0.0061,92441.97,767.30,-0.00,0.0234
14841,-0.54,-0.76,9.62,0.0177,0.0105,-0.0071,92441.97,767.30,-0.00,0.0218
14893,-0.45,-0.70,9.65,0.0163,0.0141,-0.0084,92441.97,767.30,-0.00,0.0231
14945,-0.50,-0.72,9.65,0.0164,0.0157,-0.0096,92441.96,767.30,0.00,0.0247
14997,-0.50,-0.75,9.66,0.0172,0.0128,-0.0076,92441.96,767.30,0.00,0.0227
15049,-0.51,-0.74,9.65,0.0151,0.0124,-0.0099,92441.96,767.30,0.00,0.0218
15104,-0.55,-0.75,9.65,0.0201,0.0112,-0.0060,92441.96,767.30,0.00,0.0238
15158,-0.53,-0.72,9.67,0.0179,0.0121,-0.0075,92441.96,767.30,0.00,0.0228
15208,-0.53,-0.76,9.68,0.0176,0.0131,-0.0056,92441.96,767.30,0.00,0.0226
15262,-0.51,-0.79,9.67,0.0163,0.0132,-0.0055,92441.96,767.30,0.00,0.0216
15312,-0.54,-0.75,9.65,0.0144,0.0128,-0.0056,92441.96,767.30,0.00,0.0200
15366,-0.52,-0.75,9.65,0.0172,0.0132,-0.0040,92441.96,767.30,0.00,0.0220
15416,-0.51,-0.74,9.65,0.0140,0.0135,-0.0059,92441.96,767.30,0.00,0.0203
15473,-0.54,-0.74,9.64,0.0173,0.0149,-0.0072,92441.94,767.31,0.01,0.0240
15525,-0.53,-0.75,9.64,0.0168,0.0139,-0.0063,92441.94,767.31,0.01,0.0226
15577,-0.55,-0.72,9.67,0.0172,0.0151,-0.0047,92441.94,767.31,0.01,0.0233
15627,-0.53,-0.75,9.64,0.0149,0.0120,-0.0064,92441.94,767.31,0.00,0.0202
15681,-0.53,-0.73,9.64,0.0153,0.0144,-0.0057,92441.94,767.31,0.00,0.0218
15732,-0.51,-0.74,9.65,0.0152,0.0155,-0.0052,92441.94,767.31,0.00,0.0223
15782,-0.56,-0.75,9.63,0.0152,0.0133,-0.0087,92441.94,767.31,0.00,0.0220
15838,-0.52,-0.75,9.63,0.0140,0.0172,-0.0029,92441.94,767.31,0.00,0.0224
15888,-0.53,-0.74,9.67,0.0155,0.0133,-0.0091,92441.94,767.31,0.00,0.0223
15942,-0.52,-0.72,9.65,0.0147,0.0135,-0.0057,92441.94,767.31,0.00,0.0207
15992,-0.54,-0.74,9.63,0.0161,0.0120,-0.0037,92441.91,767.31,0.02,0.0204
16046,-0.48,-0.74,9.63,0.0179,0.0116,-0.0051,92441.91,767.31,0.01,0.0219
16096,-0.50,-0.74,9.60,0.0151,0.0121,-0.0077,92441.91,767.31,0.01,0.0208
