millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
3758,5.45,6.52,4.65,0.0228,0.0171,-0.0116,92464.21,765.31,-0.02,0.0307
3816,5.43,6.57,4.64,-0.0041,0.0060,-0.0008,92464.21,765.31,-0.01,0.0073
3873,5.43,6.55,4.70,0.0294,0.0183,-0.0093,92464.21,765.31,-0.01,0.0359
3931,5.40,6.53,4.64,-0.0032,0.0091,-0.0033,92464.38,765.29,-0.08,0.0102
3988,5.40,6.52,4.70,0.0261,0.0155,-0.0069,92464.38,765.29,-0.06,0.0311
4046,5.40,6.55,4.66,0.0011,0.0113,-0.0025,92464.38,765.29,-0.04,0.0117
4106,5.42,6.51,4.68,0.0258,0.0152,-0.0061,92464.38,765.29,-0.03,0.0306
4165,5.39,6.56,4.68,0.0024,0.0083,-0.0064,92464.38,765.29,-0.02,0.0107
4221,5.40,6.53,4.72,0.0224,0.0157,-0.0073,92464.38,765.29,-0.01,0.0283
4280,5.38,6.57,4.66,0.0040,0.0135,-0.0063,92464.38,765.29,-0.01,0.0154
4336,5.42,6.49,4.76,0.0224,0.0141,-0.0015,92464.38,765.29,-0.01,0.0265
4395,5.36,6.56,4.69,0.0077,0.0111,-0.0052,92464.38,765.29,-0.00,0.0145
4451,5.44,6.52,4.66,-0.0121,0.0209,-0.0160,92464.38,765.29,-0.00,0.0290
4518,5.58,6.72,4.40,-0.0553,0.0612,-0.0185,92464.38,765.29,-0.00,0.0845
4576,5.68,6.66,4.33,-0.5962,0.5729,-0.0521,92464.38,765.29,-0.00,0.8285
4633,5.48,5.91,4.99,-0.5844,1.3054,-0.1780,92464.38,765.29,-0.00,1.4413
4691,4.61,6.22,6.67,-0.5950,1.3759,-0.3600,92464.38,765.29,-0.00,1.5416
4748,3.13,6.23,6.59,-0.5405,0.2329,-0.0409,92464.38,765.29,-0.00,0.5900
4806,2.80,5.60,8.33,-0.2395,-0.7958,0.4266,92464.38,765.29,-0.00,0.9342
4863,4.08,6.49,8.57,-0.1103,-2.9437,0.4660,92464.38,765.29,-0.00,2.9824
4925,1.33,-0.16,9.20,-4.3657,4.3315,-0.2265,92464.38,765.29,-0.00,6.1541
4981,-1.89,-0.77,11.06,-4.3657,4.3315,0.0348,92464.89,765.25,-0.25,6.1500
5040,-2.66,0.15,13.28,-0.4217,2.4515,0.5545,92464.89,765.25,-0.17,2.5485
5096,-0.24,-3.08,19.45,-4.3657,3.2526,0.5383,92464.89,765.25,-0.12,5.4707
5155,-0.42,-1.67,13.01,-4.3657,4.3315,-0.0580,92464.89,765.25,-0.08,6.1502
5211,-1.43,0.06,5.30,0.6678,4.2277,-0.4486,92464.89,765.25,-0.06,4.3035
5270,-0.27,-0.59,4.99,-1.8754,2.2302,-1.9103,92464.89,765.25,-0.04,3.4842
5331,-1.24,-1.37,3.50,0.0212,-0.6590,-2.4972,92464.89,765.25,-0.03,2.5827
5388,-0.53,-0.71,1.90,4.3315,-1.2927,-2.8162,92464.89,765.25,-0.02,5.3258
5446,-0.86,-0.83,10.13,4.1038,-2.5370,-3.6804,92464.89,765.23,-0.09,6.0682
5503,-0.28,-1.44,15.36,3.3449,-2.1222,-3.9075,92465.06,765.23,-0.06,5.5643
5561,0.35,-2.30,16.63,4.3315,2.4043,-3.5340,92465.06,765.23,-0.05,6.0853
5618,0.40,-0.61,14.06,3.5831,2.6676,-3.6681,92465.06,765.23,-0.03,5.7801
5694,-1.59,-0.73,10.64,0.9892,0.6913,-2.6173,92465.06,765.23,-0.02,2.8822
5754,-2.10,-0.74,7.75,1.5829,-0.0638,-1.0746,92465.06,765.23,-0.02,1.9143
5815,-1.29,-0.03,10.55,-0.3076,-1.5300,0.4870,92465.06,765.23,-0.01,1.6349
5875,-0.69,-0.63,9.72,-2.3958,-3.1072,1.3079,92465.06,765.23,-0.01,4.1358
5936,-0.54,-0.95,9.91,-1.1040,-1.1603,1.9101,92465.06,765.23,-0.01,2.4927
5996,-0.64,-0.86,9.25,-1.4250,-1.1660,1.8919,92465.23,765.22,-0.08,2.6400
6057,0.94,-1.34,11.86,-3.3689,-0.2610,1.6164,92465.23,765.22,-0.06,3.7457
6120,-1.08,-1.25,9.39,-1.2941,-0.6843,1.6417,92465.23,765.22,-0.04,2.1995
6182,0.93,0.01,7.26,-0.6438,0.7306,1.1301,92465.23,765.22,-0.03,1.4918
6241,2.52,-2.82,12.47,0.0176,0.5271,-0.3643,92465.23,765.22,-0.02,0.6409
6303,1.32,-5.56,8.54,0.1795,1.0098,-0.6099,92465.23,765.22,-0.01,1.1932
6362,-0.22,-2.12,9.02,-0.8390,-0.3838,-0.2793,92465.23,765.22,-0.01,0.9639
6424,0.37,-3.90,8.85,0.4390,0.0735,0.2062,92465.23,765.22,-0.01,0.4906
6483,-0.50,-3.47,9.18,0.5002,-0.0577,0.2117,92465.41,765.20,-0.08,0.5462
6553,0.16,-2.47,9.38,0.1819,0.2118,0.0701,92465.41,765.20,-0.06,0.2879
6614,-0.56,-2.07,10.09,-0.2029,-0.3641,-0.0879,92465.41,765.20,-0.04,0.4260
6674,0.85,-3.94,8.51,-0.2461,-0.1745,-0.3621,92465.41,765.20,-0.03,0.4713
6735,-0.68,-2.66,10.27,1.0066,0.3904,0.1532,92465.41,765.20,-0.02,1.0904
6795,1.79,-3.68,8.39,0.5087,-0.0412,-0.2166,92465.41,765.20,-0.01,0.5544
6856,-1.08,-1.11,10.42,-0.1684,0.2847,-0.3933,92465.41,765.20,-0.01,0.5139
6916,0.20,-2.27,9.48,-0.4124,-0.4660,-0.2955,92465.41,765.20,-0.01,0.6889
6981,0.25,-3.32,9.40,-0.1350,-0.2346,-0.0993,92465.23,765.22,0.07,0.2883
7040,1.42,-3.22,8.67,-0.1823,-0.3174,-0.1324,92465.23,765.22,0.05,0.3892
7102,1.05,-3.43,8.90,0.0959,0.0208,0.0164,92465.23,765.22,0.03,0.0995
7161,0.10,-2.18,9.79,0.1565,-0.2140,0.0690,92465.23,765.22,0.02,0.2740
7223,1.98,-3.67,8.39,0.5056,0.6764,-0.0345,92465.23,765.22,0.02,0.8452
7282,-0.06,-1.96,9.68,-0.1346,-0.1196,-0.1021,92465.23,765.22,0.01,0.2070
7344,1.01,-2.89,9.12,0.5975,0.9633,-0.0779,92465.23,765.22,0.01,1.1362
7408,-0.14,-2.79,9.31,0.6079,0.1140,0.0829,92465.23,765.22,0.01,0.6241
7468,-0.37,-1.27,10.38,0.4875,0.2714,-0.1529,92465.23,765.22,0.00,0.5785
7529,-0.33,-1.17,9.66,-0.0785,0.1242,-0.3287,92465.41,765.20,-0.07,0.3600
7589,0.19,-2.20,9.41,-0.1676,0.4727,-0.4122,92465.41,765.20,-0.05,0.6492
7650,-0.80,-1.50,9.55,0.0468,0.0710,-0.2322,92465.41,765.20,-0.04,0.2473
7711,-0.27,-1.73,9.35,-0.0388,0.0317,-0.0173,92465.41,765.20,-0.02,0.0530
7772,-0.07,-2.66,9.05,0.8312,0.7028,-0.0505,92465.41,765.20,-0.02,1.0897
7835,-1.10,-1.13,9.73,0.3635,0.6630,-0.0199,92465.41,765.20,-0.01,0.7563
7897,-2.43,-0.61,9.49,-0.1804,-0.0394,-0.2843,92465.41,765.20,-0.01,0.3390
7956,-1.20,-1.89,9.01,0.4422,0.3367,-0.2352,92465.41,765.20,-0.01,0.6035
8018,-1.45,-0.39,9.38,0.3849,-0.1452,-0.6984,92465.58,765.19,-0.08,0.8106
8077,-0.24,-1.09,10.13,0.4670,0.0750,-0.7107,92465.58,765.19,-0.05,0.8537
8139,-1.25,-1.23,9.82,0.1332,0.0737,-0.0304,92465.58,765.19,-0.04,0.1552
8198,-1.12,-0.89,9.61,0.2858,0.1440,0.0574,92465.58,765.19,-0.03,0.3251
8263,-2.72,0.87,9.39,-0.6773,-0.2751,-1.0467,92465.58,765.19,-0.02,1.2767
8324,0.64,-3.51,9.18,0.7961,0.7164,-1.7050,92465.58,765.19,-0.01,2.0134
8385,-1.47,1.30,10.04,0.0943,-0.4029,-0.0999,92465.58,765.19,-0.01,0.4257
8446,-0.98,-1.01,9.95,-1.5989,-0.3212,-0.7917,92465.58,765.19,-0.01,1.8128
8507,-0.81,-2.42,9.82,0.0602,0.0273,0.0446,92465.75,765.17,-0.08,0.0798
8573,-1.02,-1.53,9.51,-0.2441,-0.1511,-0.1759,92465.75,765.17,-0.06,0.3366
8634,-1.35,-1.58,9.77,0.1403,0.0071,0.0632,92465.75,765.17,-0.04,0.1540
8699,-0.81,-1.56,9.28,0.4530,0.1608,0.1340,92465.75,765.17,-0.03,0.4990
8758,-1.35,-1.11,9.82,0.5341,0.0464,0.0807,92465.75,765.17,-0.02,0.5422
8820,-0.92,-0.93,9.69,-0.0789,0.0596,0.0730,92465.75,765.17,-0.01,0.1229
8879,-0.48,-2.10,9.22,-0.0041,0.0502,-0.0446,92465.75,765.17,-0.01,0.0673
8941,-1.22,-1.37,9.62,-0.0222,-0.0273,-0.0293,92465.75,765.17,-0.01,0.0458
9000,-0.91,-1.46,9.47,-0.0636,-0.0052,-0.0482,92465.92,765.15,-0.09,0.0799
9062,-0.75,-1.53,9.49,-0.1085,0.0080,-0.0759,92465.92,765.15,-0.06,0.1326
9137,-1.11,-0.82,9.66,0.0524,-0.0107,-0.0246,92465.92,765.15,-0.04,0.0588
9200,-1.41,-1.03,9.88,-0.2950,-0.1539,-0.1516,92465.92,765.15,-0.03,0.3656
9260,-1.39,-2.03,9.46,-0.1005,-0.4619,0.0053,92465.92,765.15,-0.02,0.4727
9323,-1.15,-0.96,9.49,-0.2237,-0.3994,-0.1543,92465.92,765.15,-0.01,0.4831
9383,-0.20,-1.95,9.86,-0.0562,-1.0203,0.0658,92465.92,765.15,-0.01,1.0240
9446,0.82,-1.53,9.33,0.2987,-0.1823,-0.1106,92465.92,765.15,-0.01,0.3670
9511,-1.20,-0.42,10.90,-0.6392,0.1976,-0.3160,92466.09,765.14,-0.07,0.7400
9571,0.28,-1.92,9.72,0.1380,0.0877,0.0273,92466.09,765.14,-0.05,0.1658
9632,-0.09,-1.40,9.82,0.1346,0.2958,0.1172,92466.09,765.14,-0.04,0.3454
9692,0.26,-2.09,9.47,0.0133,-0.3869,0.0056,92466.09,765.14,-0.02,0.3872
9753,0.59,-1.77,9.39,0.0461,-0.5893,0.0045,92466.09,765.14,-0.02,0.5911
9813,1.70,-2.46,8.80,0.0481,-0.3858,-0.1118,92466.09,765.14,-0.01,0.4046
9874,0.96,-2.10,9.50,-0.0702,-0.2658,0.0388,92466.09,765.14,-0.01,0.2776
9937,0.53,-1.60,9.88,-0.1807,0.3018,-0.2461,92466.09,765.14,-0.01,0.4293
9999,1.27,-1.83,9.27,-0.0205,-0.5490,0.1067,92466.09,765.14,-0.00,0.5597
10058,1.41,-1.86,9.56,0.0717,-0.5588,-0.1915,92466.27,765.12,-0.08,0.5950
10120,1.78,-1.98,9.21,-0.0165,-0.0562,0.0181,92466.27,765.12,-0.06,0.0613
10179,2.13,-1.79,9.00,-0.0396,0.1652,-0.1098,92466.27,765.12,-0.04,0.2023
10241,1.40,-2.10,9.47,-0.0208,0.4896,0.0217,92466.27,765.12,-0.03,0.4905
10300,2.01,-2.08,8.66,0.3277,0.9180,0.0842,92466.27,765.12,-0.02,0.9783
10365,-0.24,-1.42,9.62,0.0125,1.4160,0.1062,92466.27,765.12,-0.01,1.4200
10426,-0.45,-2.17,9.57,0.1394,0.0725,0.0418,92466.27,765.12,-0.01,0.1626
10486,-0.58,-0.69,10.00,-0.0179,-0.0809,-0.0338,92466.27,765.12,-0.01,0.0895
10547,-0.15,-1.92,9.65,-0.0762,-0.3990,-0.0564,92466.60,765.09,-0.15,0.4101
10612,0.71,-1.37,9.08,0.1268,-0.1303,0.0666,92466.60,765.09,-0.11,0.1937
10673,0.43,-1.85,9.31,0.0385,0.4293,-0.0650,92466.60,765.09,-0.08,0.4359
10733,-0.74,-1.53,9.90,0.1611,0.2132,0.1069,92466.60,765.09,-0.05,0.2878
10798,-0.00,-1.58,9.46,-0.0261,-0.0236,-0.0296,92466.60,765.09,-0.04,0.0460
10857,0.20,-1.76,9.36,0.2081,0.1849,0.1006,92466.60,765.09,-0.03,0.2960
10919,-0.26,-1.39,9.63,-0.0033,0.0955,-0.0360,92466.60,765.09,-0.02,0.1021
10978,-0.10,-1.61,9.52,0.0955,0.0785,0.0416,92466.60,765.09,-0.01,0.1304
11040,-0.39,-1.43,8.85,0.1474,-0.1254,-0.0258,92466.77,765.08,-0.08,0.1952
11099,-0.44,-0.93,9.74,0.2277,-0.0465,-0.1010,92466.77,765.08,-0.06,0.2534
11161,-0.52,-1.03,9.87,0.3361,0.1531,0.0051,92466.77,765.08,-0.04,0.3694
11225,-0.32,-1.31,9.58,0.0743,-0.0642,0.0445,92466.77,765.08,-0.03,0.1078
11285,0.21,-1.16,9.37,-0.1071,-0.1982,-0.0417,92466.77,765.08,-0.02,0.2292
11346,-0.29,-0.96,9.67,0.0446,0.1102,-0.0057,92466.77,765.08,-0.01,0.1190
11406,-0.47,-1.07,9.69,0.0990,0.1037,0.0228,92466.77,765.08,-0.01,0.1451
11467,-0.28,-1.17,9.59,0.5665,0.2340,0.1398,92466.77,765.08,-0.01,0.6286
11527,-0.89,0.17,9.95,0.1651,0.0462,0.0325,92466.77,765.08,-0.00,0.1745
11588,-0.57,-0.66,9.63,0.0425,-0.1219,0.0330,92466.94,765.06,-0.08,0.1333
11651,-0.64,-0.60,9.68,0.1134,-0.0723,0.0429,92466.94,765.06,-0.05,0.1412
11713,-1.09,-0.36,10.00,-0.0481,-0.2184,0.0107,92466.94,765.06,-0.04,0.2239
11772,0.91,-0.70,9.10,0.1130,-0.0127,0.0144,92466.94,765.06,-0.03,0.1146
11834,0.49,-0.42,9.35,-0.1656,0.9314,-0.1419,92466.94,765.06,-0.02,0.9566
11893,-0.62,-1.45,9.74,-0.1085,-0.0128,-0.0326,92466.94,765.06,-0.01,0.1140
11955,-0.36,-0.44,9.54,0.0009,0.0025,-0.0241,92466.94,765.06,-0.01,0.0243
12014,-0.95,-0.71,9.72,0.0033,-0.1371,-0.0008,92466.94,765.06,-0.01,0.1371
12079,-0.23,-0.72,9.05,0.2983,-0.1939,0.0755,92467.11,765.05,-0.08,0.3637
12140,-0.43,-0.42,9.87,-0.1615,0.1873,-0.0592,92467.11,765.05,-0.05,0.2543
12200,-0.67,-0.68,9.39,-0.1414,0.1507,0.0061,92467.11,765.05,-0.04,0.2067
12261,-0.24,-0.49,9.53,-0.1087,0.1932,-0.0281,92467.11,765.05,-0.03,0.2235
12321,-0.91,-0.38,9.78,0.0602,-0.1773,-0.0036,92467.11,765.05,-0.02,0.1873
12382,-0.51,-0.59,9.75,-0.0171,-0.0388,-0.0285,92467.11,765.05,-0.01,0.0511
12457,-0.85,-0.39,9.71,-0.3262,-0.2495,-0.1953,92467.11,765.05,-0.01,0.4547
12518,0.19,-1.15,9.34,0.3176,0.5425,0.1318,92467.11,765.05,-0.01,0.6423
12578,-0.93,-1.02,9.62,-0.0376,0.0605,-0.0288,92467.28,765.03,-0.08,0.0768
12644,0.51,-0.97,9.68,-0.0321,0.3052,0.0961,92467.28,765.03,-0.06,0.3216
12704,-2.19,-0.77,9.33,0.0966,0.4311,0.2907,92467.28,765.03,-0.04,0.5289
12765,-0.85,-0.92,9.83,-0.0253,-0.4839,-0.0525,92467.28,765.03,-0.03,0.4874
12825,-0.52,-0.74,9.62,0.0033,-0.0241,-0.0121,92467.28,765.03,-0.02,0.0272
12890,-0.74,-0.85,9.48,-0.0659,0.0167,-0.0031,92467.28,765.03,-0.01,0.0681
12949,-1.07,-0.65,9.54,0.0035,0.0370,-0.0520,92467.28,765.03,-0.01,0.0639
13011,-0.97,-1.03,9.46,-0.6455,-0.7651,-0.1211,92467.28,765.03,-0.01,1.0084
13070,-0.45,-1.73,9.73,0.0290,-0.4963,0.1687,92466.94,765.06,0.15,0.5250
13132,-0.30,-0.92,9.49,-0.0669,-1.0696,0.2162,92466.94,765.06,0.11,1.0933
13191,0.39,-1.07,9.89,-0.4285,-1.8908,0.2574,92466.94,765.06,0.07,1.9558
13253,0.97,-1.20,10.75,0.0282,-2.2412,0.6908,92466.94,765.06,0.05,2.3454
13317,1.68,-0.27,10.05,0.9280,0.6093,1.3270,92466.94,765.06,0.04,1.7301
13377,0.19,0.06,12.04,1.0014,3.6675,1.6854,92466.94,765.06,0.03,4.1585
13436,-2.16,0.16,9.26,0.8091,1.7296,1.8052,92466.94,765.06,0.02,2.6277
13499,-1.67,-0.20,10.35,1.1331,-1.6812,1.8683,92466.94,765.06,0.01,2.7570
13558,0.48,-0.20,10.80,1.2211,-0.6368,2.1028,92466.94,765.06,0.01,2.5136
13617,0.30,0.10,9.20,1.1257,2.3178,2.2854,92466.94,765.06,0.01,3.4442
13678,-1.55,0.15,9.04,0.6210,1.4321,2.3653,92466.94,765.06,0.00,2.8339
13741,-1.22,0.08,9.64,-0.6206,-1.4221,2.2210,92466.94,765.06,0.00,2.7093
13803,0.51,0.02,9.61,-0.9746,-0.4183,1.9127,92466.94,765.06,0.00,2.1870
13862,0.20,0.17,11.60,-0.7053,2.2557,1.3209,92466.94,765.06,0.00,2.7075
13924,-1.36,0.21,10.69,-1.0595,1.7333,0.8154,92466.94,765.06,0.00,2.1890
13983,-1.10,-0.00,10.64,-1.5604,-0.1065,0.3183,92466.94,765.06,0.00,1.5961
14045,-0.13,-0.07,9.08,-0.9749,0.0318,0.1266,92466.94,765.06,0.00,0.9836
14104,-0.39,0.07,8.39,-0.4942,0.9438,0.0189,92466.77,765.08,0.07,1.0655
14169,-1.12,-0.23,9.96,-0.2674,-0.4603,0.0620,92466.77,765.08,0.05,0.5359
14230,-0.85,-0.05,10.27,0.1883,-1.6675,0.1010,92466.77,765.08,0.04,1.6812
14290,-0.11,0.11,9.32,0.8070,-0.0911,0.1707,92466.77,765.08,0.03,0.8299
14351,-0.80,-0.13,10.86,1.0583,0.1843,0.1952,92466.77,765.08,0.02,1.0918
14411,-1.06,-0.07,9.02,1.2600,-1.2340,0.3661,92466.77,765.08,0.01,1.8012
14472,-0.75,0.32,10.28,0.9104,-1.1799,0.4652,92466.77,765.08,0.01,1.5612
14532,-0.09,0.16,11.95,0.5300,-0.3989,0.5151,92466.77,765.08,0.01,0.8398
14597,-0.68,0.11,8.27,0.5268,0.4085,0.4652,92466.77,765.08,0.00,0.8129
14661,-0.77,0.27,8.53,-0.2883,0.4112,0.3549,92466.77,765.08,0.00,0.6149
14723,-0.21,-0.07,9.69,-1.0812,0.0797,0.2689,92466.77,765.08,0.00,1.1169
14782,-0.45,-0.01,8.94,-0.6452,0.7763,0.2876,92466.77,765.08,0.00,1.0497
14844,-0.64,0.16,9.56,-0.1030,1.5869,0.2526,92466.77,765.08,0.00,1.6102
14903,-0.80,0.18,9.87,-1.3237,0.0426,0.1003,92466.77,765.08,0.00,1.3281
14965,0.11,-0.56,7.78,-0.7874,0.4998,0.1412,92466.77,765.08,0.00,0.9432
15029,-1.12,0.23,9.78,0.4908,1.2506,0.4940,92466.77,765.08,0.00,1.4315
15089,-1.45,0.42,9.66,-0.9021,-0.7886,0.5035,92466.60,765.09,0.08,1.2997
15150,-0.45,-0.68,8.22,0.1306,-1.4941,0.8387,92466.60,765.09,0.05,1.7183
15210,-0.00,-0.25,10.68,1.4302,-0.4699,0.9268,92466.60,765.09,0.04,1.7678
15271,-0.98,0.62,10.51,-0.5140,-0.6223,0.9312,92466.60,765.09,0.03,1.2323
15331,-1.04,-0.32,9.68,-0.0554,-0.7719,0.8118,92466.60,765.09,0.02,1.1216
15392,-0.12,0.09,12.08,1.2902,-1.1576,0.7089,92466.60,765.09,0.01,1.8728
15455,-0.05,0.36,7.95,-0.3838,0.0613,0.2377,92466.60,765.09,0.01,0.4556
15517,-0.60,-0.32,8.13,0.4157,1.4446,-0.0751,92466.60,765.09,0.01,1.5051
15576,-0.75,0.28,9.00,0.4539,0.0000,-0.2551,92466.60,765.09,0.00,0.5207
15638,-0.67,0.11,9.40,-0.4900,-0.7017,-0.4342,92466.27,765.12,0.15,0.9597
15697,-0.54,-0.22,10.31,0.4762,1.0000,-0.4519,92466.27,765.12,0.10,1.1963
15759,-0.70,0.32,10.10,0.4690,0.7541,-0.4787,92466.27,765.12,0.07,1.0088
15818,-0.85,0.26,8.31,-0.4373,-0.3696,-0.5490,92466.27,765.12,0.05,0.7932
15894,-0.52,-0.04,8.42,-0.2662,0.1171,-0.2465,92466.27,765.12,0.04,0.3812
15953,-0.62,0.20,13.30,-0.7509,0.6587,-0.1061,92466.27,765.12,0.03,1.0045
16015,-0.11,-0.08,9.81,-1.7408,1.1457,-0.4628,92466.27,765.12,0.02,2.1347
16074,-1.45,-0.71,8.83,-0.1533,1.7929,-1.0996,92466.27,765.12,0.01,2.1088
16136,-1.82,0.74,10.91,0.6187,-2.0238,-1.0888,92466.60,765.09,-0.14,2.3799
16195,0.80,0.55,9.60,-0.8815,-2.3273,-1.2665,92466.60,765.09,-0.10,2.7924
16257,-0.02,-1.25,10.57,1.2109,1.4955,-1.0178,92466.60,765.09,-0.07,2.1769
16321,-1.37,0.11,9.70,1.8839,1.0435,-0.6638,92466.60,765.09,-0.05,2.2535
16381,-0.68,0.60,9.17,-0.0974,-0.7639,-0.3748,92466.60,765.09,-0.03,0.8565
16442,0.17,-0.65,10.02,1.6686,0.9559,0.3448,92466.60,765.09,-0.02,1.9537
16502,-0.84,-0.06,10.22,1.6701,1.7195,1.0059,92466.60,765.09,-0.02,2.5995
16563,-1.54,0.24,7.61,-0.9771,-0.4213,1.1471,92466.60,765.09,-0.01,1.5646
16623,-0.55,0.06,9.14,-0.3011,-1.6882,1.3029,92466.77,765.08,-0.08,2.1536
16693,0.71,0.16,10.39,-0.2340,0.0133,0.9145,92466.77,765.08,-0.06,0.9440
16752,-0.65,-0.17,9.38,-1.3312,0.6502,0.3874,92466.77,765.08,-0.04,1.5314
16814,-0.86,-0.04,8.53,-1.3443,0.0761,-0.0890,92466.77,765.08,-0.03,1.3494
16873,0.30,-0.12,10.03,-1.0004,-0.2189,-0.6582,92466.77,765.08,-0.02,1.2174
16935,0.04,-0.22,10.07,0.0711,0.7633,-1.1787,92466.77,765.08,-0.01,1.4061
16994,-0.78,0.00,9.10,0.6827,1.5592,-1.4174,92466.77,765.08,-0.01,2.2150
17056,-0.86,-0.05,10.66,0.1584,0.0238,-1.4742,92466.77,765.08,-0.01,1.4829
17120,-0.52,-0.11,9.70,0.4647,-0.1625,-0.8328,92466.57,765.10,0.08,0.9675
17180,-0.70,-0.09,9.54,1.0543,0.9938,-0.0867,92466.57,765.10,0.05,1.4514
17241,-1.06,-0.23,10.61,1.0459,-0.2777,0.8182,92466.57,765.10,0.04,1.3566
17301,-0.69,0.21,8.99,0.1432,-1.1501,1.6431,92466.57,765.10,0.03,2.0107
17362,-0.50,-0.26,9.69,0.0338,0.1264,2.2094,92466.57,765.10,0.02,2.2132
17422,-0.48,-0.09,10.31,-0.1495,-0.2140,2.2828,92466.57,765.10,0.01,2.2977
17483,-0.40,0.07,8.07,-0.9250,-0.4486,1.9155,92466.57,765.10,0.01,2.1739
17546,-0.10,-0.29,9.02,-0.5628,0.5600,1.5034,92466.57,765.10,0.01,1.7001
17608,-0.29,-0.19,10.68,-0.3688,0.7013,0.8294,92466.57,765.10,0.00,1.1470
17667,-0.61,-0.04,8.53,-0.4365,0.3833,0.1067,92466.57,765.10,0.00,0.5906
17729,-0.56,-0.31,9.95,0.5124,0.2410,-0.4711,92466.57,765.10,0.00,0.7366
17788,-0.21,-0.25,10.14,0.9722,-0.1587,-0.7144,92466.57,765.10,0.00,1.2168
17850,-0.75,-0.02,10.28,0.6431,0.1247,-0.7465,92466.57,765.10,0.00,0.9932
17909,-0.76,-0.24,10.66,0.5565,-0.0610,-0.3730,92466.57,765.10,0.00,0.6727
17974,-0.39,0.05,10.50,0.0610,-0.4898,-0.0207,92466.57,765.10,0.00,0.4940
18035,-0.47,-0.08,9.49,-0.3140,-0.0839,0.2297,92466.57,765.10,0.00,0.3980
18095,-0.77,-0.27,9.61,-0.0757,-0.0842,0.4258,92466.57,765.10,0.00,0.4406
18156,-0.32,0.05,9.56,-0.6933,-0.2735,0.4684,92466.74,765.08,-0.07,0.8803
18216,-0.45,-0.07,8.97,-0.9930,0.2575,0.4377,92466.74,765.08,-0.05,1.1153
18277,-0.48,-0.25,10.03,-0.2426,0.4363,0.3519,92466.74,765.08,-0.04,0.6108
18337,-0.47,-0.05,9.96,-0.5012,0.0961,0.0637,92466.74,765.08,-0.03,0.5143
18402,-0.43,-0.29,9.37,-0.1146,0.3770,-0.3467,92466.74,765.08,-0.02,0.5249
18461,-0.63,0.04,9.98,0.5121,0.1392,-0.6511,92466.74,765.08,-0.01,0.8400
18523,-0.46,-0.24,10.12,0.6523,-0.4327,-0.8672,92466.74,765.08,-0.01,1.1682
18582,-0.53,-0.21,10.14,1.1498,-0.1025,-0.6688,92466.74,765.08,-0.01,1.3341
18644,-0.74,0.11,9.85,0.5602,0.0336,-0.3043,92465.49,765.19,0.54,0.6384
18708,-0.79,-0.14,9.87,0.1254,-0.7270,0.2840,92465.49,765.19,0.38,0.7906
18770,-0.38,-0.03,9.56,0.2290,-0.5040,0.8363,92465.49,765.19,0.26,1.0029
