millis,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,pressao_Pa,altura_m,vz_ms,mag_giroscopia_rads
7332,-0.25,-0.94,9.55,0.0160,0.0127,-0.0047,92339.95,776.45,-0.00,0.0209
7391,-0.22,-0.95,9.61,0.0131,0.0143,-0.0075,92339.95,776.45,-0.00,0.0207
7453,-0.22,-0.94,9.56,0.0163,0.0141,-0.0068,92339.79,776.47,0.07,0.0226
7512,-0.22,-0.94,9.54,0.0163,0.0160,-0.0063,92339.79,776.47,0.05,0.0236
7574,-0.20,-0.91,9.52,0.0136,0.0133,-0.0055,92339.79,776.47,0.04,0.0198
7633,-0.16,-0.93,9.51,0.0164,0.0120,-0.0072,92339.79,776.47,0.02,0.0215
7695,-0.22,-0.93,9.64,0.0100,0.0159,-0.0048,92339.79,776.47,0.02,0.0193
7759,-0.17,-0.89,9.69,0.0157,0.0149,-0.0045,92339.79,776.47,0.01,0.0221
7819,-0.20,-0.96,9.58,0.0175,0.0168,-0.0036,92339.79,776.47,0.01,0.0245
7880,-0.20,-0.98,9.49,0.0160,0.0132,-0.0059,92339.79,776.47,0.01,0.0215
7940,-0.22,-0.99,9.48,0.0129,0.0145,-0.0073,92339.79,776.47,0.00,0.0208
8001,-0.21,-0.95,9.52,0.0179,0.0113,-0.0037,92339.96,776.45,-0.07,0.0215
8061,-0.18,-0.95,9.58,0.0171,0.0112,-0.0079,92339.96,776.45,-0.05,0.0219
8122,-0.24,-0.92,9.61,0.0175,0.0101,-0.0052,92339.96,776.45,-0.04,0.0208
8185,-0.20,-0.96,9.64,0.0172,0.0148,-0.0067,92339.96,776.45,-0.03,0.0236
8247,-0.18,-0.94,9.62,0.0175,0.0135,-0.0044,92339.96,776.45,-0.02,0.0225
8306,-0.23,-0.95,9.58,0.0161,0.0117,-0.0035,92339.96,776.45,-0.01,0.0202
8368,-0.20,-0.96,9.54,0.0168,0.0145,-0.0044,92339.96,776.45,-0.01,0.0226
8427,-0.21,-0.97,9.56,0.0135,0.0145,-0.0063,92339.96,776.45,-0.01,0.0208
8489,-0.22,-0.94,9.58,0.0143,0.0113,-0.0041,92340.14,776.44,-0.08,0.0187
8553,-0.22,-0.99,9.62,0.0145,0.0137,-0.0040,92340.14,776.44,-0.06,0.0204
8618,-0.18,-0.92,9.58,0.0151,0.0140,-0.0064,92340.14,776.44,-0.04,0.0215
8679,-0.17,-0.93,9.59,0.0139,0.0139,-0.0055,92340.14,776.44,-0.03,0.0203
8739,-0.23,-0.93,9.55,0.0153,0.0121,-0.0063,92340.14,776.44,-0.02,0.0205
8800,-0.20,-0.92,9.58,0.0133,0.0143,-0.0067,92340.14,776.44,-0.01,0.0206
8860,-0.21,-0.93,9.60,0.0187,0.0136,-0.0056,92340.14,776.44,-0.01,0.0237
8921,-0.22,-0.96,9.59,0.0191,0.0123,-0.0028,92340.14,776.44,-0.01,0.0228
8981,-0.18,-0.91,9.60,0.0133,0.0149,-0.0075,92340.66,776.39,-0.24,0.0214
9056,-0.24,-0.95,9.59,0.0156,0.0144,-0.0071,92340.66,776.39,-0.16,0.0224
9116,-0.21,-0.93,9.57,0.0129,0.0155,-0.0063,92340.66,776.39,-0.12,0.0211
9177,-0.21,-0.94,9.56,0.0153,0.0125,-0.0063,92340.66,776.39,-0.08,0.0208
9237,-0.19,-0.93,9.55,0.0164,0.0127,-0.0059,92340.66,776.39,-0.06,0.0215
9298,-0.21,-0.94,9.55,0.0155,0.0115,-0.0060,92340.66,776.39,-0.04,0.0202
9358,-0.18,-0.95,9.58,0.0140,0.0125,-0.0057,92340.66,776.39,-0.03,0.0196
9419,-0.20,-0.94,9.59,0.0151,0.0133,-0.0039,92340.66,776.39,-0.02,0.0205
9482,-0.20,-0.94,9.56,0.0136,0.0127,-0.0067,92340.69,776.39,-0.03,0.0197
9544,-0.22,-0.94,9.56,0.0112,0.0147,-0.0076,92340.69,776.39,-0.02,0.0199
9603,-0.21,-0.93,9.56,0.0136,0.0123,-0.0045,92340.69,776.39,-0.01,0.0189
9665,-0.20,-0.93,9.57,0.0168,0.0139,-0.0049,92340.69,776.39,-0.01,0.0223
9724,-0.23,-0.94,9.59,0.0139,0.0151,-0.0060,92340.69,776.39,-0.01,0.0213
9786,-0.22,-0.96,9.57,0.0165,0.0113,-0.0052,92340.69,776.39,-0.00,0.0207
9845,-0.25,-0.92,9.57,0.0161,0.0121,-0.0077,92340.69,776.39,-0.00,0.0216
9910,-0.19,-0.94,9.56,0.0168,0.0121,-0.0059,92340.69,776.39,-0.00,0.0215
9971,-0.23,-0.93,9.57,0.0168,0.0124,-0.0064,92340.69,776.39,-0.00,0.0218
10031,-0.23,-0.93,9.61,0.0173,0.0129,-0.0061,92340.86,776.37,-0.08,0.0225
10092,-0.19,-0.93,9.58,0.0139,0.0163,-0.0049,92340.86,776.37,-0.05,0.0219
10152,-0.18,-0.95,9.58,0.0181,0.0129,-0.0057,92340.86,776.37,-0.04,0.0230
10213,-0.21,-0.92,9.56,0.0161,0.0140,-0.0057,92340.86,776.37,-0.03,0.0221
10274,-0.20,-0.94,9.62,0.0151,0.0136,-0.0065,92340.86,776.37,-0.02,0.0213
10339,-0.22,-0.95,9.57,0.0157,0.0120,-0.0076,92340.86,776.37,-0.01,0.0212
10398,-0.21,-0.95,9.57,0.0143,0.0136,-0.0045,92340.86,776.37,-0.01,0.0202
10460,-0.23,-0.95,9.58,0.0157,0.0103,-0.0047,92340.86,776.37,-0.01,0.0193
10519,-0.19,-0.94,9.54,0.0184,0.0128,-0.0065,92340.69,776.39,0.07,0.0233
10586,-0.20,-0.95,9.59,0.0176,0.0123,-0.0069,92340.69,776.39,0.05,0.0225
10645,-0.23,-0.95,9.58,0.0147,0.0141,-0.0061,92340.69,776.39,0.04,0.0213
10707,-0.21,-0.95,9.58,0.0168,0.0136,-0.0068,92340.69,776.39,0.02,0.0226
10771,-0.19,-0.92,9.62,0.0136,0.0157,-0.0088,92340.69,776.39,0.02,0.0226
10831,-0.17,-0.93,9.58,0.0161,0.0129,-0.0051,92340.69,776.39,0.01,0.0213
10892,-0.20,-0.94,9.60,0.0168,0.0123,-0.0056,92340.69,776.39,0.01,0.0215
10952,-0.15,-1.00,9.55,0.0139,0.0113,-0.0048,92340.69,776.39,0.01,0.0185
11013,-0.20,-0.96,9.60,0.0152,0.0144,-0.0065,92341.03,776.36,-0.15,0.0219
11073,-0.18,-0.97,9.58,0.0156,0.0140,-0.0065,92341.03,776.36,-0.11,0.0219
11134,-0.19,-0.96,9.57,0.0171,0.0123,-0.0052,92341.03,776.36,-0.07,0.0216
11197,-0.19,-0.94,9.57,0.0155,0.0107,-0.0055,92341.03,776.36,-0.05,0.0196
11259,-0.19,-0.94,9.59,0.0177,0.0128,-0.0071,92341.03,776.36,-0.04,0.0230
11318,-0.16,-0.95,9.57,0.0187,0.0145,-0.0060,92341.03,776.36,-0.03,0.0244
11380,-0.21,-0.99,9.57,0.0161,0.0119,-0.0060,92341.03,776.36,-0.02,0.0209
11439,-0.20,-0.91,9.58,0.0143,0.0145,-0.0057,92341.03,776.36,-0.01,0.0211
11501,-0.21,-0.95,9.61,0.0167,0.0145,-0.0037,92341.37,776.33,-0.16,0.0224
11565,-0.19,-0.97,9.59,0.0161,0.0143,-0.0037,92341.37,776.33,-0.11,0.0218
11625,-0.21,-0.93,9.59,0.0139,0.0129,-0.0064,92341.37,776.33,-0.08,0.0200
11686,-0.21,-0.93,9.62,0.0136,0.0117,-0.0057,92341.37,776.33,-0.05,0.0188
11746,-0.22,-0.91,9.56,0.0173,0.0123,-0.0049,92341.37,776.33,-0.04,0.0218
11807,-0.18,-0.94,9.61,0.0153,0.0156,-0.0065,92341.37,776.33,-0.03,0.0228
11867,-0.23,-0.92,9.60,0.0147,0.0159,-0.0079,92341.37,776.33,-0.02,0.0230
11928,-0.21,-0.93,9.59,0.0125,0.0112,-0.0060,92341.37,776.33,-0.01,0.0178
11991,-0.19,-0.93,9.60,0.0153,0.0149,-0.0071,92341.37,776.33,-0.01,0.0225
12053,-0.21,-0.92,9.62,0.0156,0.0116,-0.0049,92341.37,776.33,-0.01,0.0200
12112,-0.19,-0.96,9.58,0.0148,0.0152,-0.0069,92341.37,776.33,-0.00,0.0223
12174,-0.18,-0.94,9.57,0.0165,0.0133,-0.0053,92341.37,776.33,-0.00,0.0219
12233,-0.20,-0.96,9.60,0.0168,0.0136,-0.0065,92341.37,776.33,-0.00,0.0226
12295,-0.20,-0.97,9.59,0.0159,0.0115,-0.0041,92341.37,776.33,-0.00,0.0200
12354,-0.24,-0.95,9.57,0.0128,0.0137,-0.0073,92341.37,776.33,-0.00,0.0201
12431,-0.22,-0.99,9.60,0.0157,0.0135,-0.0045,92341.37,776.33,-0.00,0.0212
12490,-0.21,-0.94,9.60,0.0164,0.0131,-0.0048,92341.37,776.33,-0.00,0.0215
12552,-0.25,-0.93,9.55,0.0168,0.0133,-0.0041,92341.55,776.31,-0.08,0.0218
12616,-0.20,-0.94,9.57,0.0164,0.0151,-0.0059,92341.55,776.31,-0.05,0.0230
12678,-0.23,-0.95,9.57,0.0144,0.0125,-0.0048,92341.55,776.31,-0.04,0.0197
12737,-0.18,-0.95,9.56,0.0159,0.0111,-0.0051,92341.55,776.31,-0.03,0.0200
12799,-0.18,-0.95,9.57,0.0157,0.0147,-0.0061,92341.55,776.31,-0.02,0.0223
12863,-0.20,-0.93,9.59,0.0164,0.0135,-0.0048,92341.55,776.31,-0.01,0.0217
12923,-0.20,-0.95,9.59,0.0140,0.0121,-0.0045,92341.55,776.31,-0.01,0.0191
12984,-0.19,-0.93,9.56,0.0159,0.0124,-0.0061,92341.55,776.31,-0.01,0.0210
13044,-0.23,-0.94,9.59,0.0133,0.0125,-0.0069,92341.72,776.30,-0.08,0.0196
13105,-0.19,-0.96,9.57,0.0141,0.0131,-0.0057,92341.72,776.30,-0.06,0.0201
13165,-0.21,-0.98,9.55,0.0140,0.0121,-0.0047,92341.72,776.30,-0.04,0.0191
13226,-0.20,-0.94,9.59,0.0115,0.0136,-0.0085,92341.72,776.30,-0.03,0.0197
13289,-0.21,-0.96,9.55,0.0157,0.0112,-0.0061,92341.72,776.30,-0.02,0.0202
13351,-0.20,-0.91,9.60,0.0168,0.0140,-0.0064,92341.72,776.30,-0.01,0.0228
13410,-0.21,-0.93,9.60,0.0137,0.0119,-0.0071,92341.72,776.30,-0.01,0.0195
13472,-0.19,-0.96,9.56,0.0137,0.0140,-0.0056,92341.72,776.30,-0.01,0.0204
13531,-0.19,-0.94,9.58,0.0151,0.0101,-0.0037,92341.72,776.30,-0.00,0.0185
13593,-0.21,-0.97,9.57,0.0141,0.0132,-0.0044,92341.72,776.30,-0.00,0.0198
13652,-0.19,-0.94,9.58,0.0160,0.0120,-0.0037,92341.72,776.30,-0.00,0.0203
13713,-0.20,-0.90,9.58,0.0136,0.0119,-0.0037,92341.72,776.30,-0.00,0.0184
13772,-0.21,-0.95,9.60,0.0137,0.0145,-0.0093,92341.72,776.30,-0.00,0.0220
13834,-0.21,-0.95,9.60,0.0143,0.0121,-0.0068,92341.72,776.30,-0.00,0.0199
13893,-0.19,-0.95,9.59,0.0153,0.0108,-0.0055,92341.72,776.30,-0.00,0.0195
13955,-0.22,-0.92,9.61,0.0148,0.0135,-0.0052,92341.72,776.30,-0.00,0.0207
14014,-0.19,-0.93,9.61,0.0168,0.0103,-0.0080,92341.89,776.28,-0.08,0.0212
14079,-0.21,-0.92,9.59,0.0141,0.0160,-0.0055,92341.89,776.28,-0.05,0.0220
14140,-0.17,-0.96,9.59,0.0156,0.0156,-0.0051,92341.89,776.28,-0.04,0.0226
14200,-0.20,-0.96,9.60,0.0159,0.0112,-0.0061,92341.89,776.28,-0.03,0.0204
14261,-0.21,-0.92,9.57,0.0157,0.0123,-0.0079,92341.89,776.28,-0.02,0.0214
14321,-0.21,-0.94,9.56,0.0147,0.0139,-0.0048,92341.89,776.28,-0.01,0.0207
14382,-0.20,-0.98,9.57,0.0128,0.0131,-0.0068,92341.89,776.28,-0.01,0.0195
14442,-0.21,-0.96,9.60,0.0152,0.0140,-0.0061,92341.89,776.28,-0.01,0.0215
14504,-0.23,-0.93,9.57,0.0153,0.0139,-0.0055,92341.89,776.28,-0.00,0.0214
14586,-0.22,-0.93,9.55,0.0148,0.0119,-0.0065,92341.89,776.28,-0.00,0.0200
14670,-0.21,-0.95,9.58,0.0163,0.0117,-0.0045,92341.89,776.28,-0.00,0.0205
14748,-0.17,-0.95,9.57,0.0180,0.0116,-0.0052,92341.89,776.28,-0.00,0.0220
14830,-0.24,-0.96,9.58,0.0164,0.0137,-0.0029,92341.89,776.28,-0.00,0.0216
14933,-0.23,-0.95,9.55,0.0147,0.0151,-0.0067,92341.89,776.28,-0.00,0.0220
14995,-0.23,-0.95,9.59,0.0143,0.0129,-0.0052,92341.89,776.28,-0.00,0.0199
15059,-0.23,-0.95,9.58,0.0172,0.0133,-0.0065,92341.89,776.28,-0.00,0.0227
15119,-0.20,-0.91,9.60,0.0143,0.0125,-0.0049,92341.89,776.28,-0.00,0.0196
15180,-0.19,-0.91,9.58,0.0163,0.0172,-0.0053,92341.89,776.28,-0.00,0.0242
15240,-0.21,-0.97,9.60,0.0168,0.0156,-0.0047,92341.89,776.28,-0.00,0.0234
15301,-0.20,-0.93,9.56,0.0144,0.0135,-0.0047,92341.89,776.28,-0.00,0.0202
15361,-0.21,-0.94,9.59,0.0163,0.0127,-0.0063,92341.89,776.28,-0.00,0.0215
15422,-0.23,-0.96,9.58,0.0143,0.0124,-0.0068,92341.89,776.28,-0.00,0.0201
15485,-0.21,-0.95,9.58,0.0187,0.0112,-0.0033,92341.89,776.28,-0.00,0.0220
15547,-0.22,-0.93,9.61,0.0149,0.0131,-0.0059,92341.72,776.30,0.07,0.0207
15606,-0.20,-0.96,9.56,0.0148,0.0139,-0.0045,92341.72,776.30,0.05,0.0208
15668,-0.22,-0.97,9.56,0.0135,0.0139,-0.0047,92341.72,776.30,0.04,0.0199
15727,-0.20,-0.96,9.57,0.0153,0.0155,-0.0048,92341.72,776.30,0.03,0.0223
15789,-0.18,-0.93,9.56,0.0152,0.0112,-0.0091,92341.72,776.30,0.02,0.0209
15848,-0.22,-0.94,9.56,0.0140,0.0124,-0.0056,92341.72,776.30,0.01,0.0195
15925,-0.18,-0.92,9.57,0.0171,0.0155,-0.0044,92341.72,776.30,0.01,0.0234
15984,-0.21,-0.93,9.56,0.0157,0.0131,-0.0033,92341.72,776.30,0.01,0.0207
16046,1.27,-1.49,16.07,0.9294,1.0324,1.0941,92342.23,776.25,-0.22,1.7683
16105,-1.12,-1.36,9.00,-0.0103,0.0133,0.2150,92342.23,776.25,-0.15,0.2157
16167,-0.33,-1.28,9.28,0.0137,0.0077,0.0008,92342.23,776.25,-0.11,0.0158
16226,-0.22,-0.93,9.63,0.0143,0.0141,-0.0040,92342.23,776.25,-0.08,0.0205
16288,-0.22,-0.95,9.59,0.0139,0.0173,-0.0064,92342.23,776.25,-0.05,0.0231
16352,1.58,-0.10,8.69,0.0612,-0.2377,1.2225,92342.23,776.25,-0.04,1.2469
16413,3.20,-2.19,0.67,0.0810,0.0894,-3.2948,92342.23,776.25,-0.03,3.2970
16474,-2.46,-0.89,17.86,-0.8793,1.4802,-1.8514,92342.23,776.25,-0.02,2.5282
16534,-0.96,-0.07,17.21,3.9904,4.3315,-0.3031,92342.23,776.25,-0.01,5.8972
16595,0.75,-2.89,-2.98,2.4985,-4.3657,0.3974,92342.06,776.27,0.07,5.0458
16656,4.83,-0.34,14.96,-4.3657,-4.3657,2.7041,92342.06,776.27,0.05,6.7403
16726,5.75,-2.29,10.57,3.9867,4.3315,-3.7537,92342.06,776.27,0.03,6.9818
16785,4.48,-0.08,2.57,2.9611,3.4090,-0.2348,92342.06,776.27,0.02,4.5215
16847,-1.05,4.25,19.46,-3.7239,-4.3657,2.4203,92342.06,776.27,0.02,6.2278
16906,8.32,-3.62,10.08,3.0800,4.3315,-2.5864,92342.06,776.27,0.01,5.9108
16968,-4.33,1.88,9.46,-4.3657,-4.3657,3.2424,92342.06,776.27,0.01,6.9737
17027,9.75,-3.20,14.53,3.6371,4.3315,-2.3553,92342.06,776.27,0.01,6.1268
17089,1.25,-3.00,4.51,-4.3657,-4.3657,1.5892,92342.06,776.27,0.00,6.3753
17153,15.27,-2.90,12.90,4.0235,4.3315,-1.4690,92342.06,776.27,0.00,6.0916
17214,-0.09,-0.30,11.89,-3.6224,-4.3657,2.3374,92342.06,776.27,0.00,6.1355
17275,11.76,-5.56,6.54,3.6968,1.7140,-1.7427,92342.06,776.27,0.00,4.4318
17336,3.36,3.83,15.34,1.6110,4.3315,-3.5236,92342.06,776.27,0.00,5.8114
17397,5.07,-3.51,-2.21,0.4668,-4.3657,1.4125,92342.06,776.27,0.00,4.6122
17458,2.38,7.35,19.46,0.6925,3.5021,-0.0115,92342.06,776.27,0.00,3.5700
17519,8.26,-6.34,1.09,0.7421,-4.3657,-0.6448,92342.06,776.27,0.00,4.4750
17582,-0.20,7.96,19.46,1.4041,2.6855,0.3419,92342.06,776.27,0.00,3.0497
17644,13.32,-8.09,1.61,-0.9042,-4.3657,-0.4763,92342.06,776.27,0.00,4.4838
17703,0.79,6.47,17.20,1.7801,3.6247,-0.3321,92342.06,776.27,0.00,4.0518
17765,11.68,-5.26,2.38,1.5003,-1.6272,-0.8597,92342.06,776.27,0.00,2.3744
17824,1.43,6.82,19.46,-1.6828,-2.6454,2.7604,92342.06,776.27,0.00,4.1773
17886,15.03,-5.23,10.03,4.3315,4.3315,-4.3469,92342.06,776.27,0.00,7.5113
17945,4.09,1.86,10.89,-4.3657,-4.3657,4.3315,92342.06,776.27,0.00,7.5419
18010,10.50,-3.35,12.89,4.3315,4.3315,-2.4978,92342.06,776.27,0.00,6.6153
18071,3.53,-4.06,1.51,-4.3657,-4.3657,2.7564,92341.72,776.30,0.15,6.7614
18132,1.06,3.76,18.85,4.3315,4.3315,-1.3659,92341.72,776.30,0.11,6.2761
18193,7.82,-7.57,-3.81,-4.3657,-4.3657,2.4986,92341.72,776.30,0.07,6.6605
18254,1.85,3.74,17.85,3.1373,4.3315,0.3776,92341.72,776.30,0.05,5.3616
18315,4.32,-3.30,4.93,-1.5338,-1.6733,1.0772,92341.72,776.30,0.04,2.5125
18376,0.75,0.16,10.19,1.1045,3.1846,-0.1254,92341.72,776.30,0.03,3.3730
18441,0.25,-0.71,8.70,-0.3873,-0.3427,0.8392,92341.72,776.30,0.02,0.9858
18500,1.21,-1.13,9.80,-0.7553,0.0590,0.3753,92341.72,776.30,0.01,0.8455
18562,1.15,-1.57,9.25,0.0433,-0.0473,0.1849,92342.23,776.25,-0.22,0.1957
18621,0.36,-0.74,9.32,0.0715,0.2346,0.3275,92342.23,776.25,-0.15,0.4092
18683,-0.01,-1.33,9.16,-0.0444,1.3311,-0.0422,92342.23,776.25,-0.11,1.3325
18747,0.07,-0.99,9.93,0.0318,0.0209,-0.0144,92342.23,776.25,-0.07,0.0407
18809,-0.23,-0.90,9.59,0.0139,0.0100,-0.0036,92342.23,776.25,-0.05,0.0175
